BODY_1_x,BODY_1_y,BODY_2_x,BODY_2_y,BODY_3_x,BODY_3_y,BODY_4_x,BODY_4_y
0.8810364114926246,0.0,1.0,0.2704000257063401,0.0,0.7610120995069056,0.0069006602281011,1.0
1.0,0.0474286948827738,0.0,0.0,0.6949729403583242,1.0,0.1583970248202244,0.9708126537916696
0.895471630307712,0.0,1.0,0.2964380418633517,0.0534905994085853,0.870308410112446,0.0,1.0
1.0,0.0278635920171044,0.0,0.0,0.6961777804841326,1.0,0.1470422073034385,0.9571618999288832
0.8533683285981138,0.0,1.0,0.4706533868523175,0.0,0.613340143494538,0.0636994400207822,1.0
1.0,0.0353231206306401,0.0,0.0,0.6867195121163375,1.0,0.105537697374432,0.958689433328992
0.9240459637991922,0.0,1.0,0.1905354997164036,0.0084910146702215,0.8967700486459509,0.0,1.0
0.8302912642323244,0.0,1.0,0.653469538505887,0.0,0.4918666504517652,0.0321364300881924,1.0
0.8360447361499223,0.0,1.0,0.1523626147085389,0.0,0.7799189202679501,0.0758223280408832,1.0
0.8573960737270397,0.0,1.0,0.373516786341855,0.0,0.6157266413121687,0.0544931528530696,1.0
1.0,0.0418419747682833,0.0,0.0,0.6265322785836945,1.0,0.0828731436899865,0.9717395539352294
1.0,0.0,0.0,0.0167153229851563,0.6470618093638258,1.0,0.0617758436080779,0.9660656487799022
1.0,0.0,0.0,0.0010958173709629,0.635699759835186,1.0,0.0744804965682594,0.9750678818101404
0.8686608534104433,0.0,1.0,0.1316231473026662,0.0,0.7865301118119092,0.0071883186625977,1.0
1.0,0.0135271624904765,0.0,0.0,0.6480344933696599,1.0,0.1254753738620857,0.96126987730851
1.0,0.038628414258005,0.0,0.0,0.6646643143463333,1.0,0.1196445511900223,0.9663095805907976
1.0,0.0285213105374354,0.0,0.0,0.6936425931421468,1.0,0.1525691652952758,0.9613622680711132
0.8611570158770403,0.0,1.0,0.1133047058033468,0.0,0.7464924095654301,0.0563193263484965,1.0
0.856600023003023,0.0,1.0,0.2185959957904874,0.0,0.7552269448212712,0.0348021088997827,1.0
1.0,0.0472873349013087,0.0,0.0,0.6420114432464056,1.0,0.0843193534376966,0.9808053730815685
1.0,0.006830138325723,0.0,0.0,0.633106479375008,1.0,0.072444504680678,0.9661688245159492
0.8939022232274011,0.0,1.0,0.1967049990056731,0.0,0.7495096244233088,0.0385172341220853,1.0
1.0,0.0029009498671841,0.0,0.0,0.6117430412183975,1.0,0.0530070858707944,0.959112946366302
1.0,0.0209939327689926,0.0,0.0,0.6285586972292602,1.0,0.0460860409056039,0.9836163286420428
1.0,0.0399845854652433,0.0,0.0,0.6041555006694994,1.0,0.0607098719386767,0.9728734039255936
1.0,0.0249419163202121,0.0,0.0,0.7037675198035589,1.0,0.1228467973576984,0.9656836225382452
1.0,0.0443572665652611,0.0,0.0,0.5978843961341328,1.0,0.0814007903024433,0.9654014126909028
0.8569712633383659,0.0,1.0,0.7182601264598345,0.0,0.3701490210706079,0.0385217124286696,1.0
1.0,0.0334541622545835,0.0,0.0,0.6535140974754398,1.0,0.1051780617897137,0.9696861996839238
0.8769366902022308,0.0,1.0,0.2145873391396374,0.0,0.8171198803872647,0.0191564173759739,1.0
1.0,0.0485601974586342,0.0,0.0,0.6908494782376063,1.0,0.1399514691314444,0.971866715421885
0.8464543527351036,0.0,1.0,0.3140242195880692,0.0,0.7068905364486168,0.0656010651900665,1.0
0.871055696396408,0.0,1.0,0.4068291119286447,0.0,0.6051281077963392,0.0554925114548534,1.0
0.8807600704019005,0.0,1.0,0.4730015946172956,0.0,0.5809544425770973,0.0430568588887294,1.0
1.0,0.0169841558259259,0.0,0.0,0.6769805401557458,1.0,0.1265804002547187,0.9602408468769316
1.0,0.0,0.0,0.0017113941115342,0.6024144483343672,1.0,0.0410992413019763,0.9648437643099534
1.0,0.0246189149471465,0.0,0.0,0.6033633581159394,1.0,0.0803614499265258,0.962120688655301
0.8186019715346771,0.0,1.0,0.5372612841537212,0.0,0.5799125036020224,0.0530397552199564,1.0
0.8682903217835334,0.0,1.0,0.879398953338974,0.0,0.396198802920623,0.0349512549766146,1.0
1.0,0.0361562583600133,0.0,0.0,0.6689882039586715,1.0,0.144045727027201,0.9813711582482444
1.0,0.0127155474382952,0.0,0.0,0.5590513629333896,1.0,0.0326243633528735,0.9641879215866144
0.8566493794182902,0.0,1.0,0.0669402746227645,0.0,0.7612890928913972,0.0555147564558638,1.0
1.0,0.0259240383208659,0.0,0.0,0.5290199714235269,1.0,0.0728639888262756,0.9728148824344468
1.0,0.060968367402114,0.0,0.0,0.6475365688772667,1.0,0.0943510463639132,0.9812572573025152
1.0,0.0,0.0,0.0056199379292282,0.6403974732242209,1.0,0.0170336522920109,0.9586293583829636
0.8826343243620599,0.0,1.0,0.7427700044612078,0.0,0.5491827878492923,0.0230038778454607,1.0
1.0,0.0,0.0,0.0003946881929324,0.7519604874241332,1.0,0.1627778227990633,0.9645096376915172
1.0,0.0152654044906835,0.0,0.0,0.6581234233809018,1.0,0.1096068220078983,0.948459240777091
1.0,0.0428691401144586,0.0,0.0,0.6068560895605226,1.0,0.0393925358021394,0.9799783961088278
0.9155943173139256,0.0,1.0,0.1177860183316437,0.0373190697527931,0.986602581932798,0.0,1.0
1.0,0.0559668005950223,0.0,0.0,0.6915511993027762,1.0,0.1202275243881389,0.9688787442014076
0.8372795836956137,0.0,1.0,0.1092697796510862,0.0,0.7564540524635355,0.0718250634439641,1.0
1.0,0.0251971901365124,0.0,0.0,0.6123400186065819,1.0,0.1210632438462992,0.9565807365658804
1.0,0.0,0.0,0.0009873464495566,0.6987276590961402,1.0,0.1053414766005963,0.979780428356939
0.8395848157790456,0.0,1.0,0.2688536660982793,0.0,0.7613137263191518,0.0523539462527323,1.0
0.878248245999609,0.0,1.0,1.0,0.0,0.2543929619676752,0.0336362291972304,0.9674138638704533
0.8442689279033079,0.0,1.0,0.2209473470801678,0.0,0.7305391085576359,0.0555524354568022,1.0
1.0,0.003592126513525,0.0,0.0,0.627668324426319,1.0,0.046372248014821,0.9787147055573496
1.0,0.0683358442591184,0.0,0.0,0.6577985281983053,1.0,0.1172456763720241,0.9672493301449144
1.0,0.0393060815040219,0.0,0.0,0.6353439763704456,1.0,0.0842855692975157,0.9735312894062452
1.0,0.0085090134599392,0.0,0.0,0.6964658619164708,1.0,0.0880759230735892,0.970565570511044
0.8403166159364137,0.0,1.0,0.2327341958004846,0.0,0.7719461822856166,0.0458502551047078,1.0
1.0,0.0309897646467266,0.0,0.0,0.7555863255586738,1.0,0.179042515678388,0.952599314441996
1.0,0.0497793811326397,0.0,0.0,0.7025149682514515,1.0,0.1547042297002658,0.979456779015361
0.9076851219888092,0.0,1.0,0.4456799496827944,0.0,0.6415379637549535,0.0310203634449794,1.0
1.0,0.0450271299437553,0.0,0.0,0.6681754565568895,1.0,0.1476263521658297,0.9595778296833656
0.9122614542259436,0.0,1.0,0.2941560548852412,0.0079818589464017,0.8609310903010293,0.0,1.0
0.8509492117214001,0.0,1.0,0.1132188588473326,0.0,0.8041065815038165,0.0151776670987152,1.0
0.801782791744579,0.0,1.0,0.1568094028631186,0.0,0.7783791712301613,0.0604576065392355,1.0
1.0,0.011984608122042,0.0,0.0,0.5882332814565134,1.0,0.033217131863577,0.9919729927823396
1.0,0.0270941980046096,0.0,0.0,0.6604265610486993,1.0,0.1054345349713462,0.9622820683026336
1.0,0.0010031949896649,0.0,0.0,0.6732103201162736,1.0,0.138759991673411,0.9755625590126616
1.0,0.0,0.0,0.0028500030017177,0.6764038785912815,1.0,0.140146234074502,0.9613552499577666
1.0,0.0,0.0,0.0197602664712949,0.6394112805690902,1.0,0.0981118551462718,0.9695002152616752
0.8472769093273044,0.0,1.0,0.3389415608807805,0.0,0.6810631533619798,0.0477397578910445,1.0
1.0,0.0008088775178072,0.0,0.0,0.6931515645452095,1.0,0.0660739423575609,0.9615254070502388
1.0,0.0296447410976614,0.0,0.0,0.6684143829240314,1.0,0.1256227901513589,0.9706233061460664
1.0,0.0529859563140405,0.0,0.0,0.6683796546978246,1.0,0.1451348737093916,0.9601224753504312
1.0,0.0130970395885108,0.0,0.0,0.6242153012212608,1.0,0.0387757766493276,0.9628915700520104
0.8342122100684543,0.0,1.0,0.3134100258224913,0.0,0.7394792722583365,0.0607735018472644,1.0
1.0,0.0256525442737145,0.0,0.0,0.6183457126589,1.0,0.0915000781419221,0.9540238865100948
0.8313015517073105,0.0,1.0,0.5997784854555868,0.0,0.5177869047910877,0.0371172292629525,1.0
0.8361545587928018,0.0,1.0,0.2466066121856638,0.0,0.733860326505315,0.0785716770171827,1.0
1.0,0.0492294101437764,0.0,0.0,0.6783734400010738,1.0,0.1364485212938385,0.9692535619924464
1.0,0.0252048352976362,0.0,0.0,0.602165861160997,1.0,0.0257576863735696,0.9707263139625326
0.8350739659001062,0.0,1.0,0.1231293232766265,0.0,0.7774271224451145,0.065534279396054,1.0
0.8561082970273001,0.0,1.0,0.2410469731920038,0.0,0.7823669614186455,0.0114711534079883,1.0
1.0,0.0,0.0,0.0005068784873174,0.6267333713863613,1.0,0.1572008960049117,0.9634692767537872
1.0,0.0022450273651504,0.0,0.0,0.6229252525252525,1.0,0.0735631874298541,0.9635659063453582
0.8260070064526567,0.0,1.0,0.2757826738954896,0.0,0.7347514130810936,0.0568645190997392,1.0
1.0,0.0312017751701836,0.0,0.0,0.6369642340171837,1.0,0.0434412675358322,0.9683180262514574
1.0,0.0578494327376066,0.0,0.0,0.6645135690355763,1.0,0.1418809300176282,0.9636166207840506
0.8551339867142541,0.0,1.0,0.3499923016771725,0.0,0.7008682039547384,0.0274659842077402,1.0
1.0,0.0092952448727049,0.0,0.0,0.7156524277696161,1.0,0.1396137039966851,0.973135181661368
0.8563817592190778,0.0,1.0,0.1963257082810267,0.0,0.734856426239316,0.0395875465723531,1.0
1.0,0.0397054483577068,0.0,0.0,0.6322298443111981,1.0,0.065918605064233,0.9806886894932154
1.0,0.0,0.0,0.0100237673215807,0.5634690595779317,1.0,0.1011246550594588,0.9766134273421276
1.0,0.0400804590398663,0.0,0.0,0.5811834776797579,1.0,0.064217139975284,0.9869260213401666
0.8646374777446107,0.0,1.0,0.5785222701791927,0.0,0.5738207940393497,0.0623431389982707,1.0
0.864221445349243,0.0,1.0,0.739925380856228,0.0,0.4426801398961126,0.0214998207442939,1.0
0.8652516022834998,0.0605633290096621,1.0,1.0,0.0,0.0,0.0332641433803007,0.8389103582260559
1.0,0.0079985554325131,0.0,0.0,0.6397086847730631,1.0,0.1288437425776479,0.96438453256388
1.0,0.0535784811681754,0.0,0.0,0.6254740486318107,1.0,0.0426199017122697,0.9726636641225948
1.0,0.0266816988986297,0.0,0.0,0.5701417864798063,1.0,0.0500952371479582,0.9613942620793128
1.0,0.0304903069671238,0.0,0.0,0.6023181268951052,1.0,0.1084750245081275,0.9525705650448568
0.8493198878600127,0.0,1.0,0.1655380775126564,0.0,0.7485027904344798,0.0460322903182,1.0
1.0,0.0312215198640973,0.0,0.0,0.6010592503022975,1.0,0.0363956469165659,0.9849752473442844
1.0,0.0280852313926611,0.0,0.0,0.6574537897565195,1.0,0.1099022133274363,0.9673228518398992
1.0,0.0349704226730893,0.0,0.0,0.71169461479297,1.0,0.1618194456440819,0.9713555108854696
1.0,0.0,0.0,0.0313877589690592,0.5981638712441617,1.0,0.102970356533902,0.967690519551208
1.0,0.0541743634810513,0.0,0.0,0.6453010856188575,1.0,0.0897406293700835,0.967886497732001
0.8957462151867953,0.0,1.0,0.2705730924065886,0.0041873431937818,0.9152957494331988,0.0,1.0
0.856202030951173,0.0,1.0,0.9373541688147528,0.0,0.2275520218742004,0.0491170432242227,1.0
0.9007001424176658,0.0,1.0,0.4489503449133056,0.0,0.5807880181467902,0.0277550458811003,1.0
1.0,0.0,0.0,0.0003308329210732,0.6768075324755433,1.0,0.0762181624269629,0.9643094001132088
0.912084892111842,0.0,1.0,0.1365340782932985,0.0450383128375904,1.0,0.0,0.9808526257119942
1.0,0.0238456094921665,0.0,0.0,0.6756274773681618,1.0,0.1056121811135379,0.9613465218343312
0.8539494235301603,0.0,1.0,0.1904174141849061,0.0,0.7251014631423673,0.0692719281482896,1.0
0.8976584669702369,0.0,1.0,0.4866213723679198,0.0,0.570251384271605,0.0383850351415561,1.0
1.0,0.0474084427959793,0.0,0.0,0.6899434234894287,1.0,0.1495563424710489,0.9646540243082437
0.8620732487470649,0.0,1.0,0.3745690542116264,0.0,0.6430893443125986,0.0374028813992081,1.0
1.0,0.0,0.0,0.0010092848780084,0.7466483556975464,1.0,0.1166696875118261,0.9634087861618944
0.8477462215017479,0.0,1.0,0.3402490691295594,0.0,0.6542394813702193,0.0579695702190444,1.0
1.0,0.0646187296220372,0.0,0.0,0.5991807495559158,1.0,0.0326438298987585,0.9827363359700856
0.883437685736775,0.0,1.0,0.2702299935950613,0.0079337482716053,0.9141770078633104,0.0,1.0
1.0,0.0,0.0,0.0057847859835747,0.6704446535429056,1.0,0.1393003647892612,0.9855663215608488
1.0,0.0447283000702451,0.0,0.0,0.5993904051333501,1.0,0.0385812648377566,0.982261919303791
1.0,0.0379624252922673,0.0,0.0,0.6146724904774308,1.0,0.012597633153809,0.9823838267069012
0.8708024055431781,0.0,1.0,0.0308469236544771,0.0,0.7542420552695477,0.048635137231268,1.0
0.8503509685234143,0.0,1.0,0.1678174696162688,0.0,0.7792904551701426,0.0555815105714561,1.0
0.8658479396687302,0.0,1.0,0.2754435329719766,0.0,0.7187609008774763,0.0394402488282339,1.0
1.0,0.0271386325385046,0.0,0.0,0.6632898751036163,1.0,0.1161328911173318,0.9623206631777448
0.84822965117197,0.0,1.0,0.775202352770915,0.0,0.382563031725193,0.0300350477306418,1.0
0.8418747469432803,0.0,1.0,0.1712408501693496,0.0,0.7511449802478174,0.0326050095467895,1.0
0.8432664687281236,0.0,1.0,0.2212452408862548,0.0012239969522082,0.8430345095506011,0.0,1.0
1.0,0.0014228196046377,0.0,0.0,0.5873158739511164,1.0,0.0748420325484061,0.9734001342041544
1.0,0.0593547162413012,0.0,0.0,0.6780194597906187,1.0,0.1548151286595319,0.9661962217088798
0.8532453233282583,0.0,1.0,0.3774437309463579,0.0,0.6798534085749497,0.0470121723272005,1.0
0.8221239639773784,0.0,1.0,0.1034169142226528,0.0,0.7706310913208902,0.0758600450626974,1.0
0.8597853614066134,0.0,1.0,0.1249281678157624,0.0,0.7434055753610019,0.0505520139964204,1.0
1.0,0.0365952874023281,0.0,0.0,0.6766868137251202,1.0,0.1068949665011193,0.9715764305478556
0.8383662499216123,0.0,1.0,0.3048136624190425,0.0,0.7275648583778299,0.0445378174540312,1.0
1.0,0.0254930725192402,0.0,0.0,0.6246148353396803,1.0,0.0517750560768699,0.9907730150363582
1.0,0.0234218409971371,0.0,0.0,0.7280657549781702,1.0,0.1945032461723172,0.984613637983074
1.0,0.0180658529528095,0.0,0.0,0.6355412851152435,1.0,0.0488955932115749,0.9649112363760104
1.0,0.0416464506816556,0.0,0.0,0.6805859855233743,1.0,0.1437822218007759,0.9654873921138653
1.0,0.0468318164969344,0.0,0.0,0.6888213278839159,1.0,0.1305569697040189,0.9795360379351544
0.8657423495710752,0.0,1.0,0.4360040781622687,0.0,0.6056654101111337,0.027326414493265,1.0
0.8710013703312044,0.0,1.0,0.2363289492843938,0.0,0.7485173292923409,0.0539309434499989,1.0
1.0,0.0182095422285613,0.0,0.0,0.6482090958615013,1.0,0.1176692724449114,0.9646975166447728
1.0,0.0127924826795255,0.0,0.0,0.6663221278392893,1.0,0.1295521140374189,0.9628087395806204
1.0,0.0171785269507749,0.0,0.0,0.6574641497140532,1.0,0.0580815354390928,0.9647075049837024
1.0,0.0250880511429868,0.0,0.0,0.6640233276890957,1.0,0.0603155978234066,0.9757340495074852
0.8742965850922174,0.0,1.0,0.1004923644056685,0.0,0.7526250736700878,0.0306098176588286,1.0
0.8608280971588746,0.0,1.0,0.555352306601267,0.0,0.5226738914426703,0.0252939362330739,1.0
1.0,0.0077721066826417,0.0,0.0,0.7072305982686985,1.0,0.139893454144668,0.9681183232946234
1.0,0.0006581168979358,0.0,0.0,0.637396593360241,1.0,0.0893326530123526,0.9613417491573956
0.8905075952428065,0.0,1.0,0.2198279273767091,0.0,0.7594394322206489,0.0202592934555606,1.0
1.0,0.042329604599085,0.0,0.0,0.6553603908985005,1.0,0.1006271678397144,0.9528039440173256
1.0,0.039732559443752,0.0,0.0,0.6735811026718777,1.0,0.1593335463625265,0.9663492232652364
1.0,0.0413796035777917,0.0,0.0,0.7389434221277436,1.0,0.1708938944602643,0.97271079298342
1.0,0.0407496889553159,0.0,0.0,0.6598207624713626,1.0,0.0848521318863223,0.9796974184287424
1.0,0.0340510245391709,0.0,0.0,0.6149094666359868,1.0,0.0832924996954397,0.9657338661853172
1.0,0.0154941543627341,0.0,0.0,0.623231651202537,1.0,0.0255656126623913,0.9825640182978878
0.8151600360380008,0.0,1.0,0.2196930142766484,0.0,0.7387621602059373,0.0728406484464955,1.0
0.8716797606704318,0.0,1.0,0.1073636060482553,0.0,0.7342856854139228,0.0549025859988611,1.0
1.0,0.0433210098482146,0.0,0.0,0.6267770183404828,1.0,0.0969998138681234,0.9676076406039306
0.8604978034734709,0.0,1.0,0.0753265915185953,0.0,0.7764590343039922,0.0230202808822525,1.0
1.0,0.017589937351341,0.0,0.0,0.8063597992952924,1.0,0.2314088756635183,0.9533847528034016
0.853653382043324,0.0,1.0,0.1860314793437971,0.0,0.7508114013851006,0.0228041343312509,1.0
1.0,0.0013711063039191,0.0,0.0,0.6685019930451713,1.0,0.1092732510973807,0.9619900480776696
0.8590222433162272,0.0,1.0,0.1871668245891888,0.0,0.7743176584597989,0.0465387096250237,1.0
0.8573587810856248,0.0,1.0,0.3513529654483462,0.0,0.7236208966614857,0.0330931464967526,1.0
1.0,0.0262098384086835,0.0,0.0,0.7118076593093676,1.0,0.1369597372654686,0.955260173026308
0.834557122463133,0.0,1.0,0.0975407092820625,0.0,0.7440729670363488,0.0809624368480099,1.0
