LEFT_ARM_1_x,LEFT_ARM_1_y,LEFT_ARM_2_x,LEFT_ARM_2_y,LEFT_ARM_3_x,LEFT_ARM_3_y,LEFT_ARM_4_x,LEFT_ARM_4_y,LEFT_ARM_5_x,LEFT_ARM_5_y,LEFT_ARM_6_x,LEFT_ARM_6_y
1.0,0.0,0.0,0.3023356021644001,0.58533887100776,0.9317906668330178,0.882563462904489,0.9699004440624552,0.978096843593552,0.9975752156775765,0.8817800541758543,1.0
0.0,0.8540602321857595,1.0,1.0,0.9173507159085976,0.2134671033584746,0.884656423608606,0.0309042237171949,0.8192256116275651,0.0,0.8103794902640121,0.0686477875669067
1.0,0.0,0.0,0.5350913055076328,0.084251704759266,0.966107984574795,0.5573580676775989,0.9743378190938518,0.6883505704585503,0.9854224190844544,0.5510021792798865,1.0
0.0,1.0,1.0,0.5433646032673061,0.5658254537081012,0.0489559996285652,0.5840745218254825,0.0117426806998615,0.3677158441633205,0.0,0.3057294590043607,0.0085594141888391
0.6734406761387103,0.0,0.0,0.5256628964227316,0.5506039018925689,0.9765564999666978,0.8636651703889536,0.9656933175473342,1.0,0.9731395606471904,0.8937327264073245,1.0
0.6719941660156823,0.0,0.0,0.5485940411419933,0.5132054853902042,0.9458921586745584,0.7459010841638031,0.981546970131111,0.8149583899648201,0.995669121125243,1.0,1.0
0.0,1.0,1.0,0.6656515362106863,0.9475295679832012,0.130792838366919,0.9990010190532068,0.0165582781382592,0.7523515424759905,0.0,0.6906602229564925,0.0405516789766287
1.0,0.0,0.0,0.5144560864899407,0.3989113254367119,0.9709996145043608,0.8268248538833851,0.97547900437937,0.9383839679840138,0.9822484467304066,0.8158371028371602,1.0
0.0,0.6231705779761483,0.9068739438866548,1.0,0.9685470243698768,0.2086061276027485,1.0,0.0680959881199251,0.9161352455303512,0.0,0.888578811165951,0.0485495531812025
0.0,1.0,0.8475750461702194,0.7023248496567671,0.9665896641312172,0.1744045085438992,1.0,0.0153823068137371,0.938680940307384,0.0,0.8973712711678717,0.0451995259939421
0.1763162787380885,0.0,0.0,0.5449824012807233,0.4972404817632405,0.9718520236345264,0.897022980279696,0.967747214315371,1.0,0.976012627688902,0.8820882179904802,1.0
0.4608640140209702,0.0,1.0,0.5194444430038401,0.4285700824721383,0.8653914205782967,0.2686104116068757,1.0,0.0042802592183403,0.9309986206500732,0.0,0.894400814298771
0.0,1.0,1.0,0.5995791518829716,0.7866149419381387,0.1034197466525819,0.8487693967732026,0.0146169190811876,0.6054105436234725,0.0,0.5126682766416608,0.0211908924011364
1.0,0.0,0.0,0.490569151677222,0.3612156563991203,0.932639356859062,0.7156336581501743,0.9754229264559258,0.7916661928964797,0.9954947812643878,0.6883463904396973,1.0
0.0603027071761653,0.0,0.0,0.5124112520384523,0.6034522350630128,0.9422456950098814,0.9313486316335138,0.9697828151511751,1.0,0.9884193812567922,0.9009983379980084,1.0
0.0,1.0,0.8003885190349501,0.7980197813333854,0.962529014800134,0.189748438444221,1.0,0.0279533791632243,0.9525357176844432,0.0,0.9311619987835508,0.0313169689800793
1.0,0.0,0.0,0.5236051298945973,0.3694018062054782,0.9410200212660612,0.7116449584215075,0.9688122767112972,0.8237906470746028,0.9934698596006012,0.6945366755089267,1.0
0.0,1.0,0.8692337398167921,0.8862112799669345,0.9922110383715348,0.2654864515672289,1.0,0.0628546917961893,0.9300025714356814,0.0,0.9168495396761466,0.0754054847545649
0.9401035099975612,0.0,0.0,0.4255735271349603,0.3928543377881749,0.9610165478174558,0.890990000372037,0.9185689370964372,1.0,0.9958232015518712,0.8884063842188555,1.0
1.0,0.0,0.0,0.5275825491360295,0.306177618880498,0.9759926193754972,0.7276907132830314,0.9677015559935987,0.8362898096157216,0.9805848016689248,0.7049125943147913,1.0
1.0,0.0,0.0,0.5394965310402373,0.4328314266487214,0.9818922555379344,0.7415152534768955,0.9761329554935853,0.8838885150291611,0.9797101558213142,0.8096035217586361,1.0
0.0,0.4955047057087404,0.9023859040770048,1.0,0.9835811621620468,0.2254029717253479,1.0,0.0639721646933527,0.9127727220317146,0.0,0.887066708801838,0.0449523818073984
0.0,1.0,0.9439183855146466,0.8393735767031891,0.99420518677775,0.1903608768620259,1.0,0.0379329744011211,0.9221899355012092,0.0,0.9009538346546628,0.0668242732048543
0.0,0.5879278280810889,0.9007980635502848,1.0,0.9655195234280134,0.2046648601616183,1.0,0.0613331633610444,0.8977959247520046,0.0,0.8705861590772604,0.0490951585646389
0.3382634448329851,0.0,0.0,0.5150733792745205,0.5127538997725025,0.9575382441113768,0.8549156625104007,0.9659783908666874,1.0,0.9860651110914644,0.8854127271352021,1.0
0.0,1.0,1.0,0.596600064141544,0.6011002977486822,0.0791785356166152,0.7651992052079124,0.0057248420758609,0.4487263635875408,0.0,0.325420219462857,0.019254708738022
1.0,0.0,0.0,0.533683962367892,0.3607755978876637,0.9673726706133332,0.6666914303284652,0.9724943599296684,0.7565505044564274,0.9830340665263996,0.6821707825936221,1.0
0.0,1.0,1.0,0.5229969643763286,0.8987192894533298,0.0184753210524837,0.958676010069554,0.0108068697256988,0.8435018641421268,0.0,0.8054021013965857,0.0025232396447117
0.0,0.6443320694980741,0.889387216788647,1.0,1.0,0.2023288140348809,0.9995517050219044,0.0771242755001578,0.9288291695935926,0.0,0.9097576205143004,0.0461590864119014
0.0,0.5481970072790728,0.8950466049068067,1.0,1.0,0.1997848281565604,0.9444873789111016,0.0671028497888827,0.8909325695017666,0.0,0.8837382144889048,0.0537233209508416
0.0,1.0,0.8312188936032772,0.9876475010220522,0.9761113884280536,0.210298696434685,1.0,0.0496511091476749,0.9315907022154364,0.0,0.9067982617121532,0.0503915946854356
1.0,0.0,0.0,0.383408420872445,0.5040690042450584,0.946131866024168,0.7341180634176029,0.9528118899889344,0.8490721731389712,0.9895386163750292,0.7797013836600638,1.0
0.0,1.0,0.996035904606884,0.6546739233397639,0.9277639571514542,0.1219315508841107,1.0,0.0160609218133675,0.8120359428303864,0.0,0.730839674718022,0.0300630913832177
0.0,0.0,0.0197614730117559,0.5340215428459845,0.5855801336893259,0.9427881886150712,0.9192920474667426,0.9713946988662704,1.0,0.993110750928451,0.8919468907749248,1.0
0.0,0.5324709280469865,0.8501645997387054,1.0,0.9800951461939518,0.2081053042638121,1.0,0.062597135614503,0.930255576337348,0.0,0.9038272913911756,0.0423154998423387
0.0,0.0,0.0090247016418456,0.5062660955246903,0.5783885934933423,0.9470123613017116,0.917915502168108,0.975333134677031,1.0,0.9948332006746148,0.8840256747604255,1.0
0.0,0.5721809222224101,0.8488409939862264,1.0,0.9652125881436184,0.236538199965804,1.0,0.0690298436123259,0.8919645951280967,0.0,0.8620958029948229,0.0558322949914315
1.0,0.0,0.0,0.4672758664873416,0.4444913859904253,0.914701731453681,0.7740486375747025,0.9632654904863605,0.8781428131667498,0.9893271731204782,0.8020465570499008,1.0
0.0,1.0,0.9297786159795376,0.7830073447006343,0.9707555533937222,0.1979863749108229,1.0,0.0257206602696002,0.9064573471503964,0.0,0.879147495749418,0.0503046765580525
0.3395023794541004,0.0,0.0,0.5062214923336269,0.6036291591284434,0.9584198308668214,0.9370870368913664,0.975849942753376,1.0,0.988583461747342,0.9080812947376656,1.0
1.0,0.0,0.0,0.331115174395858,0.3996085622887593,0.8130180316219159,0.5978980781724135,0.8493659036970218,0.8796954022515892,1.0,0.6319169757325034,0.8949712389266234
1.0,0.0,0.0,0.519711472080935,0.3780145077438144,0.9774957148973732,0.8024102452434743,0.9731440171041492,0.9454054274748904,0.9827975269832464,0.8506219548708457,1.0
1.0,0.0,0.0,0.5217528298695339,0.383017899777998,0.9555566663438436,0.6496715348850197,0.9782237394400116,0.7468183214420352,0.986825257480974,0.6601014367294509,1.0
0.0,1.0,0.831106697575607,0.8842463848206032,1.0,0.1773103297292397,0.98383028182056,0.020075540583133,0.9577258513262936,0.0,0.9503392107150972,0.0647855648032117
0.0,1.0,0.9322841510341536,0.6672928198876921,0.96762265512266,0.1466611664149683,1.0,0.0168856775539295,0.846344145823315,0.0,0.8181592712842738,0.035548786503004
0.0,1.0,0.8734447501334541,0.6334462954521691,0.9500002933050198,0.1279517118530936,1.0,0.0187968523497292,0.862986959658828,0.0,0.809606912612703,0.0316601925094364
1.0,0.0,0.0,0.5284924883093813,0.0039976213637285,0.9661449953253542,0.5414456746286818,0.998093274082432,0.6013446857072147,0.999401693611827,0.4285120117694372,1.0
0.0,1.0,0.9098394948290356,0.904392013743244,0.9907421164786612,0.2022298039236636,1.0,0.0610764828623564,0.9265459130808782,0.0,0.9114533440206448,0.0634807490388541
0.0,0.8450882906027041,0.8341293435816086,1.0,0.981859145178196,0.1980341974129251,1.0,0.0452243250453981,0.9359853693887004,0.0,0.9096276345846976,0.050814162643188
0.0,0.6163622813944575,0.8675162252151681,1.0,0.970199728411886,0.2109156726377671,1.0,0.0601993599423671,0.922678574017426,0.0,0.8948470746287408,0.0471511431909597
0.5668370986446412,0.0,0.0,0.5424454741012033,0.3736923696155462,0.9605526062784768,0.8624522279032808,0.9774468728195274,1.0,0.9930144469917916,0.8447979723509577,1.0
0.5315764683557584,0.0,0.0,0.5242328263901149,0.4661497954992883,0.9472684147680108,0.847015848381445,0.9529566438905565,1.0,0.980991464624041,0.8909182708761776,1.0
0.0,1.0,0.8384646593715078,0.7721254265916623,0.9905425666112472,0.1756582722975939,1.0,0.018909604547677,0.934287626291476,0.0,0.8988782122279743,0.0396276120250695
0.0,1.0,1.0,0.5550009705580895,0.7375586536726277,0.0586941913643821,0.8305548035853999,0.0094056042620482,0.5976809240209393,0.0,0.5237622571136417,0.0086911313245459
1.0,0.0,0.0,0.5349706176161483,0.181736481489644,0.9601524547462488,0.5329924626438048,0.9781543406276216,0.6368698667371916,0.9909170448230868,0.5084899330502539,1.0
0.0,1.0,0.8638850857661801,0.6259268986997552,0.927473297468734,0.1073986004229537,1.0,0.0214190751792387,0.8553176875169994,0.0,0.7809770106994529,0.0153216559898236
0.0,1.0,0.6816269676018037,0.7766203123116947,0.9664888983496585,0.1936267566570164,1.0,0.0162341886038264,0.9496930474022458,0.0,0.9350424029619536,0.0622866654441677
0.0,1.0,0.9141583662082344,0.8887575156242172,0.9924097120812536,0.1969533159736599,1.0,0.0273634663730444,0.9464680368780104,0.0,0.9327957106427496,0.066873847928034
0.0,1.0,1.0,0.6220821380720946,0.8407562121548584,0.0914426612438936,0.8423526367233605,0.0095818617336121,0.604329755220728,0.0,0.5596351129474754,0.0203539249872572
0.0,1.0,0.8609699715471075,0.8695587025561498,0.98935705743519,0.1979832278410999,1.0,0.031927490934104,0.9628245770558744,0.0,0.947200796427886,0.0566558157496183
1.0,0.0,0.0,0.3238953275125739,0.4251357432168854,0.9548747605215436,0.6105968112659784,0.9304622619293536,0.7037484428164407,0.9711445398911936,0.656576072212827,1.0
0.0,1.0,0.8493021702290717,0.9282840550534472,0.9855710810982494,0.235160420958271,1.0,0.0059393658119489,0.9748787429843058,0.0,0.9170083583838956,0.0675598409118991
1.0,0.0,0.0,0.5332380754675273,0.3241335448486682,0.974461831639251,0.6371915535736797,0.9730288566367868,0.7673992319671898,0.980901631754546,0.6723866087579011,1.0
0.0,0.5851501751544909,0.8968493985197374,1.0,0.9943501204542848,0.222689287956771,1.0,0.0603523535640497,0.9265832123516078,0.0,0.905449320194786,0.0591918207412424
1.0,0.0,0.0,0.54017215095208,0.3349506580616911,0.9585958024123192,0.6169356230320575,0.971398460820598,0.6745218572301521,0.9832866721637368,0.599976044646287,1.0
1.0,0.0,0.0,0.5090845655438084,0.4264523873304149,0.9420122452769298,0.7083730345765332,0.9727833197879144,0.8166802865949389,0.991011349929506,0.7193644862348302,1.0
1.0,0.0,0.0,0.5183580655518366,0.2843441937545141,0.944798938908261,0.5508495626567844,0.9843341460941192,0.6273130459679643,0.9965476038254136,0.5517312647779892,1.0
0.0,0.8289772596352241,0.9822839953948737,1.0,1.0,0.232672935488669,0.9738488925507006,0.0522288950939376,0.9048923994519223,0.0,0.9011768545633836,0.0688662704838192
0.0,1.0,1.0,0.6092959646296227,0.7887277119648977,0.0909040761695413,0.8661332683207925,0.0120048269098439,0.671587672735735,0.0,0.5740156694998837,0.0242084456648509
0.0,1.0,1.0,0.7498064412315935,0.901519268114522,0.1579433720114021,0.9150327816280354,0.0247623075003634,0.7836523900301092,0.0,0.7626082328208235,0.0491818060976456
1.0,0.0,0.0,0.4495183421821445,0.3358566503597314,0.9664895295765206,0.5544689521610641,0.9527293943011788,0.6742003450636038,0.9755358750865006,0.5804007658267151,1.0
1.0,0.0,0.0,0.1912323175711469,0.4823348962758242,0.8418597329346863,0.7257224128103932,0.8987438295363888,0.8268602062653921,1.0,0.6906664372439162,0.861960804891377
0.7751434897715803,0.0,1.0,1.0,0.238171357685742,0.8230366355865935,0.0,0.7707870810724632,0.0062868700873183,0.6243174006834941,0.0313773421840544,0.6297017332464234
0.0,1.0,0.9718859105755112,0.6352640453401156,0.8716453751226811,0.106291836033468,1.0,0.01619322340641,0.7581070101201913,0.0,0.6557527392080873,0.0257554852847144
0.5686375253166356,0.0,0.0,0.5014616401496329,0.5156905187301717,0.94712094079998,0.8626089320105093,0.9773744230162228,1.0,0.9952472475100236,0.8776845587528412,1.0
0.0,1.0,0.8954405364643194,0.6339988556227308,0.8762618680306062,0.0940543214253362,1.0,0.0125135308274773,0.8149501810187444,0.0,0.7237574590421374,0.0233337938648083
0.0,1.0,0.8824397803024051,0.7922398900275042,0.9883447389843012,0.1649339289640726,1.0,0.0290899583007931,0.955826153223892,0.0,0.932619550477772,0.0547330517849967
0.0,1.0,0.8565737832633482,0.5670181941272813,0.9800873139922878,0.0422430611784589,1.0,0.0226873106763386,0.9181149585234036,0.0032155789098768,0.8756363582911544,0.0
1.0,0.0,0.0,0.3055774424957492,0.4709806743738552,0.9384289105295494,0.6977903862963181,0.9635524181611632,0.7994035834411783,1.0,0.7035800436733824,0.9959135746577168
0.0,0.0,1.0,1.0,0.4112592645765704,0.3207725046076244,0.242219550275468,0.1343437772819866,0.0804730542145966,0.0718298331554952,0.0258815928790623,0.122653749151227
0.0,1.0,0.9208138935889656,0.9821041450200136,1.0,0.2845783962334621,0.9849789791727148,0.0514649430065478,0.9091769278214878,0.0,0.9008008539313984,0.0800240977306442
0.0,1.0,0.6942912366886963,0.8037286325390192,0.9825356082827182,0.2082068449107969,1.0,0.0256858021440505,0.9756640384939737,0.0,0.9521355276345864,0.0712432600603601
0.3677591028421396,0.0,0.0,0.4813925087975835,0.5763682798767237,0.9505487442353736,0.9230443632766384,0.981338946646742,1.0,0.9953056122421656,0.895153235931967,1.0
0.0,0.6662892437384427,0.8611676157521898,1.0,0.9768678445719282,0.2178798639175794,1.0,0.0769869799306155,0.9251717110289576,0.0,0.90533521418413,0.0437906922777167
1.0,0.0,0.0,0.5294870625510889,0.3951182111838714,0.9707929838238972,0.8364064470448168,0.973669398231494,0.9509893875977762,0.9798127313417152,0.8260998898120101,1.0
0.0,1.0,0.911772194105008,0.7540998861039357,0.9691487106502494,0.1586119255095444,1.0,0.0249395943388131,0.897622210456905,0.0,0.8664108597902057,0.0415791158421315
0.0,1.0,0.9628497824129886,0.544059289091807,1.0,0.0512466717822002,0.989552085377592,0.0123025388085219,0.8854280561084789,0.0,0.8557228343317104,0.0078528956039218
1.0,0.0,0.0,0.5664144739692084,0.2925475710309179,0.966059036050632,0.7257432379034501,0.9617956582135544,0.7970097790994799,0.9753124792426566,0.6994880680936756,1.0
1.0,0.0,0.0,0.303776660195844,0.4403368565781563,0.9451112760764278,0.6464309243504925,0.9554953780668146,0.7723081550227741,0.9860604307453528,0.6934920225716839,1.0
1.0,0.0,0.0,0.5284461558836601,0.268256298485227,0.964504325082156,0.5931971853366114,0.967933810392939,0.7183961067143491,0.9787307815419402,0.6522747593377399,1.0
0.0,1.0,1.0,0.5769548725966024,0.8858412425965344,0.0798879219286171,0.9867485729449504,0.009961423800488,0.7385369792166583,0.0,0.6354417801064801,0.0157004810583559
0.0,0.5607915651371396,0.9144892939139384,1.0,0.977216303503197,0.196358658725785,1.0,0.0600852848027726,0.926335031658144,0.0,0.8867237063111908,0.0455275551689871
0.0,1.0,0.8021627663103612,0.7517974892640261,0.9774450235668924,0.2137693366421326,1.0,0.0336014258312312,0.949425243851122,0.0,0.9164805731753743,0.0514395666160122
0.0,1.0,1.0,0.5607372025823221,0.531783698712668,0.0660640658623983,0.4974794358854557,0.0137147684776953,0.2949551831404999,0.0,0.2407415376670642,0.0098745355997449
1.0,0.0,0.0,0.5180702278388516,0.3753142666316756,0.9743565299594908,0.7490399064952407,0.9779624560314816,0.8712449013667912,0.9848343042897048,0.7711041671636042,1.0
0.5515284700567191,0.0,1.0,0.5875288070769505,0.4321359294816706,0.9021360810673276,0.2870921010631768,1.0,0.0157193016917524,0.9151801809782848,0.0,0.8815940032658665
0.0,0.5621171797978516,0.8411532876996474,1.0,0.976351524097577,0.2071354540521696,1.0,0.0736140578603391,0.9362652735368036,0.0,0.9038306247377028,0.0392797997915377
1.0,0.0,0.0,0.4999657958688014,0.2889952153110048,0.94507429844968,0.5783569995369656,0.9339732886965498,0.7432821423059153,0.9734991109284802,0.6115777897823739,1.0
0.0,0.5668430703320084,0.943578089658398,1.0,0.9826178581664105,0.2206565073957181,1.0,0.0529122388072926,0.907243393667424,0.0,0.8776889582114772,0.0411788845034105
0.0,0.0,0.0406666071596556,0.5141164929547042,0.5832402531138613,0.9510698182972116,0.9343259745679864,0.9732093376030714,1.0,0.9885317850374324,0.8862193830409806,1.0
0.0091552106045475,0.0,0.0,0.5394383476330675,0.5604891646954754,0.9570902697653976,0.936026303157194,0.9738120594150412,1.0,0.9800764385190384,0.8702973274650585,1.0
0.7491958275246777,0.0,0.0,0.52061337245714,0.4904177357323841,0.9772174793151012,0.8499384326637822,0.969929114405233,1.0,0.9780375211096964,0.9048364261653092,1.0
0.0,1.0,0.7960121729752512,0.7158751178414432,0.9624695520667408,0.1828743557292251,1.0,0.0294887296615486,0.917833656665076,0.0,0.8779925747330188,0.0463619774233078
0.0,1.0,0.9313198609081288,0.93324348424004,0.9853691478103108,0.2316500103088359,1.0,0.052423309063089,0.9361477599153352,0.0,0.9127541198407496,0.0668289915865246
0.0,1.0,0.9895979040992392,0.9517292968170616,1.0,0.202892183399543,0.976986957313357,0.0476286859100501,0.8989892272183634,0.0,0.8926101618043215,0.067833756614947
0.0,1.0,0.9637037113412692,0.6910523590656706,0.9474282503235012,0.1471107447093395,1.0,0.0251679801559634,0.822784614353544,0.0,0.7804140266944368,0.0379229225519857
0.0,1.0,0.9501664300456936,0.6067446121378249,0.9301192649240227,0.0943652828408503,1.0,0.0104482489438443,0.7512457398282808,0.0,0.6701006533920313,0.026555485414177
1.0,0.0,0.0,0.5073266323042646,0.2153150137367263,0.9535167086001172,0.4713152989693989,0.9612848697510716,0.5749934138983581,0.9785735746857904,0.5136366967679573,1.0
0.0,1.0,0.9280727739576284,0.5891744540977935,0.9371670209285072,0.1050970058351773,1.0,0.019331253765463,0.8052292544515852,0.0,0.7267404830116669,0.0195693029756464
0.0,0.908174583353446,0.9870043562626633,1.0,0.9957043425742408,0.2095297733602252,1.0,0.0392041793726118,0.9163773114889766,0.0,0.8915970838431662,0.0600024030238224
0.0,0.3814737249783047,0.9918048403463964,1.0,0.9848460485548008,0.2631339247932643,1.0,0.0575065684565865,0.916113453979418,0.0,0.8656088402328965,0.0779088281490942
0.0,1.0,1.0,0.5759432117147523,0.7026320140287313,0.0777648090548324,0.8141870190835256,0.009829117797364,0.5923806839279342,0.0,0.4949953517618504,0.0179956277878373
1.0,0.0,0.0,0.5291308359838222,0.2131556085404288,0.9494326745622532,0.5420775284247682,0.9716839439274356,0.6638595957225988,0.9875713970719272,0.5673475081961018,1.0
0.0,1.0,0.95721001674608,0.7371934434591091,0.9788333640079686,0.159760065290348,1.0,0.0270842454675157,0.8712835404439415,0.0,0.8507269889094167,0.036235411230379
1.0,0.0,0.0,0.3369426151338868,0.4177468867333953,0.9456594890768896,0.6416938690804785,0.9507504868202552,0.7390609311238991,0.9800549663860976,0.680859865675097,1.0
1.0,0.0,0.0,0.5363989340363349,0.3258066703303744,0.9730814723543548,0.5797285048496535,0.9783921873905548,0.6402118290237165,0.9811768901115002,0.5831097043100926,1.0
0.0,0.5115220166010106,0.9320201935877892,1.0,0.9843110849439998,0.2301359893480064,1.0,0.0614419336786593,0.8942505832677916,0.0,0.8572872225908056,0.0418752360447582
0.0,1.0,0.7092396468738226,0.6803222410622644,0.9398105980085648,0.169067080061119,1.0,0.0242195698893642,0.8859744826780349,0.0,0.8294565567804758,0.0282526997036794
0.6008959571212409,0.0,0.0,0.531657082848243,0.5022555067580036,0.9709765006345517,0.8739953839471567,0.964279955004563,1.0,0.9855351205646986,0.8840138651919522,1.0
0.0429543728457089,0.0,0.0,0.5201258768209732,0.5897280481392767,0.9448694119021572,0.9119759108878114,0.9732050490321784,1.0,0.9909637557904708,0.8954718505968725,1.0
0.0,1.0,1.0,0.6167195154326223,0.7860250969808157,0.1067015262715313,0.8529293132066774,0.0104281768707633,0.5796283594767961,0.0,0.5182762601000385,0.0284132944052884
0.0,1.0,1.0,0.946380147181334,0.931745929425299,0.2061531898600468,0.921195638271641,0.0353226261814124,0.8404922036714744,0.0,0.8214738483545287,0.0692592041719504
1.0,0.0,0.0,0.5190672798761912,0.3396697740896388,0.971118268867949,0.6184674787209079,0.964655142556631,0.7244917550184568,0.9811199276689828,0.6511487509866246,1.0
0.0,1.0,0.7483689427094024,0.6797754054618419,0.9144090520865747,0.1587212394198029,1.0,0.0143224189812631,0.9018677542588902,0.0,0.8466018260426253,0.0333757914568166
0.0,0.4151353685636919,0.8686614977850072,1.0,0.9709581044771228,0.2209405039669417,1.0,0.0418055077014867,0.913283513422777,0.0,0.8870223692227348,0.0596665733994066
1.0,0.0,0.0,0.506874948882274,0.2782433974053967,0.9541537185551496,0.796739834555346,0.9831470764359516,0.8885684967237831,0.9940298605611182,0.742907262710747,1.0
0.0,1.0,1.0,0.7037930899509486,0.9316880688193492,0.1403826463868613,0.9667672360054832,0.0226693709153861,0.8032265303578108,0.0,0.7625445705024311,0.0414873505298281
1.0,0.0,0.0,0.5239174148738235,0.3848684305698208,0.9538492370440592,0.746379851577537,0.9609564189428516,0.857236680313047,0.981446076224046,0.7472738582608821,1.0
0.0,1.0,0.9002563348628858,0.7814967362725427,0.9796274177038204,0.1943900747942493,1.0,0.0268165590929025,0.9346315598116712,0.0,0.9260447689265048,0.06170628202987
0.0,1.0,0.8438860384891524,0.6180644869789526,0.935634860875196,0.1174402242574765,1.0,0.0240987685839212,0.8443168087975175,0.0,0.7726898628889601,0.0229699928924254
0.0,1.0,0.823712811879724,0.7296004555338397,0.9680814882641656,0.1913519647791841,1.0,0.0282446553737559,0.9032685165700745,0.0,0.8827724664304523,0.0358984464610974
1.0,0.0,0.0,0.3569750660345869,0.4781436673487049,0.9331463720048072,0.6690954532346453,0.9330532772256414,0.750087200120846,0.9870496962119588,0.6796075307946897,1.0
1.0,0.0,0.0,0.3187121281573573,0.4093960399818744,0.8488275429134357,0.636449027752654,0.8699163873622309,0.8349013314569355,1.0,0.6487230592807842,0.9107111502681168
1.0,0.0,0.0,0.0287253433780625,0.48463342683045,0.7064245070893114,0.8086175524712221,0.8585501174529634,0.9081209498017216,1.0,0.8384348703936548,0.9943247082894148
