FACE_NECK_1_x,FACE_NECK_1_y,FACE_NECK_2_x,FACE_NECK_2_y,FACE_NECK_3_x,FACE_NECK_3_y,FACE_NECK_4_x,FACE_NECK_4_y,FACE_NECK_5_x,FACE_NECK_5_y,FACE_NECK_6_x,FACE_NECK_6_y,FACE_NECK_7_x,FACE_NECK_7_y,FACE_NECK_8_x,FACE_NECK_8_y,FACE_NECK_9_x,FACE_NECK_9_y,FACE_NECK_10_x,FACE_NECK_10_y,FACE_NECK_11_x,FACE_NECK_11_y
0.4398312441248038,0.4347369882883022,0.6286988436264522,0.0210471091085839,0.7477792320528217,0.0316511223434858,0.85180337601706,0.0435369635996131,0.3207013803618896,0.0,0.2189283642104411,0.0027223690562527,0.1191253660050464,0.0185308465355373,1.0,0.2519932811490822,0.0,0.2752711898406036,0.6292138369023041,1.0,0.2358871602506106,0.97530690026871
0.6736494658635256,0.943131129764734,1.0,0.5298317741157086,0.9739038733086672,0.4823424409412249,0.9363147264375212,0.4301037705940912,0.9849798321030022,0.5181684358889963,0.9522881775013256,0.4696109057058682,0.9093606448960624,0.418375815535098,0.0771206081946604,0.0,0.2401379877383952,0.1424377103833191,0.0270315357987619,1.0,0.0,0.9640851569078422
0.4235923090057188,0.3942079143698349,0.6280165598965782,0.0,0.7604802103914017,0.0174936729457137,0.8611855803835741,0.0456482399685151,0.2682956034672006,0.0154465877882905,0.1701336455499202,0.0389495880543456,0.0950819235912002,0.0617412757012532,1.0,0.3646604059429242,0.0,0.3714975824166166,0.6804237098337136,1.0,0.2119547019861675,0.9729085540014928
0.3530900697512955,0.4352154540692302,0.5961275846372427,0.0172845900751631,0.7053685967437134,0.0262924006898297,0.805009035022783,0.0304655173428606,0.2548014364076933,0.0016186277568173,0.1551196163448849,0.0,0.0634888522072583,0.0037410901899386,1.0,0.2342937191357116,0.0,0.2140744097894606,0.5899571008841907,1.0,0.1764128430664867,0.9588432991753828
0.6209973033949817,0.9808247253939844,0.9870895752480044,0.6273951302132444,0.9702052062584728,0.5742565978387342,0.9448346065942026,0.5110144855340362,1.0,0.6313589928799918,0.9965790800221208,0.5864470767402389,0.9875691892077072,0.5348065570970577,0.3119546226465881,0.0,0.4762126158047481,0.1853906397332754,0.0,1.0,0.0232074428256016,0.9817089443102204
0.3163324783059529,0.3726703211551579,0.5575397041969086,0.0229297852325945,0.6731255798722887,0.0492975990217854,0.7729869562844479,0.0817562269651492,0.2268383998253551,0.0,0.1282977678327779,0.0026689049545126,0.0370463352071165,0.0119467462502325,1.0,0.4796418278890195,0.0,0.3263927987924305,0.550241772635483,1.0,0.1210173006603716,0.9600942291550808
0.2881485441816678,0.4556097373935128,0.5261413987512774,0.0357156551178174,0.6643575193378675,0.0425520397507234,0.7824039761084766,0.0452710307355372,0.1862079884718591,0.0080396875697791,0.0899190689371156,0.0,0.0020582694474383,0.0004150098226529,1.0,0.2297045536050575,0.0,0.1590829636212313,0.5596473636023637,1.0,0.113055669648905,0.9654932865394702
0.901875481359672,0.8434373830507584,1.0,0.3951204672936058,0.9429445681813452,0.3531008099726653,0.8733009304552362,0.3122016768469499,0.9709206719260632,0.4141496818980629,0.9023126079806832,0.3824270291445717,0.823494515101684,0.3500740815312663,0.0,0.0,0.0264513644595241,0.103862963392562,0.2611779521658686,1.0,0.2476634541329281,0.9885058729036678
0.6203878621003762,0.9753273631555768,1.0,0.6099929460714631,0.9890690585002044,0.5596719386129183,0.9720049893123134,0.5045331337704143,0.9890587072298448,0.6088739853263964,0.9747894810390604,0.5606243979991191,0.9550444328280188,0.5081138081546278,0.2937742284421856,0.0,0.3801762821342249,0.1319048829656577,0.0,1.0,0.0097198428677056,0.9712991044733366
0.4343256209331433,0.4240115342325881,0.6298494074218447,0.0,0.7479188730330562,0.0128179617473725,0.8484375990663401,0.0344651147453747,0.3016125358400003,0.0018238277869941,0.1941312806591977,0.0018442946823574,0.0978393851370549,0.0122221476822966,1.0,0.3296523243002311,0.0,0.265729661875518,0.658014188061087,1.0,0.2301837966800594,0.9786950989744948
0.8435433698591593,0.8696339511831331,1.0,0.4237663719839038,0.9528030054345844,0.3807971971474294,0.8904381535960484,0.3392088622345136,0.9625466993888048,0.4404723987384056,0.8989000567947937,0.4066291968988394,0.822664770033191,0.3716925873560897,0.0,0.0,0.0152355941829626,0.0909587029815266,0.2088172614488403,1.0,0.2329263908211276,0.9841620962354148
0.4408271157729894,0.4644805522263929,0.6388973003986677,0.0,0.7549571620147856,0.0064935064935064,0.8421039450107352,0.018022236630406,0.2970859241415896,0.011757951243579,0.1906455410017417,0.0058495043366469,0.0989702035231197,0.0088173719036029,1.0,0.3068113597614348,0.0,0.2579916301550184,0.6814347480607359,1.0,0.2460173082308538,0.9871221399209276
0.7867988142918412,0.8728147950219026,1.0,0.4257394676966178,0.9542612329252748,0.3800293115035505,0.8960695132713326,0.3365681249544538,0.9728162076950346,0.4276139464457777,0.918923811463354,0.3849098387867304,0.8571644076362018,0.3476368612399899,0.0,0.0,0.0338666002911471,0.0976469826155253,0.0625966404935925,1.0,0.0143914194555848,0.987370547606902
0.7168175699773357,0.9724391328879792,1.0,0.5706016133660192,0.9753684380069144,0.5219406609447185,0.9384671138159938,0.4695438168103573,0.9801831548187434,0.5748073801192789,0.9459049021525292,0.5317502652675689,0.9001967303643539,0.4854136537213525,0.136215644090611,0.0,0.1916050206509359,0.1270549811568554,0.0318967798345624,1.0,0.0,0.968410532133483
0.6435142269869483,0.9807696368020336,1.0,0.5579550109157859,0.9686139771078608,0.5060976382208747,0.9339432532645688,0.4531909143501412,0.9955162824439888,0.56570585229696,0.9621251813638758,0.5163462309923864,0.9217767612445684,0.4634817345331548,0.3116385216830597,0.0,0.307310978558765,0.0672429300756293,0.0,1.0,0.0273960180557797,0.9707152901234308
0.4174820425580865,0.4335165451255505,0.6359622246654617,0.0,0.7503058350901799,0.0015883155933688,0.8439831785169929,0.0133690087120774,0.261011722388009,0.0340860344471088,0.1505925347479542,0.0577461760581999,0.0587313982581226,0.0811213672681487,1.0,0.2640255776417838,0.0,0.3351664799572889,0.6595729148462197,0.9854809026652652,0.2202123258730955,1.0
0.3523150672225782,0.4693184349845717,0.5933435737570685,0.0202638781412078,0.7191808867543374,0.030671340517747,0.8275604641219447,0.0542791675321614,0.2568506398756704,0.0,0.158764271930761,0.0018188843243382,0.0811376371768143,0.0134629727888466,1.0,0.373322240650235,0.0,0.306992157272147,0.5958976470401951,1.0,0.144507611319367,0.9485783105040032
0.4029472307275319,0.3883112775038864,0.6340085070544923,0.023897919558481,0.7656931412713086,0.0479467163902664,0.8608632935605758,0.0830345269633295,0.2643660138917165,0.0,0.1629354041746798,0.0122283428680833,0.0837400577440361,0.0347048944587459,1.0,0.3959300595392918,0.0,0.3401991163794449,0.6638907119002433,1.0,0.1868595350462386,0.94091333817528
0.6908390570802436,0.829526598340654,1.0,0.4237586537244907,0.9756310860871094,0.3922455398297272,0.9428509664042986,0.3554398713012671,0.9428951841916404,0.3926775482168356,0.8826066876946724,0.3436906892250962,0.8102713006907722,0.2869529851960306,0.1787184702610797,0.0,0.112141221786594,0.010709831354048,0.0864113826410784,1.0,0.0,0.9266525676481752
0.380882180882178,0.4169896341759156,0.603748683748682,0.0168196628792388,0.7260886860886848,0.0249313280688527,0.8254147654147646,0.0354382437622078,0.2752544752544719,0.0,0.1793401193401155,0.0001388870517585,0.0811068211068168,0.0096901275556319,1.0,0.2838454517797369,0.0,0.2359481576522361,0.6124605124605107,1.0,0.1972879372879335,0.9584551350731692
0.7242541769262444,0.8717135267478517,1.0,0.4680133939287257,0.956730108742758,0.4340625050007201,0.9055554968455292,0.3965391016306348,0.9661354581673408,0.4634207325854923,0.9048633053991028,0.4234829815493431,0.8325530768174075,0.3772943303835752,0.0410453676012136,0.0,0.0,0.0453125250036005,0.0598190791211711,1.0,0.0571348558022557,0.9579059384551376
0.3858701064189957,0.4139755371840692,0.6354380351100786,0.0,0.7594386281708247,0.0074465884577858,0.8624917845596111,0.0225113824150515,0.2637549154335196,0.0083046736662173,0.1580285598581958,0.0191438241732263,0.067400911277665,0.0294351639908824,1.0,0.2597065916855521,0.0,0.2207529328329541,0.6354313963703769,1.0,0.181078264102342,0.9402102138280148
0.4034845477681082,0.4613905016927677,0.6260872800001751,0.0,0.7503134648755179,0.0110070487904222,0.8366875351485484,0.0292952182120929,0.2393493060008009,0.0018143368269293,0.1332023309094967,0.0097319341651816,0.0516248749969911,0.018612351106052,1.0,0.3016542991354061,0.0,0.2540363321219749,0.6530594828321907,1.0,0.1915997978069494,0.9649937811146898
0.3959212914527069,0.4288362102747999,0.6016783119030346,0.0,0.7350783350551817,0.0105976228957779,0.8353642421714125,0.0276686288756079,0.2301213740141194,0.021371060842597,0.1359336538230483,0.0430450319538541,0.0594180075615686,0.0671687633847133,1.0,0.3046896017047692,0.0,0.3391366421867143,0.6712286579838838,1.0,0.2045338884023065,0.9985701788017888
0.3881611875716457,0.4093537086708331,0.5967496776663691,0.0085193048779676,0.7217713011207338,0.0309645672348421,0.8268670555428698,0.0589285199260772,0.2580491146492895,0.0,0.1584451410079874,0.0062208674160992,0.0691327783890007,0.0195799805209643,1.0,0.4050896190938921,0.0,0.3188616078856816,0.6410921747313502,1.0,0.177983517738152,0.9395783831512996
0.8688063279617451,0.8434577039752259,1.0,0.4168101813815332,0.9517646757176006,0.3713640744485875,0.8884722382472469,0.3270792517221765,0.9680332807712524,0.4421688365038235,0.905939515146866,0.4144935378878847,0.832525672089535,0.3887853125197497,0.0193902798610309,0.0,0.0,0.1485278550211717,0.2156263220645359,0.9890546988560956,0.1823327307924054,1.0
0.2820204082629551,0.4534349898075053,0.5118258507920534,0.0227150264709939,0.6563273919138715,0.0120018467870103,0.7817810581230037,0.0,0.1816960643998399,0.0522783657069348,0.0917907786695102,0.0644503710022676,0.0,0.0857428723436818,1.0,0.1710387950055074,0.0132790480703052,0.2700926002602271,0.5814840685616025,0.9625276932972294,0.1223079215126965,1.0
0.6318766712036589,0.9346385067280866,1.0,0.5721975445740021,0.9908005367158108,0.5338118055127125,0.9765766026662128,0.4898735956018947,0.9759394939812628,0.552806739739925,0.9516086994295072,0.5056313022257868,0.9194009247729182,0.4494999348784283,0.2655922697479584,0.0,0.3054743081096242,0.0986660360156566,0.0405384533704018,1.0,0.0,0.953038778182217
0.4149975690008028,0.4286647941925672,0.6355762598794676,0.0,0.7696385160728622,0.0122337808355145,0.8657410024762271,0.0283315320600103,0.2443776076706504,0.0099394155797921,0.1425243947942741,0.0262295151652336,0.0682647188521161,0.040486673234141,1.0,0.280596938791776,0.0,0.3276128293168657,0.6890559808233738,1.0,0.205535893985821,0.9836737686782498
0.6545649517701397,0.8791191118664956,1.0,0.4544320340193864,0.966045770672321,0.4092161795226858,0.9206720730845874,0.3586424748020219,0.9754855207328982,0.4405253232484993,0.929256007465188,0.3923300638879202,0.872787639134483,0.3430056777976781,0.0411874184784005,0.0,0.0941603468631252,0.1076868645488063,0.0157552573375881,1.0,0.0,0.963062151062598
0.3906774075927764,0.4915674878057006,0.6097642174969641,0.002741476485564,0.7398194093094569,0.0,0.834105233597025,0.0051167708166967,0.2191275752970778,0.0218622698729899,0.1137898000457478,0.0380079690798849,0.038328528301374,0.0571743994123718,1.0,0.208450006356576,0.0,0.2694622555299495,0.6471709949700034,1.0,0.2055232577890209,0.9954210931786892
0.9697243326872644,0.7980643128005449,1.0,0.3772536421215294,0.9381028245403148,0.3180159206205585,0.8620628174085087,0.2594573162672956,0.9968884620030136,0.4399377814828746,0.9465804715044084,0.423756900460539,0.8860866514444783,0.4084503319337556,0.0,0.0,0.0985051964409986,0.2693797464493763,0.3995881957105637,0.955580858656202,0.3918524866422421,1.0
0.3577376921636146,0.4240987094154411,0.5855101070497212,0.0251739022969227,0.7152640703867525,0.045484940237637,0.823014969671647,0.0714709750887166,0.2476695434178109,0.0056154110979679,0.1490699785324246,0.000216274430183,0.0620206415299129,0.0,1.0,0.3757183400716795,0.0,0.2459062340001059,0.5990125875872271,1.0,0.1503354608805067,0.9317632103952967
0.5705317166257077,0.9530525961210414,0.9657031267402753,0.776895825505887,0.983690607898899,0.7772441918548493,1.0,0.7740239624224993,0.8975103395531538,0.6653984404127997,0.8477988075172461,0.5791504179676422,0.769281317522667,0.4665431549611255,0.6412861884360385,0.4143731349084674,0.3046659786006571,0.0,0.1214646895906567,1.0,0.0,0.8564615479845855
0.7533522805523908,0.910364091406978,0.9849131724906413,0.5192719463041031,0.9237082295201012,0.4695442778104159,0.8571133452692342,0.4192570977273069,1.0,0.547501457958084,0.9641546994528678,0.5201628609118748,0.926475191245884,0.4920517074787331,0.0051896182594433,0.0,0.1741495661754703,0.2131201163784106,0.0,0.9844843132318036,0.0705450038186575,1.0
0.6429506206527853,0.8939550271436888,0.9931279897977936,0.4393704178755508,0.9542348623648848,0.3938319694438265,0.90421509280554,0.3469233208540204,1.0,0.4572208838382643,0.9744889151245484,0.4244567712499349,0.9414486910324164,0.3901023745403085,0.119491671725075,0.0,0.2382538188662853,0.134577793764761,0.0,1.0,0.0535226013398749,0.9932933553575064
0.724631921460019,0.9150012697206829,0.9983358068542404,0.5374610281109757,0.96107154167624,0.4925598635957209,0.9187463906258732,0.4449165292025087,1.0,0.5328004063106185,0.970522668421935,0.4885671788940413,0.9312154198672372,0.4402751132612189,0.1664814113351424,0.0,0.1650159278187271,0.0724871800890725,0.0,1.0,0.0289122510696166,0.9493008000307294
0.430974929113385,0.4514112543569258,0.6427740482141056,0.0315194204366166,0.7609781792506752,0.0482624100974946,0.8585876472368229,0.0710001463436015,0.3045804521053044,0.0048239977866865,0.1993813531778497,0.0,0.1100877537068376,0.0081065808687255,1.0,0.3697579348674836,0.0,0.291434199324257,0.6526544655765676,1.0,0.2010848734127562,0.950777276791292
0.2518186188830827,0.4574367522100389,0.4687026810868129,0.0,0.6009642386962558,0.0016950428623114,0.7434478048517517,0.0140193952220913,0.1567606791906865,0.0040122637030778,0.0757799055531342,0.0061736786299118,0.0,0.0138719547263567,1.0,0.2562683124232734,0.0179525429212073,0.1803500509244832,0.517806514227688,1.0,0.103976922973234,0.9603008622654808
0.3677497947261445,0.4424760000602824,0.5745065575462214,0.0090252834529771,0.703028181969108,0.0211762105464081,0.8181722326167817,0.0396979850600061,0.2470038990815397,0.0,0.1440730819794277,0.0088042479014181,0.0474171389087103,0.0245811627474719,1.0,0.2842989405364131,0.0,0.213685114762663,0.60468293602186,1.0,0.2050562427929807,0.9802183228425172
0.749031973261011,0.9430422381791862,1.0,0.5110391750973081,0.9632339030081232,0.4648083423935855,0.9161821277669052,0.4181577691918665,0.9673834899413388,0.5011373943738393,0.9157974396165616,0.447199716623976,0.8551617582140273,0.3905941273185543,0.0,0.0,0.0152929305669418,0.0325739101591533,0.0307750520275078,1.0,0.0335750772529478,0.9555894077973452
0.404323631596049,0.4021999920024537,0.6061491548377275,0.0312404196046564,0.7195433692424101,0.0608802189550778,0.8105241392160294,0.0916963242383464,0.2841967493234384,0.0,0.1834453172397652,0.0003143480443794,0.0933666293260742,0.0030557295762671,1.0,0.4397562525270039,0.0,0.3155232395398757,0.636485924565944,1.0,0.2089603788290202,0.9418300610035146
0.4746401630198261,0.3740402949705999,0.6658675076146287,0.0017595762634735,0.7808710187446956,0.0251250860967631,0.8601320874206765,0.0495872411619494,0.3201784429538297,0.0,0.2120291746905682,0.0173227249386788,0.1193418031268444,0.0466231529224583,1.0,0.3408656530938105,0.0,0.3471825992963955,0.7260198432700469,1.0,0.2763022415226672,0.9953808314054006
0.413755811775123,0.3648462674193016,0.6265391624231499,0.0115255058462862,0.7479626854233027,0.0385527021975539,0.8394459866818815,0.0769216311545762,0.2639823219851224,0.0,0.1631427014322932,0.0146392092738659,0.0799512917894303,0.0354327337731379,1.0,0.4500074135795894,0.0,0.3664845640919618,0.6713238925694447,1.0,0.2003401910860602,0.9465313845016508
0.5663731821452633,1.0,0.9658176851542054,0.7007238957068759,0.9489602764651692,0.6417820071022936,0.9241416608993276,0.5712531616560245,0.9959575218967563,0.7073447135429259,1.0,0.6605532556384179,0.9948804443975928,0.6039451580144695,0.4324214077173748,0.0,0.5347116869783622,0.1465095107238747,0.0,0.9408688850996908,0.0332060701337867,0.9256403733224564
0.7536910565632832,0.8907588399754797,1.0,0.4462307206769659,0.9532670856538816,0.399989449692313,0.8951339459730773,0.3514380251279225,0.9942384809666964,0.4517005095071005,0.9512540247868132,0.4138303619665046,0.9000784933547633,0.373919275594046,0.0,0.0,0.1569653507905402,0.1474551020742268,0.0197888688947388,1.0,0.0248775877443572,0.960445441266619
0.4083850372358148,0.4501670715885758,0.6166106853731236,0.0327182778740809,0.7256819061855577,0.049571913470792,0.8149217912813262,0.0663836985706935,0.2869273924123585,0.0090066674449371,0.1846909922646759,0.0,0.0865946564129348,0.0005033072905748,1.0,0.3226728370451774,0.0,0.2424388266882806,0.6282541940944988,1.0,0.2128880043944565,0.9652795062522458
