LEFT_LEG_1_x,LEFT_LEG_1_y,LEFT_LEG_1_z,LEFT_LEG_2_x,LEFT_LEG_2_y,LEFT_LEG_2_z,LEFT_LEG_3_x,LEFT_LEG_3_y,LEFT_LEG_3_z,LEFT_LEG_4_x,LEFT_LEG_4_y,LEFT_LEG_4_z,LEFT_LEG_5_x,LEFT_LEG_5_y,LEFT_LEG_5_z,label
879.7691917419434,844.8059749603271,0.0628842264413833,755.5636596679688,934.2209315299988,0.0633282139897346,692.354621887207,808.9493036270142,0.1042577549815177,677.9605293273926,792.5597405433655,0.1091911271214485,638.2404327392578,792.1785879135132,0.114135518670082,1
892.2687721252441,853.2343983650208,0.0675861611962318,761.5521812438965,928.1860256195068,0.0585745684802532,689.8872756958008,804.0518045425415,0.092390589416027,695.178108215332,783.5773229598999,0.0960530564188957,644.8480224609375,774.3163633346558,0.0925627052783966,1
884.7793579101562,850.7220482826233,0.069238469004631,770.4788017272949,918.3858776092528,0.0742518380284309,710.7120895385742,794.762134552002,0.1215567588806152,717.502498626709,774.1819524765015,0.1271838396787643,673.1782722473145,760.6940674781799,0.1335552781820297,1
879.9732398986816,843.214545249939,0.061027705669403,757.199821472168,925.8158111572266,0.0542839951813221,699.3247604370117,807.7001452445984,0.1292995363473892,700.7033729553223,780.8969593048096,0.1388051956892013,648.1446647644043,781.2230730056763,0.1520535498857498,1
880.0768089294434,840.5162215232849,0.066850796341896,750.3324508666992,932.3642206192015,0.081336110830307,685.7651710510254,807.5780296325684,0.120752714574337,659.600715637207,792.4186992645264,0.1253473311662674,618.47900390625,791.1773943901062,0.1256480813026428,1
864.7899055480957,825.8548808097839,0.0724365711212158,738.3053970336914,918.3555579185486,0.0998744443058967,656.5616226196289,814.5248436927795,0.1448304951190948,624.9252891540527,804.9859857559204,0.149976447224617,583.6709976196289,807.6992440223694,0.1478166133165359,1
856.8077659606934,820.0137376785278,0.0704762786626815,741.4780426025391,917.7129864692688,0.0923718139529228,652.9114151000977,817.7404689788818,0.1333762556314468,625.0690841674805,808.1206941604614,0.1381081938743591,585.2375221252441,811.9557166099548,0.1359461396932602,1
850.6108474731445,814.3949389457703,0.0695186778903007,747.2063255310059,916.6863012313844,0.107794739305973,672.337703704834,810.7515549659729,0.1546608507633209,645.6425285339355,794.0970325469971,0.1601960659027099,609.5294380187988,799.4266676902771,0.1610284000635147,1
833.9895629882812,805.8037805557251,0.0703631117939949,740.0054740905762,926.4406156539916,0.1115856617689132,642.5043296813965,816.2936210632324,0.1578433960676193,618.2889175415039,796.8711876869202,0.1634118258953094,583.9150428771973,809.404034614563,0.1639237701892852,1
829.5883941650391,807.6698899269104,0.0696707814931869,741.4508628845215,926.4328908920288,0.1186315715312957,651.1734008789062,821.2882590293884,0.174159824848175,649.5966339111328,789.6445441246033,0.1804840415716171,584.0647315979004,815.6444835662842,0.1830854266881942,1
868.8847160339355,828.7764501571655,0.0638302937150001,742.0749664306641,934.8465085029602,0.0693557113409042,650.3556060791016,814.0991449356079,0.1194959208369255,648.8170623779297,793.02090883255,0.1255704760551452,607.9443740844727,795.8695435523987,0.1273195892572403,1
880.1761436462402,840.0731420516968,0.061662171036005,757.2124099731445,925.8897113800048,0.0725171193480491,659.8731422424316,820.22700548172,0.1066276282072067,657.0611572265625,799.9166750907898,0.1105959415435791,616.2024307250977,805.0586628913879,0.1100131645798683,1
878.0958366394043,841.8389582633972,0.0610380321741104,749.6870040893555,939.0552163124084,0.0569351091980934,693.0821800231934,806.2090086936951,0.0930914208292961,678.7658500671387,786.63658618927,0.0976953580975532,633.9226341247559,784.877142906189,0.1055044904351234,1
900.9680557250977,855.7696008682251,0.0679423883557319,755.7564926147461,928.9182043075562,0.0589697323739528,709.6943092346191,803.8628697395325,0.0864676758646965,692.0119285583496,788.1234097480774,0.0893289223313331,656.9675445556641,779.8022317886353,0.0859832242131233,1
880.4647064208984,845.9620499610901,0.061753012239933,744.0069580078125,938.617672920227,0.0592918545007705,682.591438293457,808.8114809989929,0.0950228497385978,674.1362571716309,791.3256454467773,0.0993760675191879,634.3407440185547,789.1041970252991,0.1023720204830169,1
884.1119956970215,835.1272344589233,0.0619798339903354,749.8416709899902,920.2625441551208,0.08588857203722,677.5337791442871,810.8931756019592,0.1002965718507766,657.2980499267578,794.5469355583191,0.1023008823394775,612.132568359375,794.1522645950317,0.1034049093723297,1
853.8605117797852,817.1233892440796,0.0695240199565887,749.1566276550293,925.9245371818542,0.0930518209934234,655.177116394043,822.7269315719604,0.143462523818016,632.5790405273438,809.8285746574402,0.1489430516958236,601.4691352844238,817.4621200561523,0.1463838964700698,1
846.6720771789551,821.6206812858582,0.0746578648686409,746.8276405334473,922.2940278053284,0.1214687526226043,647.8154754638672,817.8027820587158,0.1636113822460174,621.5115737915039,810.1524353027344,0.168445199728012,576.5726852416992,811.5972232818604,0.1659055203199386,1
850.9784889221191,824.4794225692749,0.0711933895945549,745.2592849731445,938.4342741966248,0.0943999364972114,656.7875289916992,817.1628499031067,0.1511912494897842,634.3865203857422,806.7236065864563,0.1576133519411087,596.3695335388184,812.383861541748,0.1537234187126159,1
859.2725944519043,828.8796401023865,0.0676196739077568,734.7300338745117,919.5042300224304,0.0889777466654777,646.9045257568359,817.9702806472778,0.1303226351737976,616.8804359436035,804.3272566795349,0.1350762546062469,577.8930473327637,813.4904336929321,0.1302283555269241,1
875.5214881896973,832.8849935531616,0.0608367510139942,759.2803573608398,927.6417517662048,0.0697480663657188,654.1483497619629,822.426438331604,0.1130259558558464,650.4164886474609,801.7883205413818,0.1180030852556228,609.0095901489258,805.8488416671753,0.1138274520635604,1
872.8036308288574,838.7094640731812,0.0620989650487899,751.2492942810059,927.8662204742432,0.0639720857143402,686.971549987793,804.2552876472473,0.1033238396048545,664.1950035095215,787.2812175750732,0.1077604368329048,619.6466445922852,787.759702205658,0.1053567603230476,1
873.1466674804688,836.0622525215149,0.0594823360443115,745.7569313049316,927.2238421440125,0.0562586821615695,662.4158477783203,811.3229298591614,0.0854309797286987,663.0280494689941,790.7256889343262,0.088835634291172,621.4968109130859,786.5987348556519,0.0902401432394981,1
890.4985427856445,850.4339790344238,0.0686236694455146,758.4103775024414,911.6686820983888,0.0635602474212646,695.4991722106934,798.5087728500366,0.095914602279663,678.2456016540527,779.6671772003174,0.0989191904664039,638.5907363891602,773.1249475479126,0.089599609375,1
882.1711921691895,844.9797821044922,0.0633956640958786,750.937671661377,915.0311422348022,0.059448767453432,692.4629974365234,798.2216691970825,0.0910083949565887,681.4336395263672,776.2064838409424,0.0946195870637893,641.7872428894043,772.1021890640259,0.095612809062004,1
885.5557250976562,848.8341808319092,0.0678936392068862,750.6975173950195,927.0723724365234,0.0718570798635482,682.5589942932129,802.8991413116455,0.1133488938212394,669.7186660766602,785.0909900665283,0.1185176074504852,631.4608955383301,783.7177205085754,0.1216234341263771,1
874.4631385803223,832.1258425712585,0.0622693933546543,740.9270095825195,937.3331093788148,0.0757529288530349,672.7027130126953,809.2762541770935,0.1156487017869949,642.6787376403809,794.9940061569214,0.1202315464615821,607.4843788146973,793.7229609489441,0.1191280335187912,1
859.6009254455566,825.7404899597168,0.070862166583538,731.132869720459,934.9045729637146,0.085591934621334,633.6788177490234,817.022066116333,0.1410773396492004,631.1713600158691,795.6383156776428,0.1476044356822967,584.9212646484375,803.754723072052,0.148614689707756,1
858.2197952270508,819.7592067718506,0.0663692057132721,745.4962348937988,929.0542888641356,0.0795216485857963,659.9108505249023,818.3369493484497,0.1364773213863372,640.096435546875,804.5770883560181,0.1427956968545913,596.7461013793945,806.8491339683533,0.141697272658348,1
854.091911315918,822.1585178375244,0.0666799172759056,744.979190826416,928.5379528999327,0.0981576666235923,656.8596839904785,824.7949147224426,0.1446170508861541,633.6813926696777,808.289737701416,0.149763748049736,594.8827743530273,817.4961733818054,0.1458652019500732,1
869.117431640625,830.5717492103577,0.0678201094269752,742.5053787231445,927.4972987174988,0.0773108154535293,650.8280754089355,817.9131817817688,0.1322793662548065,648.3750343322754,796.8299889564514,0.1385692656040191,609.3229866027832,802.8480291366577,0.138208195567131,1
878.6544227600098,838.8104009628296,0.0638088062405586,754.5851898193359,934.2486763000488,0.0685820057988166,662.4633407592773,824.2583012580872,0.1121139526367187,661.0515403747559,803.3838057518005,0.1170078068971633,626.8822860717773,795.1689720153809,0.1162255331873893,1
879.0681838989258,844.5686960220337,0.0610003918409347,740.2386474609375,929.7184252738951,0.0623644813895225,681.9831275939941,803.8298463821411,0.1100327298045158,674.2695236206055,783.4463238716125,0.1159575507044792,632.1942901611328,779.6819186210632,0.1251126229763031,1
887.1062278747559,850.1587200164795,0.0653494074940681,754.8399925231934,914.9791932106018,0.0641670003533363,701.7644119262695,799.0152597427368,0.1028000265359878,689.3250274658203,782.5119495391846,0.1074347198009491,652.4440383911133,774.6909499168396,0.106837585568428,1
893.335132598877,858.2237577438354,0.0655833631753921,763.9982986450195,915.878484249115,0.0624588318169117,722.7087593078613,797.0227217674255,0.0960515066981315,721.3522338867188,776.4465308189392,0.0995793864130973,668.9718818664551,766.5197610855103,0.1018833890557289,1
891.0746383666992,860.0426173210144,0.069484919309616,758.5592651367188,918.558976650238,0.0720283240079879,714.0650367736816,797.623450756073,0.1020355895161628,706.5778541564941,782.9214262962341,0.1059479042887687,665.324649810791,766.9360613822937,0.1110825389623642,1
888.1592559814453,850.7746410369873,0.0704151913523674,763.7753677368164,920.8440899848938,0.0677716061472892,708.9947319030762,799.025559425354,0.112041026353836,716.6705131530762,779.3814253807068,0.1171850636601448,663.2347869873047,768.6934447288513,0.119716428220272,1
883.5953521728516,840.4172158241272,0.0659787207841873,748.3808326721191,913.7367296218872,0.0777798444032669,689.3502044677734,798.1615447998047,0.1394887715578079,671.2150955200195,777.2936797142029,0.1464494615793228,633.0631256103516,776.1719155311584,0.1468110680580139,1
890.0795745849609,846.4613270759583,0.0646420791745185,755.8696746826172,913.2159519195556,0.0717718079686164,712.5399398803711,794.159345626831,0.1102922409772872,694.6047592163086,774.3735265731812,0.1153445318341255,648.8402938842773,767.8299450874329,0.1241441294550895,1
890.6266593933105,869.9353981018066,0.0699038878083229,751.6373634338379,923.600606918335,0.0694346204400062,739.7086715698242,796.1158347129822,0.1142580211162567,743.9514541625977,770.0712847709656,0.1194077432155609,684.1345596313477,754.5357584953308,0.1301454156637191,1
893.1816673278809,856.0094547271729,0.0692571178078651,752.5298309326172,921.7064309120178,0.0708687156438827,718.4884071350098,791.0922288894653,0.1033415123820304,707.8522682189941,776.7039585113525,0.1079709753394126,662.7972793579102,760.7533550262451,0.1186544224619865,1
888.3465385437012,855.0741791725159,0.0709492489695549,753.9175415039062,925.5265188217164,0.0690805092453956,716.5324974060059,794.5338034629822,0.1038154885172844,706.255989074707,782.302737236023,0.10835912078619,649.6832656860352,765.1134037971497,0.1166757866740226,1
889.7430038452148,853.5153222084045,0.0706890821456909,763.0967330932617,941.1118698120116,0.0587578490376472,714.6739768981934,798.8676524162292,0.124858446419239,716.5931510925293,780.1334953308105,0.1330924779176712,658.0126762390137,769.0919137001038,0.1443905681371688,1
885.3637504577637,846.4573359489441,0.0688027292490005,748.952808380127,931.0007357597352,0.072441354393959,700.6835174560547,800.8696532249451,0.1535152941942215,691.3598442077637,779.8002362251282,0.1630850434303283,638.661003112793,773.9636635780334,0.1707842648029327,1
879.7919654846191,842.6253390312195,0.0623880662024021,758.3466339111328,919.9666213989258,0.080623559653759,708.9034652709961,800.2626800537109,0.1427501291036605,698.6795425415039,782.0063638687134,0.1501372903585434,661.241455078125,775.4841542243958,0.155077189207077,1
863.7289237976074,824.6521997451782,0.0672024711966514,749.4307136535645,921.0294198989868,0.0886662006378173,692.7543067932129,803.4756016731262,0.1628774106502533,671.4261817932129,784.4405007362366,0.1713982373476028,639.1147041320801,779.2655539512634,0.1750161051750183,1
864.536304473877,827.6552653312683,0.062050100415945,739.7506713867188,928.0761408805848,0.0587313212454319,694.5934295654297,801.1476159095764,0.1239146515727043,685.6733894348145,775.8990383148193,0.1323251575231552,640.4594993591309,778.2969975471497,0.1453783214092254,1
865.9721946716309,825.4404473304749,0.0611396804451942,747.5005531311035,911.1835670471193,0.0725399032235145,688.6648750305176,791.8132710456848,0.1292342394590377,693.1288719177246,770.322597026825,0.1362591534852981,654.7798919677734,765.4229736328125,0.144227921962738,1
884.8721122741699,837.35595703125,0.0661584213376045,761.5806198120117,921.2662482261658,0.0732717737555503,689.040699005127,804.012987613678,0.1258577108383178,691.0685348510742,783.5895538330078,0.1323100924491882,652.7907943725586,782.7481985092163,0.1345297545194625,1
884.5996284484863,841.8150758743286,0.0638738274574279,764.1637229919434,927.8021049499512,0.0721806287765502,708.801326751709,798.5526752471924,0.1219236552715301,700.0700569152832,785.424313545227,0.1282110512256622,656.6210746765137,778.4874773025513,0.134587213397026,1
887.4583053588867,850.4502010345459,0.0646050050854682,757.8023529052734,930.0478863716124,0.0603290684521198,719.9505043029785,800.5422520637512,0.1216050162911415,713.2455825805664,778.1909108161926,0.1294459849596023,664.4803619384766,773.6736631393433,0.1409977525472641,1
890.5875778198242,852.1679306030273,0.0636014863848686,761.4098167419434,925.076551437378,0.0676964819431305,732.4077987670898,794.0880846977234,0.108039803802967,719.6280097961426,773.3709168434143,0.1131338998675346,679.7966766357422,764.5646238327026,0.1229313537478447,1
898.7369155883789,856.2219500541687,0.0642643421888351,763.2439041137695,915.5893206596376,0.0640622600913047,737.164192199707,794.4736790657043,0.1010308340191841,738.5658645629883,774.2317771911621,0.1057854816317558,688.4177398681641,758.5193538665771,0.1145495101809501,1
907.5386238098145,868.7427592277527,0.0651449263095855,780.1301765441895,919.171872138977,0.0629342347383499,750.60791015625,809.7201704978943,0.0932755917310714,759.2654800415039,792.4972343444824,0.0969851836562156,718.0431175231934,780.4261350631714,0.1033252999186515,1
915.6083106994628,870.8977103233337,0.0629476159811019,780.4163360595703,913.2326889038086,0.0561169013381004,742.6262855529785,793.2404851913452,0.0800229385495185,746.3970565795898,780.2516841888428,0.0822965204715728,702.9638671875,768.1686115264893,0.0802867338061332,1
916.0775756835938,860.4027199745178,0.0576221384108066,800.2553558349609,879.8234796524048,0.0577465146780014,717.9410934448242,797.9655933380127,0.0833790004253387,713.9301681518555,784.9943661689758,0.0854028984904289,683.8410186767578,772.7904653549194,0.0680866166949272,1
891.1542892456055,853.5140347480774,0.0675448849797248,767.2320556640625,915.9446597099304,0.0669327825307846,714.8999977111816,794.1605687141418,0.0947970449924469,721.3839912414551,775.8987808227539,0.0984167158603668,678.2562446594238,762.54878282547,0.1039832308888435,1
891.1335182189941,855.009355545044,0.0598101504147052,756.9776344299316,929.5253705978394,0.0600866861641407,716.5933227539062,799.704179763794,0.1262559741735458,734.2484664916992,780.9048771858215,0.1337831616401672,660.2609252929688,771.3936996459961,0.1394719630479812,1
882.4060249328613,844.627275466919,0.0680599063634872,749.4121170043945,931.2262344360352,0.0710092559456825,706.7609596252441,802.9542446136475,0.1649425476789474,698.7520980834961,780.9707951545715,0.1762728840112686,648.6478042602539,773.3840489387512,0.1904524713754654,1
878.3993339538574,836.1536622047424,0.0648091733455658,749.659595489502,917.519416809082,0.0787099078297615,698.4219932556152,800.7668495178223,0.1554663032293319,688.1742095947266,779.352457523346,0.1645120531320572,651.3914108276367,771.398012638092,0.1713297367095947,1
873.6447715759277,826.2581133842468,0.0709245353937149,760.4215621948242,903.0726313591005,0.0984887182712555,698.6100196838379,798.2476115226746,0.1684362292289734,701.5084075927734,779.2754030227661,0.1769876927137375,665.6061172485352,773.6689639091492,0.1891551315784454,1
855.9761238098145,820.5112767219543,0.0665081068873405,739.2573165893555,917.488067150116,0.0872946828603744,664.2026710510254,805.406985282898,0.1422569751739502,665.1094436645508,785.0200510025024,0.149154394865036,625.5513381958008,785.4851460456848,0.1574108302593231,1
851.0587692260742,815.7924127578735,0.0684053972363472,741.8127822875977,914.110028743744,0.0939078480005264,669.6211624145508,807.7576303482056,0.1569162011146545,657.8783226013184,792.7560782432556,0.1641805619001388,622.43408203125,793.1337547302246,0.1645933240652084,1
863.8537788391113,833.0492734909058,0.0629296749830246,732.6522445678711,923.9018082618712,0.0707383155822753,670.0420761108398,806.0932660102844,0.124645859003067,651.1364364624023,789.2184591293335,0.1316501796245575,611.4230346679688,788.9159059524536,0.1394704282283783,1
877.8206062316895,843.3878374099731,0.0614067763090133,745.3467750549316,926.4586400985718,0.0638643428683281,680.643482208252,801.5153789520264,0.1175049543380737,669.6572113037109,786.27854347229,0.1243670880794525,627.165584564209,782.4662446975708,0.1295207291841507,1
880.5091094970703,850.2026224136353,0.0621146969497203,749.7668838500977,939.7864937782288,0.0530140660703182,696.4645385742188,803.8509607315063,0.1387991905212402,694.1646194458008,783.9441847801208,0.1489448994398117,645.0605392456055,780.3203058242798,0.1540891528129577,1
893.9953422546387,850.2614593505859,0.0671527907252311,764.5368003845215,919.3736815452576,0.0721009001135826,697.8356552124023,812.4257040023804,0.1186308041214943,700.7973861694336,794.397976398468,0.1244245022535324,660.9678268432617,790.4136085510254,0.1287734061479568,1
887.2212409973145,856.9765305519104,0.0679724887013435,744.3623542785645,930.2272939682008,0.0685016810894012,704.3766403198242,799.5726013183594,0.1087501719594001,689.4463920593262,781.8713736534119,0.1137627214193344,637.0539093017578,774.890570640564,0.1186349242925643,1
883.4965324401855,856.7690563201904,0.0659442543983459,756.9715118408203,923.1308770179749,0.0703852921724319,722.1613311767578,795.0638508796692,0.1320749670267105,723.0173492431641,774.0825605392456,0.1400234699249267,676.7693138122559,762.2483539581299,0.1540940254926681,1
891.9278526306152,852.0897173881531,0.0637041553854942,765.970458984375,921.1705255508424,0.0854797139763832,721.2542724609375,799.7420310974121,0.12842857837677,718.2340621948242,787.6210427284241,0.1335877031087875,669.7130584716797,768.2144451141357,0.1452351957559585,1
892.5385093688965,848.2764530181885,0.0672331377863884,761.6202735900879,925.2312397956848,0.0812315195798873,718.0950164794922,796.6813516616821,0.1383319050073623,713.8713455200195,781.8486499786377,0.1453608125448227,671.9550132751465,768.5500860214233,0.1526439487934112,1
886.7972946166992,845.4780292510986,0.0662205815315246,752.8067779541016,925.9845972061156,0.0699511244893074,708.8438987731934,795.6200337409973,0.1380316466093063,704.1030693054199,777.1754908561707,0.1465217620134353,655.2272415161133,769.9808406829834,0.1578803360462188,1
886.7371559143066,847.412760257721,0.0778646394610405,759.3287086486816,933.9485692977904,0.0955299213528633,709.2911338806152,799.4995379447937,0.1700017750263214,700.279655456543,783.4140729904175,0.1788759082555771,650.0241851806641,775.2849197387695,0.1863920390605926,1
869.6717262268066,831.433961391449,0.0728673860430717,743.6099624633789,910.710425376892,0.0959316343069076,686.3572883605957,800.118613243103,0.1625068634748459,665.3009033203125,778.6054086685181,0.1701428443193435,623.2501602172852,773.497474193573,0.1722030788660049,1
849.9735832214355,814.8107886314392,0.0651944577693939,739.3375968933105,921.8915677070618,0.0826898962259292,679.5819854736328,802.6446104049683,0.1470444053411483,672.4901390075684,779.8510265350342,0.1550635248422622,632.8493499755859,774.5793914794922,0.1607747972011566,1
843.1185722351074,815.1157236099243,0.0639538243412971,730.9029006958008,923.5440874099731,0.0800305530428886,670.5055618286133,804.3786907196045,0.1360162049531936,653.3220291137695,786.9994568824768,0.1427980810403823,613.9242553710938,784.8855113983154,0.1455595791339874,1
843.8024139404297,817.2070741653442,0.0662727653980255,743.4912872314453,919.97962474823,0.0840550363063812,656.6231346130371,801.1593317985535,0.1468618214130401,658.6790084838867,778.330729007721,0.1545428186655044,619.8553848266602,789.0369272232056,0.1608033776283264,1
846.939868927002,815.7361507415771,0.0579398423433303,733.2918548583984,917.6517033576964,0.0743232443928718,669.5514106750488,806.923999786377,0.1195857524871826,648.7716865539551,784.4594264030457,0.1249159574508667,610.5016708374023,783.6875939369202,0.1250250041484832,1
872.2929954528809,835.7877016067505,0.0670024082064628,746.9586753845215,928.94517660141,0.070503368973732,667.0505905151367,809.928674697876,0.1323008984327316,668.2623481750488,787.7479219436646,0.1404057890176773,620.2776145935059,788.7381076812744,0.1497710049152374,1
900.7777976989746,856.8893694877625,0.066272921860218,775.8840179443359,913.9700818061827,0.0630155354738235,715.7623672485352,799.2627096176147,0.0955792739987373,701.1733245849609,790.2537059783936,0.0994175225496292,676.8850708007812,767.1786832809448,0.089877113699913,1
896.9944381713867,875.0241494178772,0.0692300871014595,765.3793144226074,925.7818865776062,0.0642359629273414,716.9918060302734,802.3381948471069,0.0704518780112266,723.2129859924316,781.8574690818787,0.0703519061207771,684.5479202270508,763.6139631271362,0.0695175603032112,1
896.3355445861816,861.2326169013977,0.067150704562664,765.9991836547852,905.5258870124816,0.0649742111563682,729.2570686340332,789.2678332328796,0.0912710130214691,726.7704963684082,767.3031163215637,0.0942389294505119,679.2982864379883,759.5375418663025,0.0965230539441108,1
891.6977691650391,866.2806844711304,0.0674095600843429,748.1351280212402,923.7885117530824,0.0642935261130333,718.2904815673828,787.366189956665,0.0952393189072609,729.7513389587402,766.6496658325195,0.0985631868243217,668.8306045532227,757.278242111206,0.1048477068543434,1
889.2276191711426,859.4243144989014,0.0694585591554641,758.5236167907715,910.988838672638,0.0737025812268257,707.7478981018066,788.2976031303406,0.1024661734700203,704.9547386169434,782.983546257019,0.1061138436198234,660.9029960632324,772.9703235626221,0.1100691705942154,1
891.6291618347168,864.4795274734497,0.0675306990742683,757.6106071472168,924.0743923187256,0.0537064261734485,717.3874282836914,796.966073513031,0.117888830602169,721.1602020263672,772.7596950531006,0.125663548707962,666.6567993164062,764.54505443573,0.1346185803413391,1
879.8406600952148,848.2559180259705,0.0661428496241569,735.106372833252,934.897620677948,0.066896878182888,693.7347221374512,802.1141767501831,0.1521090120077133,685.2998542785645,778.3028554916382,0.1619993895292282,625.023021697998,774.9069213867188,0.1685033291578292,1
879.3894195556641,841.6529846191406,0.0654815137386322,739.3243789672852,931.4608097076416,0.0694306194782257,688.4137344360352,802.29660987854,0.1443701684474945,684.0177726745605,775.795783996582,0.1534796208143234,633.1181716918945,775.2618741989136,0.1633927673101425,1
873.1690406799316,832.6298189163208,0.0590973496437072,747.6354789733887,912.4706411361694,0.07508085668087,691.9767379760742,800.6034064292908,0.1253984570503235,675.3958511352539,782.2729969024658,0.1313912570476532,629.8886489868164,775.1234078407288,0.1348169147968292,1
857.7196884155273,826.407458782196,0.0599755123257637,734.2540168762207,921.6347193717957,0.0693569853901863,679.3148803710938,805.5910277366638,0.1242286264896392,668.5450172424316,782.5254034996033,0.1312886923551559,624.4034957885742,780.8509969711304,0.1398487091064453,1
860.0822067260742,827.6548790931702,0.0653516873717308,734.7394180297852,923.0553674697876,0.0744986683130264,679.9449348449707,802.4342393875122,0.1350234299898147,677.2245597839355,776.0818576812744,0.1427726149559021,626.5418815612793,781.8577909469604,0.1523490399122238,1
876.3629150390625,842.3859357833862,0.0593508705496788,746.3878440856934,922.2452330589294,0.0637270212173461,692.7436065673828,794.0335607528687,0.1246637850999832,698.5391235351562,772.9823613166809,0.1320399045944214,656.9469451904297,766.8577837944031,0.1420006901025772,1
887.4322128295898,852.9752326011658,0.0590495280921459,772.4731063842773,926.1963200569152,0.05534677952528,733.8481521606445,798.3889102935791,0.0969992876052856,737.9615020751953,775.1285576820374,0.1017498299479484,692.8247451782227,767.7624821662903,0.110354870557785,1
894.2300033569336,857.8841257095337,0.0624626465141773,761.3330841064453,912.3760771751404,0.0725215524435043,728.8472557067871,795.0333380699158,0.0893245488405227,718.9244842529297,772.5022029876709,0.0912760719656944,674.4242477416992,765.6325721740723,0.099302664399147,1
884.5771980285645,854.5661473274231,0.061793029308319,763.6772346496582,929.6538591384888,0.0641504451632499,719.2743873596191,801.1784505844116,0.1105752438306808,713.9113426208496,778.1720495223999,0.1162173822522163,664.918270111084,766.4024090766907,0.1209973096847534,1
887.0189666748047,858.0578684806824,0.0597794763743877,755.2892303466797,931.5843415260316,0.0624461993575096,717.6006889343262,801.589343547821,0.1205080226063728,707.8613662719727,781.6165852546692,0.127031072974205,654.8891830444336,770.2042150497437,0.1279748082160949,1
