RIGHT_ARM_1_x,RIGHT_ARM_1_y,RIGHT_ARM_1_z,RIGHT_ARM_2_x,RIGHT_ARM_2_y,RIGHT_ARM_2_z,RIGHT_ARM_3_x,RIGHT_ARM_3_y,RIGHT_ARM_3_z,RIGHT_ARM_4_x,RIGHT_ARM_4_y,RIGHT_ARM_4_z,RIGHT_ARM_5_x,RIGHT_ARM_5_y,RIGHT_ARM_5_z,RIGHT_ARM_6_x,RIGHT_ARM_6_y,RIGHT_ARM_6_z,label
1042.99072265625,748.5741090774536,-0.0969368666410446,1052.3198318481443,872.858190536499,-0.1178261414170265,1078.978157043457,979.564061164856,-0.0700023919343948,1102.7579498291016,990.9089684486388,-0.0877684876322746,1104.8482131958008,986.3528394699096,-0.0650129243731498,1094.252815246582,983.3644509315492,-0.0603425428271293,1
1100.1179122924805,785.9315729141235,-0.0742667391896247,1047.5736236572266,883.821108341217,-0.0801218450069427,1076.6139221191406,982.9277443885804,-0.0325563214719295,1099.2499923706057,991.4923810958862,-0.0453358925879001,1103.1578063964844,987.2216176986694,-0.0270762350410223,1093.2915115356443,984.708366394043,-0.0238825399428606,1
1110.091552734375,808.350248336792,-0.0634216144680976,1042.704849243164,892.9410266876221,-0.0665695741772651,1073.9691925048828,990.8242535591124,-0.027292214334011,1098.706169128418,998.1414699554444,-0.0389990285038948,1101.815528869629,990.4918956756592,-0.0246616341173648,1091.2148666381836,988.295488357544,-0.0201260969042778,1
1120.2325057983398,820.7961273193359,-0.0758046135306358,1039.2504501342771,898.0414938926697,-0.074848748743534,1075.9614944458008,991.6487431526184,-0.0345970056951046,1099.3512725830078,998.0894565582277,-0.0466216132044792,1102.8311920166016,992.2009992599488,-0.0300068296492099,1093.4938430786133,991.1324071884156,-0.0266926027834415,1
1126.8479919433594,853.5084986686707,-0.0714609250426292,1034.9060440063477,904.8917484283448,-0.0878903195261955,1073.6492156982422,988.5173177719116,-0.0627503246068954,1092.6909255981443,996.2176823616028,-0.075067289173603,1099.805145263672,992.2651147842408,-0.0581284426152706,1092.4788665771484,989.2019248008728,-0.0550505146384239,1
1116.3741302490234,840.2616906166077,-0.1027533635497093,1046.1009979248047,903.4674310684204,-0.0979969799518585,1074.3554306030271,990.5863308906556,-0.052848856896162,1097.3789978027344,996.332266330719,-0.0659235641360282,1100.6333541870115,991.0842561721802,-0.0537453293800354,1093.4124755859375,988.9529299736024,-0.0467842631042003,1
1109.8508834838867,817.9003715515137,-0.074869804084301,1038.560028076172,899.0777707099915,-0.0754243284463882,1071.74560546875,992.6500010490416,-0.0444787144660949,1093.4008026123047,1001.4848113059998,-0.0581923499703407,1095.8304977416992,991.758885383606,-0.0410171039402484,1087.4723052978516,989.5283603668212,-0.0370912551879882,1
1107.2816848754885,797.816891670227,-0.0821238383650779,1044.9818801879885,887.1688914299011,-0.0850385427474975,1080.7343673706057,988.1144714355468,-0.0510785430669784,1100.4436111450195,995.454797744751,-0.0645417943596839,1104.8888397216797,988.5973978042604,-0.0477467775344848,1096.1572265625,985.9725880622864,-0.0434941090643405,1
1078.8103866577148,772.6741433143616,-0.1109787747263908,1046.7034149169922,886.3904285430908,-0.11154206097126,1079.0559768676758,990.6176805496216,-0.0729262828826904,1101.097755432129,998.1528639793396,-0.0916474610567092,1105.305290222168,992.3151969909668,-0.0721156671643257,1095.3327941894531,989.8578858375548,-0.0646666511893272,1
1067.3162841796875,755.0043940544128,-0.0996563509106636,1050.790557861328,877.9475855827332,-0.1051458269357681,1078.894271850586,981.56715631485,-0.0670321658253669,1099.833755493164,992.330002784729,-0.0849146544933319,1103.986930847168,986.8631887435912,-0.0655930638313293,1094.655418395996,983.6267709732056,-0.0587773658335208,1
1066.1322784423828,753.1995677947998,-0.1004629805684089,1055.954132080078,876.3841581344604,-0.1178219839930534,1079.4376373291016,988.4152221679688,-0.0864917561411857,1100.566177368164,998.6291599273682,-0.1051550060510635,1103.6043548583984,992.5824093818665,-0.081014446914196,1096.0887908935547,989.7201919555664,-0.0765669047832489,1
1042.2216796875,750.5073595046997,-0.1191061958670616,1035.9770965576172,878.3095550537109,-0.1374952495098114,1064.5725631713867,981.8719625473022,-0.1079592928290367,1088.2748794555664,993.5191011428832,-0.1301953047513961,1091.1780166625977,987.0705986022948,-0.106565423309803,1083.5218048095703,984.065923690796,-0.0986014530062675,1
1044.807014465332,752.0917725563049,-0.1205474585294723,1038.823699951172,877.2181105613708,-0.146012008190155,1064.2854309082031,984.4148254394532,-0.1169808879494667,1089.4620895385742,994.3303298950196,-0.137925922870636,1092.0235061645508,988.0665135383606,-0.1134653091430664,1082.7922439575195,986.0520887374878,-0.1070983111858367,1
1098.7807846069336,790.357346534729,-0.0528325699269771,1037.1338653564453,881.6976356506348,-0.0699891224503517,1064.7458267211914,984.4703149795532,-0.028618786484003,1087.7683639526367,990.1507186889648,-0.0384916439652442,1091.8513870239258,984.489884376526,-0.0173605475574731,1082.1540069580078,982.7633357048036,-0.0187309756875038,1
1104.5589065551758,810.9834265708923,-0.0620509833097457,1038.2877731323242,891.7516708374023,-0.0780570581555366,1065.8030319213867,985.7289361953736,-0.0463170632719993,1087.43408203125,993.9985513687134,-0.0584875606000423,1090.2677536010742,986.9203519821168,-0.0396865271031856,1081.5626907348633,984.2098617553712,-0.0376110449433326,1
1112.0745849609375,826.8450021743774,-0.0640017390251159,1038.6372756958008,901.4092969894408,-0.0619734078645706,1065.3462982177734,987.0695686340332,-0.0159931275993585,1092.0312881469729,991.3485074043274,-0.0249918326735496,1095.2985763549805,986.1730456352234,-0.008797881193459,1084.8493194580078,984.6564817428588,-0.007890386506915,1
1114.8966979980469,863.451361656189,-0.0698201209306716,1031.8351364135742,895.2911567687988,-0.0918789207935333,1064.6397399902344,985.2167201042176,-0.0680460557341575,1083.9713287353516,990.6473565101624,-0.0803102105855941,1089.9879455566406,987.2295355796814,-0.0655611604452133,1083.1875228881836,984.6321487426758,-0.0610306896269321,1
1098.7760925292969,834.1552019119263,-0.079987809062004,1039.090461730957,905.57062625885,-0.078768253326416,1061.9413375854492,986.933934688568,-0.0452021732926368,1082.7107620239258,993.1691694259644,-0.0586277469992637,1088.5390090942385,986.9631600379944,-0.0465546399354934,1080.117416381836,984.689440727234,-0.0393308773636817,1
1106.1278915405271,825.7533001899719,-0.0637186989188194,1033.2946014404297,894.3306469917297,-0.0632726624608039,1060.0796127319336,984.2719173431396,-0.0213398355990648,1082.3280715942385,993.6580181121826,-0.0318697765469551,1086.3347625732422,984.5482063293456,-0.0162371061742305,1076.3352584838867,980.5452346801758,-0.0140623031184077,1
1064.802131652832,761.0250735282898,-0.098880223929882,1049.490852355957,880.2220773696899,-0.111769326031208,1072.0882415771484,982.1040272712708,-0.0738868191838264,1094.3943786621094,993.1376910209656,-0.0921691954135894,1097.717742919922,988.2597613334656,-0.0718074813485145,1089.2126083374023,984.775893688202,-0.0651790350675582,1
1057.3184967041016,753.7023210525513,-0.1059398353099823,1053.043441772461,876.0905528068542,-0.1252967119216919,1071.9372940063477,980.9559988975524,-0.087631732225418,1095.296516418457,992.46994972229,-0.1075146198272705,1097.5242233276367,986.4844822883606,-0.0840513631701469,1088.583755493164,982.7933979034424,-0.0776326283812522,1
1059.821319580078,754.3552565574646,-0.1023233011364936,1049.9539947509766,872.8458952903748,-0.1245684400200843,1070.6459426879885,981.2951159477234,-0.0931391716003418,1095.1398468017578,994.0141940116882,-0.1131657212972641,1096.5227508544922,988.297998905182,-0.0912163406610488,1088.045310974121,984.5492362976074,-0.0838536545634269,1
1080.0608825683594,771.0479521751404,-0.0754361897706985,1038.8459014892578,879.6095037460327,-0.088174782693386,1069.071922302246,982.7561259269714,-0.0478249825537204,1093.1964111328125,988.7910962104796,-0.0617357157170772,1097.0294952392578,983.5008573532104,-0.0402576476335525,1087.1882629394531,981.9333744049072,-0.0381644144654274,1
1095.4567337036133,797.5718235969543,-0.0657875314354896,1035.3943634033203,891.3675570487976,-0.082134410738945,1069.4733810424805,987.8901314735411,-0.0446813069283962,1094.8043060302734,992.67742395401,-0.0568049289286136,1099.954948425293,987.525200843811,-0.0345840044319629,1088.518409729004,986.0106325149536,-0.0345986038446426,1
1103.0522918701172,816.6539168357849,-0.0781339779496193,1028.4942626953125,890.9769415855408,-0.099130779504776,1069.9271392822266,984.0402388572692,-0.0788542851805687,1094.1882705688477,994.2387914657592,-0.0939243659377098,1095.516242980957,986.8441343307496,-0.0755006521940231,1085.247688293457,983.9440655708312,-0.0703239142894744,1
1103.280258178711,823.9560699462891,-0.0629516094923019,1026.9789505004885,897.6846742630005,-0.0699614137411117,1068.3929443359375,987.2823214530944,-0.0268498715013265,1094.1931915283203,993.7252235412598,-0.0355149880051612,1097.3447799682615,988.538303375244,-0.0205363817512989,1086.5746307373047,986.4334344863892,-0.0188747588545084,1
1114.1443634033203,875.2248001098633,-0.0760408118367195,1024.087371826172,903.8004326820374,-0.127718985080719,1066.0015869140625,984.3435645103456,-0.1434684246778488,1086.6554260253906,994.3988227844238,-0.1601657122373581,1093.1813049316406,987.2988653182985,-0.1390649974346161,1085.3556060791016,984.1335153579712,-0.1348970383405685,1
1118.038215637207,844.3807911872864,-0.0741254463791847,1040.1664352416992,899.9514412879944,-0.0832877531647682,1064.9921035766602,982.523546218872,-0.0547851845622062,1084.7395706176758,989.9778771400452,-0.066341333091259,1090.518035888672,984.379870891571,-0.0517560020089149,1082.5654220581057,981.6333317756652,-0.0479106567800045,1
1111.8817520141602,816.1873412132263,-0.0866065844893455,1036.0902786254885,893.3124589920044,-0.0840265825390815,1067.3646926879885,986.9760990142822,-0.0455633625388145,1091.4605712890625,995.377550125122,-0.0592251196503639,1094.5953369140625,988.5090136528016,-0.0456510409712791,1085.8066177368164,987.030816078186,-0.0387587212026119,1
1086.3567352294922,777.889838218689,-0.0821495726704597,1044.1141891479492,884.9715828895569,-0.0958588793873786,1070.870132446289,985.6613445281982,-0.0598810873925685,1092.711067199707,992.9094243049622,-0.0734285935759544,1096.1671829223633,988.1083559989928,-0.0547559671103954,1086.5527725219729,985.4389357566832,-0.0513171702623367,1
1070.149383544922,755.6864905357361,-0.0869572833180427,1053.0110549926758,872.5076794624329,-0.1128536239266395,1070.8637237548828,978.4274911880492,-0.0778105184435844,1092.8114318847656,989.5489597320556,-0.0942143052816391,1096.1305618286133,986.1387348175048,-0.074919506907463,1086.0780715942385,983.4162068367004,-0.0690009444952011,1
1067.0354461669922,751.0488653182983,-0.0809298679232597,1054.3882369995115,865.0964784622192,-0.1160145476460456,1070.2013397216797,977.2262907028198,-0.0888487920165062,1090.6013488769531,990.1983547210692,-0.1058463901281356,1092.4779510498047,985.7992959022522,-0.0855044648051261,1084.863166809082,982.6760458946228,-0.0799148604273796,1
1063.4455490112305,761.6465950012207,-0.091964915394783,1053.204460144043,881.8800044059753,-0.1242082938551902,1073.125877380371,985.1694059371948,-0.0919265300035476,1096.2356185913086,997.0487380027772,-0.1089716106653213,1097.8288650512695,991.1793994903564,-0.0862609520554542,1089.2232513427734,988.1945514678956,-0.0821187645196914,1
1087.3859024047852,780.8996629714966,-0.0763257220387458,1050.7444381713867,876.4722847938538,-0.0982437804341316,1073.0261993408203,983.3934831619264,-0.0562765225768089,1095.7993698120115,989.2276096343994,-0.0695701912045478,1101.108856201172,984.0214419364928,-0.0507563687860965,1090.8351516723633,982.5436305999756,-0.047204665839672,1
1104.0328216552734,797.6154685020447,-0.0763681083917617,1043.6035537719729,885.9440660476685,-0.0939490497112274,1071.4188766479492,985.8350872993468,-0.0599059201776981,1092.853775024414,993.5789680480956,-0.0737955570220947,1096.1479568481443,986.796691417694,-0.0562389381229877,1087.25830078125,984.1180658340454,-0.0513464324176311,1
1107.246437072754,811.1993980407715,-0.0743247047066688,1042.3194122314453,889.392786026001,-0.0856441259384155,1069.665985107422,985.392200946808,-0.0509946383535862,1090.9582901000977,992.9408383369446,-0.0630746632814407,1092.9994583129885,987.81822681427,-0.0481146797537803,1084.1096878051758,985.9023571014404,-0.0434267371892929,1
1113.5918426513672,853.5405564308167,-0.0762400329113006,1037.3498153686523,908.2291030883788,-0.078441247344017,1068.1590270996094,987.2821283340454,-0.0334985479712486,1092.1533966064453,992.407636642456,-0.0442139692604541,1098.8623809814453,988.7078619003296,-0.0290852915495634,1089.5845413208008,986.8781232833862,-0.0259427092969417,1
1119.8155975341797,871.1683344841003,-0.0747517421841621,1038.4375762939453,903.8067412376404,-0.0838381126523017,1068.7873077392578,982.6108360290528,-0.0316152013838291,1089.221649169922,987.9050660133362,-0.0358030684292316,1094.8044204711914,983.7452816963196,-0.02216069214046,1086.4556121826172,981.2489604949952,-0.024088192731142,1
1116.317138671875,862.1723985671997,-0.065302200615406,1048.677749633789,911.7468953132628,-0.0719954669475555,1071.5105438232422,986.5298652648926,-0.0210216306149959,1093.8014602661133,991.4814376831056,-0.0301199126988649,1100.3477096557615,986.4690327644348,-0.0155864711850881,1090.8382415771484,983.909239768982,-0.0136210564523935,1
1110.1270294189453,844.8817420005798,-0.0970030725002288,1048.1044006347656,911.691598892212,-0.0880013853311538,1067.6375198364258,984.6600222587584,-0.0358394794166088,1086.368522644043,991.552119255066,-0.0466872863471508,1092.3359298706057,984.8863577842712,-0.0368974544107914,1084.4159317016602,981.6265082359314,-0.03037566319108,1
1097.2224426269531,786.9801449775696,-0.0963575467467308,1046.5773010253906,886.0388231277466,-0.1078109815716743,1070.1313018798828,986.8314528465272,-0.0786911398172378,1092.3786163330078,993.1960773468018,-0.0944822132587432,1095.875473022461,987.158145904541,-0.0783616751432418,1086.818733215332,985.1874947547911,-0.0710467174649238,1
1123.879737854004,843.945951461792,-0.070535235106945,1037.5481414794922,901.2654876708984,-0.0729904025793075,1066.9049835205078,986.3990592956544,-0.0236058756709098,1093.3320236206057,989.8084473609924,-0.0314294807612896,1097.9600143432615,984.9502158164978,-0.0152654973790049,1088.796501159668,983.7880897521972,-0.0154552673920989,1
1126.200828552246,889.4959115982056,-0.0673747956752777,1037.793846130371,895.9663653373718,-0.0938265621662139,1061.2852478027344,984.5281863212584,-0.0763982161879539,1085.3633880615234,989.6970176696776,-0.0851626023650169,1091.173210144043,986.7828512191772,-0.07232166826725,1083.9420318603516,983.7804293632508,-0.0698639824986457,1
1107.7719497680664,849.1814088821411,-0.0653781816363334,1041.1603546142578,902.9837322235109,-0.0735307186841964,1066.6902923583984,989.0441465377808,-0.0317775569856166,1088.3514404296875,992.2557163238524,-0.0424657687544822,1093.263931274414,986.6051816940308,-0.0299950595945119,1085.207977294922,984.9827885627748,-0.0253780502825975,1
1113.7656784057615,843.4620594978333,-0.0689033791422844,1044.8918151855469,900.4232311248779,-0.0691707953810691,1069.1318893432615,983.4736275672911,-0.0162994489073753,1089.181022644043,989.2617273330688,-0.0250977966934442,1095.161361694336,982.4959945678712,-0.0126999411731958,1087.2443389892578,980.6321382522584,-0.0096928626298904,1
1114.6427536010742,812.1320343017578,-0.0856184139847755,1041.4097213745115,890.3541326522827,-0.0844646021723747,1068.0644989013672,985.5759859085084,-0.04438391700387,1090.5260467529297,993.8420605659484,-0.0581302791833877,1095.0999069213867,987.956886291504,-0.0440634451806545,1086.2202072143557,986.5509796142578,-0.0375803597271442,1
1097.7717590332031,789.409646987915,-0.1026774793863296,1048.1895446777344,886.425576210022,-0.1145146042108535,1071.2892150878906,987.956178188324,-0.0905161350965499,1092.9975128173828,994.0965270996094,-0.1090571209788322,1096.6242599487305,986.5648198127748,-0.0926670655608177,1087.569694519043,985.0601649284364,-0.0830620676279068,1
1085.658187866211,780.7027459144592,-0.0965718477964401,1051.9727325439453,886.8888688087463,-0.1110890358686447,1067.5317764282229,987.684588432312,-0.0873119384050369,1091.3421249389648,993.2732605934144,-0.1043616160750389,1095.1653671264648,989.0690588951112,-0.0873902142047882,1084.8867416381836,987.4136424064636,-0.0799165144562721,1
1066.515998840332,758.6938691139221,-0.1094022542238235,1055.709228515625,878.6249828338623,-0.1361003965139389,1072.763214111328,983.3670258522034,-0.104713037610054,1093.055763244629,995.19061088562,-0.1234954446554184,1095.879135131836,991.3146471977234,-0.1040246412158012,1087.887840270996,987.8115320205688,-0.0963407382369041,1
1088.9601516723633,774.1020655632019,-0.0536113530397415,1057.129783630371,876.230628490448,-0.0696131139993667,1073.3506393432615,979.172158241272,-0.0228668879717588,1092.0172119140625,988.2773995399476,-0.0312517434358596,1096.4996337890625,985.5201745033264,-0.0144627476111054,1088.5685348510742,983.0887413024902,-0.0141070103272795,1
1087.280502319336,787.077476978302,-0.0742838010191917,1050.5150985717771,887.3215198516846,-0.08555568754673,1071.0772705078125,982.4434661865234,-0.0435176230967044,1092.6649475097656,989.4112014770508,-0.0561117269098758,1097.504997253418,984.2587852478028,-0.0400796085596084,1087.7461624145508,982.2828555107116,-0.0355731174349784,1
1101.8872833251953,796.2576484680176,-0.0884591788053512,1047.1491622924805,888.4419965744019,-0.1000547930598259,1069.570541381836,986.9009113311768,-0.0689928457140922,1090.4652786254885,992.1079802513124,-0.0846142843365669,1095.413589477539,987.1234488487244,-0.0687506198883056,1086.8396759033203,985.4202032089232,-0.0614287704229354,1
1107.597541809082,815.3734087944031,-0.0849599167704582,1040.5135345458984,892.164945602417,-0.0906201526522636,1068.0265045166016,987.001655101776,-0.0536975525319576,1089.8479843139648,995.9034776687622,-0.0674035921692848,1093.1549835205078,988.9241552352904,-0.0505649447441101,1084.5132064819336,986.9020700454712,-0.0457315631210804,1
1114.8112106323242,833.8874745368958,-0.0811358466744422,1040.1698684692385,899.6895718574524,-0.0882649719715118,1068.6605072021484,986.4353013038636,-0.0543627552688121,1089.9987030029297,991.8858933448792,-0.0668166428804397,1094.893684387207,986.9515085220336,-0.0509283654391765,1085.705337524414,985.1674103736876,-0.0467237122356891,1
1123.915557861328,856.9047546386719,-0.0788688659667968,1033.1475448608398,895.7188510894775,-0.095318965613842,1065.6248474121094,983.5417985916138,-0.0639299303293228,1089.100341796875,991.9621109962465,-0.0743570253252983,1094.4110870361328,987.024314403534,-0.0587818175554275,1085.134162902832,983.6067509651184,-0.0564211271703243,1
1122.348747253418,872.3225426673889,-0.067360833287239,1029.6175003051758,904.8048448562622,-0.0816305875778198,1069.3521881103516,986.6582894325256,-0.0479484274983406,1093.143653869629,994.0583539009094,-0.0558857060968875,1096.9068145751953,986.8221187591552,-0.0420373305678367,1088.1779479980469,983.2955074310304,-0.0408612638711929,1
1128.3016204833984,899.5403552055359,-0.0569476298987865,1043.0866241455078,908.075315952301,-0.0878370031714439,1072.0866394042969,982.8622126579284,-0.0710892751812934,1094.5012664794922,988.055956363678,-0.078421838581562,1098.3309173583984,983.2588791847228,-0.0648501366376876,1090.7197952270508,980.886025428772,-0.0646054148674011,1
1126.399269104004,897.6853823661804,-0.0715093240141868,1038.0037307739258,905.5829215049744,-0.104347825050354,1067.6054763793943,985.049285888672,-0.0918150320649147,1086.387062072754,992.3847198486328,-0.1013079360127449,1092.8882217407229,987.1465587615968,-0.0893034860491752,1086.7619705200195,984.0991401672364,-0.086008995771408,1
1105.7560729980469,857.1604442596436,-0.0914415344595909,1039.6958541870115,905.9871196746826,-0.0971549376845359,1066.9936752319336,982.6054286956788,-0.0658517703413963,1083.9380264282229,989.9635219573976,-0.0807632282376289,1091.2329483032229,983.8226580619812,-0.0712011605501174,1084.233512878418,981.4037132263184,-0.0614207200706005,1
1113.1779098510742,843.5872650146484,-0.0588814169168472,1043.8096618652344,907.8504610061646,-0.0644801780581474,1069.0631103515625,984.9985599517822,-0.0197736043483018,1087.994499206543,992.9029870033264,-0.0296127405017614,1093.095245361328,984.286015033722,-0.0163895655423402,1085.4502487182615,981.9554543495178,-0.0132788112387061,1
1114.980010986328,810.7708024978638,-0.0930997505784034,1049.967041015625,894.9076867103577,-0.1047438308596611,1074.2974090576172,986.503086090088,-0.0850306376814842,1095.4522705078125,993.1268119812012,-0.1002721115946769,1098.903923034668,988.529999256134,-0.0833590775728225,1090.103874206543,986.5545201301576,-0.0778887420892715,1
1090.2545928955078,777.971978187561,-0.1000421047210693,1052.8264617919922,886.6772747039795,-0.1146740242838859,1072.4426651000977,987.4764704704284,-0.0901175439357757,1093.3677291870115,991.5100836753844,-0.107518695294857,1096.3726043701172,985.5416107177734,-0.0908212438225746,1087.0595169067385,983.8883185386658,-0.0825478956103324,1
1081.6205978393557,766.1752367019653,-0.0963245257735252,1054.4007110595703,877.6316428184509,-0.1203550770878791,1071.1094284057615,979.5582032203674,-0.0981050357222557,1089.2992401123047,988.7289762496948,-0.115705020725727,1093.300437927246,985.0139451026917,-0.097446009516716,1085.0889587402344,982.5106716156006,-0.0901160389184951,1
1083.2984161376953,766.4501094818115,-0.099495030939579,1056.9313430786133,874.077672958374,-0.1232867389917373,1070.4182052612305,981.086676120758,-0.0866196528077125,1091.3175201416016,991.5544366836548,-0.1027667000889778,1094.0193557739258,986.6914415359496,-0.0849513635039329,1085.0786590576172,983.5761737823486,-0.0782547518610954,1
1068.124122619629,756.1739873886108,-0.0841960236430168,1054.9566650390625,879.0821599960327,-0.1090189963579177,1070.1869201660156,983.597674369812,-0.0693314746022224,1089.7272491455078,994.8175048828124,-0.0835048034787178,1092.370262145996,989.6108865737916,-0.0641871690750122,1084.463768005371,986.1589479446412,-0.0604220777750015,1
1063.7783432006836,764.0798950195312,-0.1014820411801338,1051.4926528930664,880.8052325248718,-0.12427868694067,1071.0326385498047,980.3938937187196,-0.0843929424881935,1090.411376953125,992.913737297058,-0.1015987694263458,1094.1044998168943,987.1506142616272,-0.0815533176064491,1086.5829849243164,984.1150403022766,-0.0754696652293205,1
1085.9660339355469,773.9672040939331,-0.0724545270204544,1047.8053665161133,878.5262989997864,-0.0840310007333755,1071.7551040649414,979.8638463020324,-0.0449771173298358,1091.8806838989258,988.3982276916504,-0.057584248483181,1096.3246536254885,984.0390157699584,-0.0389575771987438,1088.1401824951172,981.5157222747804,-0.0363212488591671,1
1095.476188659668,789.7858428955078,-0.0749285295605659,1050.3955078125,886.5689992904663,-0.0832961276173591,1069.82666015625,985.5898904800416,-0.0456377752125263,1087.9119873046875,990.561547279358,-0.0583293475210666,1092.0489120483398,985.6037950515748,-0.041756521910429,1083.8518524169922,983.7879610061646,-0.0378442965447902,1
1103.536605834961,799.5266389846802,-0.0928020104765892,1043.181381225586,888.0092811584473,-0.108558066189289,1073.1572341918943,987.1746897697448,-0.0909437984228134,1095.157699584961,993.8643980026244,-0.1087271347641944,1097.6465606689453,986.3559937477112,-0.0908865109086036,1088.6992263793943,985.1759719848632,-0.0830071195960044,1
1113.9467239379885,827.3225212097168,-0.0780522748827934,1043.1232452392578,899.2754602432251,-0.0818339437246322,1066.9012069702148,984.6940755844116,-0.0375638753175735,1084.8240280151367,993.2755780220032,-0.0497216656804084,1091.5341567993164,987.2198796272278,-0.0355528853833675,1083.849220275879,985.3244161605836,-0.030729642137885,1
1111.1027526855469,837.8237557411194,-0.0897686630487442,1041.1945724487305,905.9301495552064,-0.087225817143917,1068.4856414794922,988.567464351654,-0.0343076363205909,1093.4608840942385,992.9611158370972,-0.0438106060028076,1098.1361389160156,988.1673216819764,-0.032262697815895,1087.8679275512695,986.5135145187378,-0.0277637261897325,1
1108.2222747802734,826.9888758659363,-0.0854261741042137,1049.6653747558594,899.7274875640869,-0.0847770869731903,1062.6207733154297,984.6198534965516,-0.0447051748633384,1083.870506286621,990.73876619339,-0.0580670870840549,1088.0909729003906,984.189519882202,-0.045536883175373,1079.8707962036133,982.4146914482116,-0.0387439057230949,1
1106.2990951538086,817.9813528060913,-0.110148124396801,1044.1727828979492,900.27015209198,-0.102521538734436,1064.2646026611328,991.173541545868,-0.0658398792147636,1084.3788528442385,997.9749369621276,-0.0805029198527336,1086.7466354370115,989.4900584220886,-0.0680368244647979,1079.3570709228516,987.8666996955872,-0.0601554997265338,1
