FACE_NECK_1_x,FACE_NECK_1_y,FACE_NECK_1_z,FACE_NECK_2_x,FACE_NECK_2_y,FACE_NECK_2_z,FACE_NECK_3_x,FACE_NECK_3_y,FACE_NECK_3_z,FACE_NECK_4_x,FACE_NECK_4_y,FACE_NECK_4_z,FACE_NECK_5_x,FACE_NECK_5_y,FACE_NECK_5_z,FACE_NECK_6_x,FACE_NECK_6_y,FACE_NECK_6_z,FACE_NECK_7_x,FACE_NECK_7_y,FACE_NECK_7_z,FACE_NECK_8_x,FACE_NECK_8_y,FACE_NECK_8_z,FACE_NECK_9_x,FACE_NECK_9_y,FACE_NECK_9_z,FACE_NECK_10_x,FACE_NECK_10_y,FACE_NECK_10_z,FACE_NECK_11_x,FACE_NECK_11_y,FACE_NECK_11_z,label
0.5166124394162392,0.9322268326417704,-0.107542760670185,0.9428150018225819,0.831913343773132,-0.0913318768143653,0.9733397686004035,0.8599017361326149,-0.0913385972380638,1.0,0.8838764092990884,-0.0913784652948379,0.8622369078316808,0.6442152014084881,-0.1085900291800499,0.8247424768127932,0.5378354227676083,-0.1085727363824844,0.765448016092673,0.4128144104610321,-0.1085435897111892,0.7452511779238888,0.6227059722136207,-0.0022074016742408,0.4273737360100473,0.0,-0.0770863518118858,0.08304532138083787,1.0,-0.0718020722270011,0.0,0.8002680727954773,-0.0934767350554466,1
0.5282149378314965,0.9333179882947655,-0.1034422144293785,0.9438900965133532,0.8192447308851644,-0.0885175541043281,0.9724197895835212,0.8410366404334925,-0.0885192081332206,1.0,0.8581444036546604,-0.0885518491268158,0.8661820711242492,0.6502474753990688,-0.1045844331383705,0.8166211633771033,0.5415972719062643,-0.104568175971508,0.748091470306935,0.4160372268680874,-0.1045345589518547,0.7338979219198382,0.5917726158501543,-0.0042615393176674,0.38041909399182944,0.0,-0.0738923475146293,0.12155464742196415,1.0,-0.0693607255816459,0.0,0.8107047770962105,-0.0895378440618515,1
0.5705317166257077,0.9530525961210414,-0.0621524788439273,0.9657031267402751,0.776895825505887,-0.051656637340784,0.983690607898899,0.7772441918548493,-0.0516676530241966,1.0,0.7740239624224993,-0.0517015308141708,0.8975103395531538,0.6653984404127997,-0.0695767328143119,0.8477988075172461,0.5791504179676422,-0.0695471987128257,0.769281317522667,0.4665431549611255,-0.0695079192519187,0.6412861884360385,0.41437313490846744,0.0141880409792065,0.3046659786006571,0.0,-0.064870610833168,0.1214646895906567,1.0,-0.0345593132078647,0.0,0.8564615479845855,-0.0574721880257129,1
0.6101081600451362,0.9738687572632323,0.0162758361548185,1.0,0.6193319465644683,0.0205654986202716,0.9863411581146393,0.5738691215632844,0.0205397196114063,0.9652953465617009,0.5196157363050503,0.02050800062716,0.9753973361071113,0.5989238576461117,-0.003658496774733,0.9422176776001963,0.5460274900819311,-0.0036416177172213,0.8992181095351772,0.48739886119803716,-0.0036494098603725,0.32450217289739935,0.0,0.058467723429203,0.3281383602337709,0.11437382285545666,-0.0505921766161918,0.011463906984124085,1.0,0.0339368917047977,0.0,0.9419378576971137,0.0022622842807322,1
0.6357824850114839,0.9410621214761689,0.0078678354620933,1.0,0.574563917190529,0.0130438692867755,0.9838539550047717,0.5303744320458208,0.0130146155133843,0.9596531522687111,0.47880266545455197,0.012988643720746,0.9663563180076803,0.5546628386839453,-0.0120709231123328,0.9290277213346149,0.5038133103846009,-0.0120604429394006,0.8831375199200003,0.4478488258237918,-0.0120644615963101,0.28750553650439953,0.0,0.0544387139379978,0.267491929260597,0.09655715114722702,-0.0584440790116786,0.02442454600663924,1.0,0.0268198903650045,0.0,0.9491307089613243,-0.0059706126339733,1
0.5987968951518777,0.9635355549293966,-0.0085722841322422,1.0,0.5881445523577856,-0.0038976029027253,0.9808493120695974,0.5443522643373554,-0.0039201844483613,0.9580531403035365,0.49331060138603056,-0.0039414325729012,0.9904817654421458,0.5624480595215591,-0.0275561641901731,0.9654963997277785,0.5073010924888273,-0.0275413058698177,0.935428296759517,0.44686823436257217,-0.0275450889021158,0.3039029520804481,0.0,0.0367856957018375,0.3182754862627985,0.08762381005032653,-0.069083921611309,0.0,1.0,0.0103484261780977,0.008499783460163808,0.9471410890647682,-0.0205398872494697,1
0.6095449914492596,1.0,-0.001787033630535,1.0,0.6489550290924251,0.003384712152183,0.9843676090674235,0.5957711758415052,0.0033630284015089,0.9658925517592694,0.5350649821457703,0.0033504776656627,0.999577011243314,0.6358425927604271,-0.0205847807228565,0.9836035003456682,0.5795899871304537,-0.0205826461315155,0.9645826510934122,0.518437890844496,-0.0205930601805448,0.4064239711821854,0.0,0.0438622087240219,0.4182130771749809,0.1159600500280955,-0.0635598972439765,0.0,0.9971777628740779,0.0167518965899944,0.011161445257068007,0.9579492106074063,-0.0146221620962023,1
0.6257298550029582,0.939303779181403,0.0051693809218704,1.0,0.5814189942908138,0.0102253081277012,0.9864093381482535,0.5392181962482491,0.0102052921429276,0.9703462846696732,0.48995497752533657,0.0101829385384917,0.9827482006483158,0.5536411149188608,-0.0125630823895335,0.9580242843799787,0.49866139514810603,-0.0125622618943452,0.929544330731078,0.4382358212121323,-0.0125687569379806,0.3106772355165232,0.0,0.0512628704309463,0.31224058618157163,0.0865393407188235,-0.0506406165659427,0.01060381297729912,1.0,0.0238193795084953,0.0,0.9413263160204668,-0.0058916579000651,1
0.6516250048594643,0.9845271197259048,0.0041728210635483,0.9867385219453407,0.5708238263281072,0.0083220526576042,0.9572707304746725,0.5168521602605959,0.0083147389814257,0.9233030750690044,0.45834831221616545,0.0083049796521663,1.0,0.5703909671834075,-0.0135823842138051,0.9833368969404813,0.5217658452125045,-0.0135839097201824,0.9615033238735665,0.47067562709551514,-0.0136044789105653,0.21809761691871088,0.0,0.0456191822886467,0.354692298720989,0.1758416909385707,-0.0522926896810531,0.0,1.0,0.0216689743101596,0.026445204680636006,0.9763046301255291,-0.0068431156687438,1
0.7060753484975406,0.8788301913273798,0.0120073426514863,1.0,0.4657552240309924,0.0165616199374198,0.9561881134952853,0.4214978344540431,0.0165587328374385,0.9036288850226604,0.3736902810441404,0.0165463909506797,0.9734411581502245,0.45927028208777704,-0.0057469820603728,0.9137938441050755,0.4141977763342804,-0.0057582454755902,0.8417907081641751,0.3655121286767947,-0.0057784272357821,0.0,0.0,0.0550729371607303,0.022853706209592543,0.0976322044664048,-0.0446910448372364,0.03820048542646648,1.0,0.0300197526812553,0.004376355864853835,0.9452144763193456,0.0010150059824809,1
0.7331350965264656,0.8678618364877005,0.0232574585825204,1.0,0.4408361238779041,0.0279817711561918,0.9634004873180789,0.402915036270892,0.0279802177101373,0.9147598616057181,0.3595031964419629,0.027963625267148,0.9489734406581327,0.42271552780273386,0.0052934172563254,0.8803335241404814,0.3741322087005591,0.0052918945439159,0.7967498619603155,0.3194530037644508,0.0052721076644957,0.04207550897384591,0.0,0.0655103772878646,0.01161559620479517,0.044924673858970456,-0.036442257463932,0.08531105786522261,1.0,0.0406104139983654,0.0,0.933426021487812,0.0109535297378897,1
0.7581300469404173,0.8457648702192397,0.0400473959743976,1.0,0.41848714947262744,0.0444752350449562,0.9478640136594926,0.38381654388393893,0.0444608181715011,0.8877261790047266,0.3439575880137177,0.044437363743782,0.9777413374356779,0.40243864806650637,0.0222009625285863,0.9123797609588684,0.3572761366745596,0.0221905447542667,0.8354549501574994,0.3042302952751451,0.0221492443233728,0.05414771862795418,0.023364034158353718,0.0796348825097084,0.0,0.0,-0.0204329490661621,0.09381321882800084,1.0,0.0567624904215335,0.06851723496693968,0.9599970375795379,0.0277225356549024,1
0.8026304452185473,0.8880458963155027,0.0523232668638229,1.0,0.47335097803170445,0.0566270351409912,0.941778166196871,0.4266944617326118,0.0565986782312393,0.8725028003101882,0.37620248475829704,0.0565510131418705,0.9899681195455496,0.4934973759074493,0.0348798483610153,0.9348420132691622,0.4614935684428374,0.0348735526204109,0.8693824546719143,0.4253657254964456,0.0348286516964435,0.0,0.0,0.0895764380693435,0.044577245479511494,0.12973806452446532,-0.0077292425557971,0.12489998892184981,1.0,0.0678227096796035,0.12745411799462086,0.9929385314126599,0.0396298579871654,1
0.8644825932899207,0.8376052229232203,0.0355445109307765,1.0,0.384197669718644,0.0395553968846797,0.9491831651327868,0.34256322162276154,0.0395218282938003,0.8882333680259026,0.3002829376307049,0.0394769683480262,0.9571644077508683,0.4067975326432701,0.0184928681701421,0.8863330721644779,0.3799206544470415,0.0184844080358743,0.808953024686305,0.3503022687731754,0.0184392165392637,0.0,0.0,0.0707659274339675,0.013629506624723725,0.12385990193838638,-0.0234376173466444,0.1968648041818203,1.0,0.0504263564944267,0.179048799597722,0.9902114124035639,0.0230548661202192,1
0.9139049573706876,0.7844631148668234,0.0404702834784984,1.0,0.3637248409476074,0.0465363338589668,0.9392646531668122,0.3272829598661146,0.0465106293559074,0.867936994369977,0.2899418800236119,0.0464662760496139,0.9894639179605405,0.3623728691634066,0.0238286089152097,0.9261560520970237,0.3283450722850016,0.0238147657364606,0.8518692935412883,0.29594006469999556,0.0237491093575954,0.0004568681337851461,0.0,0.08371152728796,0.0,0.08965963740074433,-0.0186633039265871,0.20590695353298533,1.0,0.0568992681801319,0.17912042341131745,0.9992256311846361,0.027216924354434,1
0.9510827005736892,0.7928537683167651,0.0096884882077574,1.0,0.3877550213584403,0.0153719596564769,0.9617559877721138,0.3447238425820684,0.0153402583673596,0.9144802863225305,0.29771550676136466,0.015300472266972,0.946407336724809,0.3878617641419363,-0.0073283077217638,0.8776052391918465,0.3479122890594577,-0.0073468466289341,0.8025325854298029,0.3050609916404587,-0.0073968484066426,0.04037866966756191,0.0,0.0520079471170902,0.0,0.10891717353016175,-0.0497759729623794,0.4115248298944853,1.0,0.0261810161173343,0.3642201249470686,0.9616160857421292,-0.0032742649782449,1
0.8887043107968383,0.8042497899456461,0.0323085039854049,0.9490270447740715,0.31074660381146413,0.0374735072255134,0.8671037737235935,0.24550520860442118,0.0374430082738399,0.7736059862105464,0.19353627434213952,0.0373910628259182,1.0,0.3984749682130137,0.0164644122123718,0.9704119685008502,0.39410100454312247,0.0164560582488775,0.9234621623078371,0.3823398196135,0.016400758177042,0.0,0.0,0.070202425122261,0.2709083692280552,0.2690238606874912,-0.0237699318677186,0.3335636475897858,0.9393742239142234,0.0475188717246055,0.40592642684581204,1.0,0.0202073622494936,1
0.9120701686472059,0.7944757636175706,0.030942702665925,1.0,0.31103252954422095,0.0352312698960304,0.9361218782948856,0.26628761211756424,0.0352050885558128,0.8576303819647833,0.2208780952688045,0.0351663269102573,0.9754542166895027,0.34500771186121876,0.0139760430902242,0.9083366016900274,0.32436930231391664,0.0139727853238582,0.8325752443627213,0.3035660864409178,0.0139304446056485,0.0,0.0,0.0668533593416214,0.10173333265419428,0.17068740360173476,-0.0283082444220781,0.32205453147045493,1.0,0.04591815918684,0.3083630881131989,0.99111120665101,0.0182856936007738,1
0.9180360981662362,0.7621631101571168,0.0010709483176469,1.0,0.313955217336602,0.0069830012507736,0.9490268499949504,0.2725752890895158,0.0069497185759246,0.888839193394026,0.23046906275139256,0.0069229351356625,0.9780987144897635,0.33457178913336055,-0.0163593981415033,0.9173868505720593,0.30891116287758924,-0.0163822509348392,0.8482636233786844,0.28201144539038997,-0.0164271928369998,0.0,0.0,0.0480451807379722,0.08526304146048,0.1478197713209475,-0.056600697338581,0.29580682238990447,1.0,0.0198504161089658,0.28492831825636145,0.9762971378898848,-0.0104407975450158,1
0.8113279594678272,0.789515539583002,0.0130220921710133,1.0,0.34758591849827813,0.0184901002794504,0.9641431851096424,0.31276102585730853,0.0184681173413991,0.9148330795415908,0.274951704073299,0.0184463504701852,0.9316299017895804,0.35344755178520687,-0.0041167144663631,0.8583842080999134,0.3254618270067605,-0.0041242144070565,0.7745956794866401,0.2951707647465648,-0.0041625867597758,0.021667760998021153,0.0,0.0570934154093265,0.0,0.1324157256183755,-0.0445767901837825,0.23441509152800546,1.0,0.0305899381637573,0.16147674196597944,0.9480655716611476,0.0010874581057578,1
0.8023511161253929,0.8214221265963354,0.001910016988404,1.0,0.3931166712937257,0.006604328751564,0.953259730840519,0.3528300249861188,0.0065900608897209,0.8929557176243049,0.3068954747362576,0.0065796533599495,0.9532295108389073,0.39116983620210993,-0.0139552941545844,0.8851740672092836,0.35335577456968353,-0.0139809334650635,0.8072165363848819,0.3116740699611327,-0.0140131646767258,0.0,0.0,0.0454658381640911,0.027328954790877588,0.10497987229317046,-0.0462144985795021,0.18062998630026594,1.0,0.0200287867337465,0.13119510033040535,0.9566820516379789,-0.0066204913891851,1
0.7516918899367173,0.835121565360741,-0.0199795570224523,1.0,0.40999543243947983,-0.0143839186057448,0.9656642011291497,0.3735669497620843,-0.0143971340730786,0.9224273050853677,0.332625157283334,-0.014412211254239,0.943972363613489,0.40120156592074846,-0.0356690809130668,0.8753898816856518,0.36160379125023406,-0.0356726050376892,0.7964175442826963,0.3176187084478869,-0.0356771200895309,0.030865524236880316,0.0,0.028843343257904,0.0,0.08419711561178185,-0.0663592144846916,0.12072047514455109,1.0,-0.0004227948084007,0.04143361133972521,0.9521386158366598,-0.0281058307737112,1
0.7139577617755806,0.8648044030482642,-0.0241823066025972,1.0,0.44737171888230315,-0.018958706408739,0.9699195486902754,0.4068433530906012,-0.018972810357809,0.9295291822584943,0.36075359864521594,-0.0189894121140241,0.9535461887285709,0.43228111769686706,-0.0398915633559227,0.8949757822512984,0.386350550381033,-0.0398879908025264,0.8250196881803902,0.3360643522438611,-0.0398902297019958,0.0899222252533625,0.0,0.0240260064601898,0.09492019209486365,0.08903302286198138,-0.0694836303591728,0.07841300397880374,1.0,-0.004385813139379,0.0,0.950086367485182,-0.031596802175045,1
0.6871014866374495,0.8906796931191561,0.0606632903218269,0.9895792157199736,0.4836989530887877,0.0652313753962516,0.9358253845492824,0.4317589706705027,0.0652217119932174,0.8710492394947151,0.377063853592264,0.0651909857988357,1.0,0.5104791017341964,0.0438977144658565,0.9637707312881327,0.4780068728522337,0.0438728705048561,0.9173899344046289,0.4430492288020459,0.043811734765768,0.03636103233937727,0.0,0.0977698341012001,0.12964395176305463,0.15995964197234877,0.0028577083721756,0.0,1.0,0.0761018991470336,0.04137950789149552,0.9940861504035803,0.0485203973948955,1
0.7366360691144709,0.8889615299459857,0.0399195700883865,1.0,0.5087183193319437,0.0437987558543682,0.9433597584920479,0.4596876945120958,0.0437755696475505,0.8752147555468289,0.4037810018338966,0.0437446497380733,0.994422491655213,0.5336597307221542,0.0240270774811506,0.9438629000589044,0.5051131877634398,0.0240136552602052,0.8867501963479285,0.4723724940575902,0.0239559970796108,0.01678774788927196,0.0,0.0768245235085487,0.12026924209699588,0.1907523988954846,-0.0111301001161336,0.0,1.0,0.0558322444558143,0.03246490280777538,0.9942205103997394,0.0302551761269569,1
0.8780967850939336,0.8991915072099044,0.0470771454274654,1.0,0.5229148716804377,0.0507554411888122,0.9453116200209861,0.4818745131584113,0.0507248602807521,0.8884060634444491,0.4330736156136425,0.0506826974451541,0.9957079255170942,0.5101975879517425,0.030071448534727,0.9411143980128407,0.46463851301791165,0.0300630498677492,0.8827089866791555,0.4136805327415819,0.0300129484385252,0.0,0.0,0.0811423137784004,0.0126272357024715,0.09522776438210118,-0.0112974559888243,0.21032350622172952,1.0,0.061535608023405,0.21130760064736814,0.9507693388458781,0.0346121452748775,1
0.9020029663678015,0.869132918242903,0.0389169640839099,1.0,0.41448887078970775,0.0445669256150722,0.9459640027258508,0.36967196424935433,0.0445493832230567,0.8774970269511869,0.3267604728172923,0.0445142015814781,0.9555445690081369,0.4282597280121741,0.0231025498360395,0.8834230815483757,0.3912273745351666,0.0230875369161367,0.8029904194337151,0.3576779226903004,0.0230402592569589,0.0,0.0,0.0811740458011627,0.013863092772471844,0.1160245624939719,-0.0154517358168959,0.2576597763198234,1.0,0.0549919158220291,0.20483304159594878,0.9981331647251722,0.0269904620945453,1
0.9014867559099972,0.8676610675680149,0.0253048576414585,1.0,0.4633784375241367,0.0291838962584733,0.9429621190544004,0.41309137184659916,0.0291556604206562,0.8710680717744232,0.3625211023616255,0.0291156973689794,0.9990771859868983,0.46886413205388966,0.0084447106346488,0.9537738536029621,0.42400391336170273,0.0084364851936697,0.8981372828254058,0.38207687696081855,0.0083842175081372,0.0,0.0,0.0616392530500888,0.12133295357449152,0.14317055857353553,-0.0316640771925449,0.34552549131301624,1.0,0.0403991304337978,0.3520535459982911,0.9713853815343761,0.0133121944963932,1
0.9147387820780508,0.7929493055065924,0.0432863049209117,0.9969543599423166,0.30398187971515195,0.0485828109085559,0.9242264798080189,0.2473982937319326,0.0485586412250995,0.8344162894415955,0.19543114996827188,0.0485240593552589,1.0,0.3810618345907072,0.0277705695480108,0.9493544022583393,0.37501233871536344,0.0277749970555305,0.8865874911609624,0.3722555171684411,0.0277376882731914,0.0,0.0,0.0802644863724708,0.1624322804438728,0.2754618204893182,-0.0135053833946585,0.3277264603203658,0.953350842557992,0.0578461661934852,0.3360448995272855,1.0,0.030623311176896,1
0.7536910565632832,0.8907588399754797,0.0129201849922537,1.0,0.44623072067696595,0.0172408297657966,0.9532670856538816,0.39998944969231304,0.0172196999192237,0.8951339459730773,0.3514380251279225,0.017197024077177,0.9942384809666964,0.45170050950710056,-0.0046966904774308,0.9512540247868131,0.4138303619665046,-0.004711874295026,0.9000784933547633,0.373919275594046,-0.004749434068799,0.0,0.0,0.0541131384670734,0.15696535079054022,0.14745510207422688,-0.0438520684838295,0.01978886889473881,1.0,0.0303740724921226,0.024877587744357287,0.960445441266619,0.0019080613274127,1
0.7057750884780714,0.8751466825013078,0.0176028404384851,1.0,0.47431819145777665,0.0230930745601654,0.9597135827327881,0.43250130777169843,0.0230778884142637,0.9105562432903251,0.38421802321471493,0.0230631045997142,0.9723907315043684,0.4639832605222604,-0.0004118717915844,0.9213020274192234,0.419637429132912,-0.000432889239164,0.8636230551517698,0.3690142935912118,-0.0004667780303861,0.06034487186731176,0.0,0.061451319605112,0.1587520096979177,0.10254343922749572,-0.0439539216458797,0.04166816484402732,1.0,0.0354019999504089,0.0,0.9585383353833539,0.0047887112013995,1
0.6908390570802436,0.829526598340654,0.0119379479438066,1.0,0.42375865372449073,0.0167915094643831,0.9756310860871094,0.39224553982972726,0.0167740508913993,0.9428509664042986,0.3554398713012671,0.0167491864413023,0.9428951841916405,0.39267754821683565,-0.0057359891943633,0.8826066876946724,0.34369068922509627,-0.0057421782985329,0.8102713006907722,0.2869529851960306,-0.0057744802907109,0.17871847026107973,0.0,0.0567953214049339,0.11214122178659404,0.010709831354048046,-0.0440382175147533,0.08641138264107846,1.0,0.0303220339119434,0.0,0.9266525676481753,0.0010434341384097,1
0.6510498463197069,0.9190080141897665,0.0353922732174396,0.9848496628363215,0.4686862569083181,0.0400594659149646,0.944918702347447,0.4173824639577768,0.0400433875620365,0.8995558043465867,0.3616184120872584,0.0400132276117801,1.0,0.4726706395128757,0.0186959747225046,0.9771682397516339,0.4278171337104293,0.0186859928071498,0.948914908284223,0.3771168384508063,0.0186376236379146,0.21709090720612856,0.0,0.0757048577070236,0.33809146180280203,0.10449378656947253,-0.0196833871304988,0.0,1.0,0.0522823259234428,0.033296532993318924,0.9777830652923936,0.0245956312865018,1
0.6911164743255519,0.9090782581036351,0.035315528512001,1.0,0.5305547548283849,0.0396285094320774,0.9559505700356373,0.4826516107869547,0.039613764733076,0.9034997661805624,0.4289076866495035,0.0395870134234428,0.9876532592278047,0.5454091826287486,0.0192378815263509,0.9401959783058573,0.5091418744967844,0.0192152839154005,0.8837621814546256,0.466612327664185,0.0191514231264591,0.1458871969082084,0.0,0.0744796469807624,0.18108373960578583,0.1458902816019403,-0.0161390267312526,0.0,1.0,0.051699798554182,0.01802290892867701,0.9747025436617198,0.0253418106585741,1
0.6839938627218249,0.9190983608259626,0.0278867501765489,1.0,0.5096080561053158,0.0317925550043582,0.9595113337000261,0.4637888532842668,0.0317690074443817,0.9113105404857713,0.41432288800327294,0.0317361541092395,0.9827519323741424,0.5146109323957526,0.010625054128468,0.9365197000839534,0.47362431285732975,0.0106095131486654,0.8808152158179661,0.4279837100200821,0.0105663342401385,0.08976058825232319,0.0,0.0663975998759269,0.0976695712590105,0.0954616913418466,-0.0279360301792621,0.0,1.0,0.0440549254417419,0.031809628578872706,0.9612708011870669,0.0166971739381551,1
0.7106218951358985,0.9621005148320667,0.043757677078247,1.0,0.6081314047560676,0.0469835996627807,0.9628656663253039,0.5572777641578819,0.0469546727836132,0.9202928511000998,0.49928708016670753,0.0469085164368152,0.9984098007162258,0.6088394214268203,0.0264256503432989,0.9653845419908023,0.5631949007109586,0.0264157932251691,0.927913086067946,0.5130257416033341,0.0263632331043481,0.051986794985147536,0.0,0.0781483575701713,0.126230019146012,0.1378455503799951,-0.0138183534145355,0.0,1.0,0.0586097873747348,0.015456737038285638,0.9717518999754842,0.0318615138530731,1
0.7971449038823665,0.8722791612921049,0.0343318097293376,0.9846167480263204,0.4751998061970203,0.039203006774187,0.9249374109167167,0.43289890582067697,0.0391813851892948,0.854689934789189,0.38947811322599085,0.0391459986567497,1.0,0.4856910925005472,0.0175908971577882,0.9626459488800426,0.4537879769901462,0.0175680518150329,0.9184827963103815,0.4232108818673087,0.0174937676638364,0.0,0.0,0.0752369612455368,0.151580051252877,0.14962355046208836,-0.0220292713493108,0.010767537867304014,0.9897828429112098,0.050490379333496,0.038838464776548405,1.0,0.0221880208700895,1
0.8934438760510378,0.8414369944790399,0.0340600460767746,0.9959898865173163,0.42133275463175823,0.0386510230600833,0.9348679955312519,0.3704744494672145,0.0386242493987083,0.8635738225436584,0.32185983896893033,0.0385923869907856,1.0,0.4581606117562244,0.0177226923406124,0.9524254718645264,0.43258433165485355,0.0176964029669761,0.8930322808255424,0.41150831454392306,0.0176465269178152,0.0,0.0,0.0716157183051109,0.06383253954254131,0.24256730164451784,-0.0222460627555847,0.28104897983182225,0.9887870439506682,0.0489859990775585,0.27409302052096196,1.0,0.0217383876442909,1
0.8435433698591593,0.8696339511831331,0.0253164153546094,1.0,0.4237663719839038,0.0307663548737764,0.9528030054345844,0.38079719714742943,0.030735682696104,0.8904381535960484,0.33920886223451363,0.0306901931762695,0.9625466993888047,0.4404723987384056,0.0075882384553551,0.8989000567947937,0.4066291968988394,0.0075794886797666,0.822664770033191,0.3716925873560897,0.0075523066334426,0.0,0.0,0.0681374371051788,0.015235594182962603,0.09095870298152665,-0.0355463661253452,0.20881726144884039,1.0,0.0424662642180919,0.23292639082112768,0.9841620962354147,0.0124631617218256,1
0.6543782188925698,0.9503862027185642,0.0214287862181663,1.0,0.5520919313922229,0.0252371970564126,0.9848695643043517,0.5087671803415243,0.0252032671123743,0.9643474015235435,0.46319147324978227,0.0251607410609722,0.9927025310142432,0.5342243762068835,0.0047368654049932,0.9705003753734046,0.4808091325584037,0.0047344896011054,0.9390635089800973,0.4245882397485896,0.0047073862515389,0.3029604624180347,0.0,0.0592743940651416,0.29755298539981206,0.05169058346900913,-0.0322932824492454,0.02345690030817369,1.0,0.0375931300222873,0.0,0.9512437999318466,0.0110331149771809,1
0.6289429917767717,1.0,0.0321461036801338,0.9945486464011827,0.6533319855001525,0.0377845428884029,0.9849302411530907,0.5992306710081082,0.0377603881061077,0.9709784717730758,0.5402913447828215,0.0377237573266029,1.0,0.6461263983769251,0.0145864309743046,0.9940081308324864,0.5930306383763576,0.0145908882841467,0.9822461424743694,0.5367958458362595,0.0145678520202636,0.4603621916289384,0.0,0.0776813477277755,0.5155224983830731,0.12632921180134357,-0.0270183254033327,0.0,0.9547855171777792,0.0503428801894187,0.008648249099140718,0.9149410855022807,0.0200036242604255,1
0.5799359063675592,1.0,0.0303448271006345,0.9849147740467324,0.699516009006809,0.0355723574757576,0.9763921787190653,0.6497862709618865,0.0355501621961593,0.9609911290697223,0.5881057819329258,0.0355143509805202,0.9993172634805721,0.695412565306095,0.0141154611483216,1.0,0.6477172431165404,0.0141122033819556,0.9938553713250754,0.5894921844203742,0.0140801556408405,0.4593702103943194,0.0,0.0728478580713272,0.523895778180303,0.10863165343399013,-0.02343843691051,0.0,0.962355615122363,0.0473514571785926,0.02558636384747597,0.9330834860427151,0.0193716995418071,1
0.6267677985938016,1.0,0.0237939395010471,0.9846202639078735,0.651039549525417,0.0289131086319684,0.9759275638104937,0.5979371980585835,0.0288916584104299,0.9625222231156138,0.5386194662415681,0.0288699455559253,0.9978647941179098,0.6541715917030854,0.0066746086813509,1.0,0.6072003251928959,0.0066555058583617,0.9979451993603317,0.5551151381414177,0.0066152303479611,0.43535418509286805,0.0,0.0647958293557167,0.5409843388455594,0.1436037591999056,-0.0349312610924243,0.0,0.9609974580255771,0.0403374060988426,0.017461338479268847,0.9397063148489145,0.011353937909007,1
