RIGHT_LEG_1_x,RIGHT_LEG_1_y,RIGHT_LEG_1_z,RIGHT_LEG_2_x,RIGHT_LEG_2_y,RIGHT_LEG_2_z,RIGHT_LEG_3_x,RIGHT_LEG_3_y,RIGHT_LEG_3_z,RIGHT_LEG_4_x,RIGHT_LEG_4_y,RIGHT_LEG_4_z,RIGHT_LEG_5_x,RIGHT_LEG_5_y,RIGHT_LEG_5_z,label
1.0,0.2847294001472863,-0.0695011764764785,0.4970860532696757,1.0,-0.1009998172521591,0.24426000512328952,0.1043953788230814,-0.0259192008525133,0.20998147811552714,0.020114014414020324,-0.015913700684905,0.0,0.0,-0.0045848609879612,1
1.0,0.29478920885806087,-0.0747191831469535,0.533439072612217,1.0,-0.0891917794942855,0.2432464705921815,0.17238726061536433,-0.0153662962839007,0.2682315441033421,0.0,-0.0050889700651168,0.0,0.11135912670210657,0.0103985629975795,1
1.0,0.29352409434183013,-0.0711725056171417,0.507720973474546,1.0,-0.0950906053185463,0.21613042401289362,0.18346314925842264,-0.0148135712370276,0.24200321199666905,0.034153379743581,-0.0044132708571851,0.0,0.0,0.0083161583170294,1
1.0,0.3024324830926279,-0.0676596015691757,0.4809415771817834,1.0,-0.0935675278306007,0.23766423023950897,0.08982855726452171,-0.0269508603960275,0.1954567015081465,0.0,-0.0171845126897096,0.0,0.03462417349113419,-0.0059792879037559,1
1.0,0.38282723360216264,-0.0607619695365428,0.4591744444278057,1.0,-0.0866172388195991,0.19090559895962542,0.15915371811006915,-0.0422872900962829,0.19690980022260235,0.0,-0.034891165792942,0.0,0.06980009143300243,-0.0323015861213207,1
1.0,0.41749012773001914,-0.0619957819581031,0.45244834510628257,1.0,-0.0907784849405288,0.2455464496071102,0.09364410327776412,-0.0436590425670146,0.24526681409224904,0.0,-0.036139216274023,0.0,0.004300152576497591,-0.0236397553235292,1
1.0,0.4590706448243693,-0.0593948811292648,0.40559026580393875,1.0,-0.0895579382777214,0.20033317990787464,0.22098750509184453,-0.0499432347714901,0.22654522900759425,0.09803011649751109,-0.0428416989743709,0.0,0.0,-0.0249419789761304,1
1.0,0.5419599823839076,-0.0684765428304672,0.38759577114734634,1.0,-0.094703197479248,0.2181210233238045,0.12125537983670823,-0.0536177493631839,0.23977481910465334,0.0025498059348671056,-0.0469626560807228,0.0,0.0,-0.0414163842797279,1
1.0,0.5575746758226413,-0.0632241666316986,0.3255458519193681,1.0,-0.0984846055507659,0.2110599814841012,0.16454901824207163,-0.0484279058873653,0.31712416217348716,0.033300135892951985,-0.0403594151139259,0.0,0.0,-0.0227268375456333,1
1.0,0.5868363532739346,-0.067749947309494,0.32216867980726555,1.0,-0.1058866903185844,0.186619011156523,0.22454079420850462,-0.0329990573227405,0.23862685931601926,0.1167900006972591,-0.0221624951809644,0.0,0.0,0.0009908000938594,1
1.0,0.42745899915420577,-0.0622315816581249,0.3980214835048043,1.0,-0.0957307815551757,0.1939892266535763,0.13918925448804426,-0.0199823286384344,0.23289264329984297,0.005778027919892564,-0.0091490540653467,0.0,0.0,0.0147373126819729,1
1.0,0.3422647812901508,-0.0708939209580421,0.4685685359673674,1.0,-0.1004742830991745,0.23607238089896052,0.1396601142453671,-0.0138958534225821,0.27645487728115986,0.0,-0.0017630431102588,0.0,0.03993994015718866,0.0222760252654552,1
1.0,0.3057727253053111,-0.0663615465164184,0.48303630663757896,1.0,-0.0971868783235549,0.2740760306008032,0.10966593476568769,-0.0280593466013669,0.24497115454851465,0.0,-0.0179675426334142,0.0,0.1059850328328382,-0.0043953484855592,1
1.0,0.3277528126399501,-0.0666988715529441,0.5099968828895329,1.0,-0.0808552131056785,0.2767359655472865,0.11255116649715433,-0.0258638001978397,0.22848837617919757,0.0,-0.0175308175384998,0.0,0.09510179887191851,-0.0090840496122837,1
1.0,0.35973983933603954,-0.0677934661507606,0.4505299397421592,1.0,-0.0981663987040519,0.19298894871777592,0.1444834843683071,-0.0314457528293132,0.21575888391580653,0.0,-0.0213932693004608,0.0,0.05341744255033601,-0.0101582892239093,1
1.0,0.42364977589844055,-0.0637452155351638,0.41613212905011343,1.0,-0.09624645113945,0.1863131463100328,0.13377016832661795,-0.0388728938996791,0.2080525148973832,0.0,-0.029990954324603,0.0,0.004510602193602192,-0.0157956592738628,1
1.0,0.5097182292908646,-0.0609466545283794,0.35365809436305834,1.0,-0.0895735248923301,0.20782167546353397,0.15206548794439884,-0.0253725182265043,0.255975949841036,0.035572999418587534,-0.0154909575358033,0.0,0.0,0.0135216247290372,1
1.0,0.5634033486662676,-0.0652027502655983,0.30093376158436325,1.0,-0.094019241631031,0.19540280262395066,0.16123028282003093,-0.0375587083399295,0.2718890014626472,0.039312918959249196,-0.0289423298090696,0.0,0.0,-0.0129347769543528,1
1.0,0.6251245449381215,-0.0654674991965293,0.31612599169061756,1.0,-0.1001240313053131,0.19179953628250834,0.20674716191418988,-0.0387968756258487,0.36275044503124415,0.08829610983805626,-0.0292857456952333,0.0,0.0,-0.0060396706685423,1
1.0,0.6463955535534909,-0.069369189441204,0.26231522156303616,1.0,-0.1111392229795456,0.22099103983060736,0.175815204097257,-0.0465218760073185,0.35434432494090434,0.06311299542356047,-0.0364166088402271,0.0,0.0,-0.0108966240659356,1
1.0,0.6192210096631083,-0.0703156292438507,0.28411193383203875,1.0,-0.1089972630143165,0.2101890012847683,0.2431741832646517,-0.0348173268139362,0.2866056290438769,0.14849637450666436,-0.024391395971179,0.0,0.0,-0.0037881440948694,1
1.0,0.5031095772785507,-0.0659793317317962,0.3893776322768514,1.0,-0.091820016503334,0.22405703456778847,0.1659951195959607,-0.0030049534980207,0.27718468001700114,0.04150709565207849,0.0090543115511536,0.0,0.0,0.0324307009577751,1
1.0,0.5970800851909971,-0.0645399689674377,0.3333282654094091,1.0,-0.09659194201231,0.19779643231899255,0.24570361063311635,-0.0287355706095695,0.26523598315318997,0.14438412454582145,-0.0176862739026546,0.0,0.0,0.0135867604985833,1
1.0,0.7314737524424195,-0.0697814896702766,0.15599508715099436,1.0,-0.1028179302811622,0.23532114747157226,0.27129276857288087,-0.0294410195201635,0.44466343108238016,0.1988359743330271,-0.0174717474728822,0.0,0.0,0.0176882222294807,1
1.0,0.6092789008874524,-0.0691513121128082,0.19438771246452086,1.0,-0.1077297255396843,0.21015394722652558,0.21726771740713027,-0.0370371527969837,0.3792355345402834,0.1099559810652284,-0.0257372297346591,0.0,0.0,0.0097743971273303,1
1.0,0.6073590251014857,-0.0708337500691413,0.265217316805139,1.0,-0.1046975627541542,0.24133189196267066,0.21536370153915768,-0.0435667373239994,0.32116173043248536,0.11555345111617492,-0.0336581617593765,0.0,0.0,-0.0038966641295701,1
1.0,0.5838907860962168,-0.0705801770091056,0.22427733204304176,1.0,-0.1153614893555641,0.18700594717920604,0.19920791942570248,-0.0304062254726886,0.273914011062079,0.08991089956064531,-0.018008854240179,0.0,0.0,0.0107961632311344,1
1.0,0.5660532861762845,-0.0687727183103561,0.34286556781185873,1.0,-0.1029985025525093,0.2185342985924308,0.21627797546083052,-0.0008285636431537,0.28516689511255416,0.09763467402669204,0.0131109189242124,0.0,0.0,0.040787573903799,1
1.0,0.5507079323803855,-0.0623510554432868,0.3604242923838322,1.0,-0.0903576910495758,0.20760390871538983,0.22223628130854517,-0.0069631864316761,0.2674607846614509,0.10473667833427372,0.004713661968708,0.0,0.0,0.0285937003791332,1
1.0,0.4068300593758989,-0.0672084614634513,0.43252816685236134,1.0,-0.0926182940602302,0.1897387578920242,0.16209916908616906,2.677550401131157e-05,0.23957788565754867,0.03346080405953282,0.0123717607930302,0.0,0.0,0.0338912606239318,1
1.0,0.43075790734334385,-0.0621102526783943,0.40413428909319155,1.0,-0.0819857269525528,0.23087270134285054,0.21149934270139295,-0.0207479316741228,0.38695480715082664,0.06711907190321934,-0.0106150722131133,0.0,0.0,0.0147328497841954,1
1.0,0.4494103650202772,-0.0610995888710022,0.43565336496944107,1.0,-0.0733190849423408,0.20364272049197998,0.22473940048786928,-0.0164741892367601,0.2497047246209409,0.1175219735350263,-0.0074624181725084,0.0,0.0,0.0145370410755276,1
1.0,0.5215327850204058,-0.0660931095480918,0.4308506517628304,1.0,-0.0902734026312828,0.20529129122402234,0.22918438134312505,-0.0192700196057558,0.2532851814725005,0.12167583699065929,-0.0089215701445937,0.0,0.0,0.0120693175122141,1
1.0,0.5511893758579209,-0.0637734979391098,0.40115176173818057,1.0,-0.0892565324902534,0.21211353237401603,0.2242754975561271,-0.0185019578784704,0.274321988927641,0.11276941093533031,-0.007580563891679,0.0,0.0,0.0197889283299446,1
1.0,0.5901642292468335,-0.0645330175757408,0.37247128070411084,1.0,-0.0955852195620536,0.22836799015427672,0.24112037193350075,-0.0180151145905256,0.30721499098828947,0.13623300144046493,-0.0061293020844459,0.0,0.0,0.0266366116702556,1
1.0,0.6127652801257094,-0.0634220838546752,0.202117955693372,1.0,-0.1023373901844024,0.1841624530938249,0.195950271463469,-0.0316746495664119,0.26956746163361717,0.09453803872131154,-0.0206195581704378,0.0,0.0,0.0113419685512781,1
1.0,0.6477414709759943,-0.0641204044222831,0.2062737400189367,1.0,-0.0961899086833,0.20147529042372272,0.2276474449868816,-0.0318122431635856,0.3730279015209136,0.10097054658709786,-0.0214347504079341,0.0,0.0,0.0094105992466211,1
1.0,0.6981294388051317,-0.0650269240140914,0.2791812280234488,1.0,-0.0931050702929496,0.17331740663917158,0.2318968328238954,-0.0610342361032962,0.23628784271313388,0.13584036075108766,-0.054441325366497,0.0,0.0,-0.0357265546917915,1
1.0,0.652416092085019,-0.06279306858778,0.34058427126654106,1.0,-0.0942270383238792,0.2155669649509105,0.19581276322401173,-0.0547544918954372,0.2626838646843367,0.1470237231854703,-0.0477665998041629,0.0,0.0,-0.0331709384918212,1
1.0,0.7405346367366638,-0.0575254373252391,0.4504040528140916,1.0,-0.0861280038952827,0.15907051803544336,0.2493289886555634,-0.046381875872612,0.16699196764478336,0.144060262289806,-0.0414485409855842,0.0,0.0,-0.0509869866073131,1
1.0,0.6445758812990742,-0.0674455314874649,0.3244404946444892,1.0,-0.1046615317463874,0.20504419992263168,0.2466549431337996,-0.0502450130879879,0.2792632733790951,0.1482598783649694,-0.0413720980286598,0.0,0.0,-0.0173432882875204,1
1.0,0.5910892258144339,-0.0597612299025058,0.2992573181149414,1.0,-0.1032178923487663,0.25403555980998604,0.17772812030339627,-0.0106831658631563,0.27780431618600043,0.09184821895680365,0.0020532263442873,0.0,0.0,0.025794930756092,1
1.0,0.5256641277215672,-0.0680708810687065,0.3610279359543725,1.0,-0.1001900061964988,0.2268084352777702,0.17722100938048582,0.0065738125704228,0.29157789099891923,0.04977679309654923,0.0213976800441741,0.0,0.0,0.0542363487184047,1
1.0,0.4840857806110815,-0.0648212432861328,0.39378710306339026,1.0,-0.0941307470202446,0.26618075106935196,0.16305809127342388,0.0023460306692868,0.2708580343356727,0.052607430166036674,0.015617792494595,0.0,0.0,0.0424507148563861,1
1.0,0.47261641178683617,-0.0709736719727516,0.38022632333994644,1.0,-0.0943878591060638,0.21400137926128504,0.2333396036483064,0.0015429650666192,0.35969721460357107,0.10183552879091375,0.0148849748075008,0.0,0.0,0.0470951423048973,1
1.0,0.4082036945202882,-0.0665515065193176,0.4090257936517201,1.0,-0.0893563479185104,0.22463954211026912,0.21185722349125755,-0.0086437780410051,0.2726700101930707,0.09724381881320432,0.0031676366925239,0.0,0.0,0.0345649607479572,1
1.0,0.32056539698746955,-0.0683746859431266,0.4660161555614914,1.0,-0.0853701531887054,0.2374676346630059,0.08477757033532426,-0.0083615528419613,0.2383615777282426,0.0,0.0023164087906479,0.0,0.02520890603625314,0.0176721382886171,1
1.0,0.4248466593722315,-0.0629244595766067,0.3964454091657967,1.0,-0.0900365561246872,0.1960334155234197,0.18284372060029838,-0.0146564980968832,0.24177365163176756,0.060746374122374006,-0.0033881410490721,0.0,0.0,0.0244180187582969,1
1.0,0.5363390594881614,-0.0613902695477008,0.41367965742959945,1.0,-0.09251119941473,0.19443407071061083,0.21925387751517916,-0.0174155514687299,0.2403919459361751,0.10996720531556317,-0.0064498800784349,0.0,0.0,0.0170163717120885,1
1.0,0.550589250443059,-0.0620851404964923,0.4282484627855894,1.0,-0.089362658560276,0.22837556781674462,0.17702522310073854,0.0043849716894328,0.2964176180087563,0.059391835668490406,0.0170068796724081,0.0,0.0,0.0397318378090858,1
1.0,0.6352318632342138,-0.0670821145176887,0.31854240809442147,1.0,-0.0982538983225822,0.14428873150630936,0.21022174566501073,-0.0315987206995487,0.20571853017524439,0.10707806206105716,-0.021209068596363,0.0,0.0,0.0014043413102626,1
1.0,0.6266630332312043,-0.0678460374474525,0.3193544733714408,1.0,-0.0995094403624534,0.2102900495847973,0.24158378505774217,-0.0317367501556873,0.2910069137531747,0.14186660381805327,-0.0214348677545785,0.0,0.0,0.0060549778863787,1
1.0,0.6374218626160431,-0.065908133983612,0.1955638997007788,1.0,-0.1038010045886039,0.22648428258482228,0.20033494834490032,-0.0189789962023496,0.2650051473375268,0.10135727384877953,-0.006149296183139,0.0,0.0,0.0263851042836904,1
1.0,0.6129635919946302,-0.0635911598801612,0.20562616121204758,1.0,-0.1052825003862381,0.16013145491751876,0.22949410632080908,-0.0396358482539653,0.33547621609177203,0.08668709733719426,-0.0298125632107257,0.0,0.0,-0.0028649596497416,1
1.0,0.6073404663746217,-0.067180298268795,0.3695248924704603,1.0,-0.0971014201641082,0.2145911405547041,0.22606863820768847,-0.0138263497501611,0.40617268996885353,0.10198076175224476,-0.0018850351916626,0.0,0.0,0.0239242129027843,1
1.0,0.5617225799399641,-0.0661620274186134,0.3008788753611291,1.0,-0.1022022292017936,0.1451477257460338,0.20949707433852757,-0.0166415683925151,0.3433633167918299,0.0909431806909502,-0.0041764234192669,0.0,0.0,0.0236402042210102,1
1.0,0.5401547653107157,-0.0778234675526619,0.39931659183994767,1.0,-0.1102954074740409,0.21892042859600835,0.2051234525244945,-0.0105652194470167,0.2949015148450329,0.08959680549518893,0.0029629117343574,0.0,0.0,0.0257291067391634,1
1.0,0.5077181531468239,-0.0729142129421234,0.4334472490100694,1.0,-0.0935157686471939,0.22308961936861155,0.2305629713615939,0.0053887199610471,0.2886479249952951,0.1133480939152027,0.0185283552855253,0.0,0.0,0.0432755090296268,1
1.0,0.3830484396885929,-0.0651536211371421,0.4252208823766067,1.0,-0.0786769464612007,0.2659710838338239,0.16208769089297606,-0.0015882884617894,0.2659691623342857,0.1077945323498991,0.0094879893586039,0.0,0.0,0.0352778695523738,1
1.0,0.35985288006256544,-0.0639306902885437,0.4534369321386052,1.0,-0.0803599432110786,0.2200731968261262,0.19716264017460688,-0.0106423497200012,0.2568867445050163,0.07706813786604105,-0.0006583420326933,0.0,0.0,0.0224539656192064,1
1.0,0.32983505872135893,-0.0662433430552482,0.4836111373040917,1.0,-0.0854140371084213,0.2162375525473831,0.13704480124884158,-0.0207627303898334,0.25353265338792197,0.0,-0.0111012514680624,0.0,0.07842787175119109,0.0081805223599076,1
1.0,0.3264343188225128,-0.0579247288405895,0.46974378084196017,1.0,-0.0752398669719696,0.2749813303441849,0.12525711492966526,-0.0233962889760732,0.24744511743691117,0.0,-0.0153204053640365,0.0,0.03529876329843748,-0.0014547331957146,1
1.0,0.438405557498602,-0.0669567584991455,0.44479185407409955,1.0,-0.0924391895532608,0.2667833166303922,0.10372674783140069,-0.0188994519412517,0.2594755904321916,0.06517874477455016,-0.0075108068995177,0.0,0.0,0.0171649549156427,1
1.0,0.6574707380998174,-0.0661881193518638,0.3904216906979764,1.0,-0.1008350700139999,0.14464347301742622,0.22581012104315173,-0.0402451232075691,0.19408340746094047,0.12215436974273139,-0.0317178778350353,0.0,0.0,-0.0233392715454101,1
1.0,0.6982856583371829,-0.0691001713275909,0.2734895550127013,1.0,-0.1187121719121933,0.20064449304884888,0.21864878178630545,-0.0901875272393226,0.27311394734492817,0.11994241672301587,-0.0839901491999626,0.0,0.0,-0.0658295676112175,1
1.0,0.7088680279038911,-0.0670250207185745,0.24598638311038853,1.0,-0.1091220900416374,0.19156143681662796,0.26051807459519855,-0.0544171296060085,0.3616466204085067,0.15137318806870287,-0.0451199188828468,0.0,0.0,-0.0222452916204929,1
1.0,0.6968554513812598,-0.0672721937298774,0.18719421632011182,1.0,-0.1054568737745285,0.2139729490651756,0.25871025707093487,-0.042170975357294,0.38220612004193605,0.1494990228942039,-0.0319348312914371,0.0,0.0,-0.0030395123176276,1
1.0,0.6848299384903075,-0.0693533048033714,0.29728910894260363,1.0,-0.1115262508392334,0.225969809678157,0.21690980591546616,-0.0418757796287536,0.3849023187114413,0.13857941162799742,-0.031040409579873,0.0,0.0,-0.0039030716288834,1
1.0,0.6190029020638349,-0.0674582198262214,0.2976483610706751,1.0,-0.115868255496025,0.2853849116288533,0.17628601132092228,-0.0394957028329372,0.29251782076776445,0.09735725424534586,-0.0279462020844221,0.0,0.0,-0.0062728528864681,1
1.0,0.592013787806525,-0.0661693289875984,0.34785981321947756,1.0,-0.0910442695021629,0.23698310441174206,0.22093411460107665,0.0057742786593735,0.3832837846816613,0.11189864165949204,0.0192002225667238,0.0,0.0,0.0468666665256023,1
1.0,0.5559292672737555,-0.0655152648687362,0.3454196728848472,1.0,-0.094208113849163,0.22351262340125908,0.22248511184772263,-0.0033777435310184,0.368273341707906,0.12338823682050515,0.0096953306347131,0.0,0.0,0.0409565716981887,1
1.0,0.4544333280362874,-0.0590935200452804,0.3825354144020564,1.0,-0.0887869074940681,0.22001478621413934,0.16689317631914713,-0.013681667856872,0.26941023229080324,0.054277541700936745,-0.0026516357902437,0.0,0.0,0.0232839025557041,1
1.0,0.4336193442829277,-0.0599872544407844,0.38709385613035835,1.0,-0.0850293934345245,0.23273755142890967,0.218841797243723,-0.0129654593765735,0.35124194369836775,0.07760367503618405,-0.0016452531563118,0.0,0.0,0.0292033981531858,1
1.0,0.44015619617801,-0.0654028803110122,0.3877492827729166,1.0,-0.0848503410816192,0.22955599407208724,0.22155409710134766,-0.0119048086926341,0.36234264615111006,0.08527994293535417,-0.0005469486350193,0.0,0.0,0.0291248187422752,1
1.0,0.5620910241239959,-0.0592952519655227,0.36937190547551757,1.0,-0.0855385065078735,0.21250181319210468,0.23638120318913058,-0.0119000319391489,0.2766499809181694,0.14046542461121928,-0.0010001696646213,0.0,0.0,0.0285690035670995,1
1.0,0.6208993997498776,-0.0589347295463085,0.2777889577930885,1.0,-0.0934363156557083,0.16459718699046344,0.21463873581297102,-0.0310480017215013,0.2534059328222301,0.09917231488496271,-0.0207238588482141,0.0,0.0,0.0081224767491221,1
1.0,0.6603532690007198,-0.0623711012303829,0.22072245394240683,1.0,-0.0891436859965324,0.24958664148404502,0.21714820928199274,-0.0400028079748153,0.3452684191895095,0.13551649672635835,-0.0311434790492057,0.0,0.0,-0.0004766650381498,1
1.0,0.6149872642679924,-0.0616832859814167,0.2836904604656181,1.0,-0.092608518898487,0.2738281655687835,0.2196881895252161,-0.0230792108923196,0.3695703685479407,0.10831436841002295,-0.0129024647176265,0.0,0.0,0.0102496528998017,1
1.0,0.6002891447380383,-0.0597290955483913,0.43271399048626424,1.0,-0.0822401344776153,0.2533210426710964,0.1817531284607506,-0.008117763325572,0.4173386582269726,0.06602016936659641,0.0020382951479405,0.0,0.0,0.0239196550101041,1
1.0,0.5339982513620396,-0.0618659146130085,0.376322540953775,1.0,-0.0892095491290092,0.23727688431237842,0.23652693120260865,-0.0097696697339415,0.3142804011171613,0.1372182966026018,0.001773836906068,0.0,0.0,0.0316050387918949,1
1.0,0.5013881750961515,-0.0622059777379035,0.3378958566067878,1.0,-0.0861742123961448,0.23749655143286266,0.23671070568377472,-0.0086470302194356,0.31039919896917173,0.1383151313583322,0.002796490676701,0.0,0.0,0.0330097787082195,1
1.0,0.4706177170780604,-0.062584675848484,0.42577171783747947,1.0,-0.0843909010291099,0.23753209752816415,0.22507877752214703,-0.0121517572551965,0.3016655439981367,0.11608087825607094,-0.0009457654086872,0.0,0.0,0.0298612155020236,1
1.0,0.33748303469591234,-0.0641847625374794,0.43747051608642323,1.0,-0.0865905061364173,0.2285930600186107,0.1278282633330438,-0.0244912337511777,0.27689094790666524,0.0,-0.0141219776123762,0.0,0.017047300961392384,0.0121335173025727,1
