LEFT_LEG_1_x,LEFT_LEG_1_y,LEFT_LEG_2_x,LEFT_LEG_2_y,LEFT_LEG_3_x,LEFT_LEG_3_y,LEFT_LEG_4_x,LEFT_LEG_4_y,LEFT_LEG_5_x,LEFT_LEG_5_y
1.0,0.0,0.0730103530008965,0.3032068189873894,0.4535650102138146,0.8867568956242159,0.5687559614699726,0.962404976612971,0.0,1.0
1.0,0.0499333986016611,0.6306909139836693,1.0,0.2747004032598639,0.2377810675080355,0.1962157312596125,0.0,0.0,0.1428759739421192
1.0,0.0,0.0,0.2560724083549325,0.897874085142267,0.7904698713172329,0.9091831321685434,0.8421963722587248,0.7145347989373608,1.0
1.0,0.0833864177817247,0.7122760596171918,1.0,0.2892889317814374,0.2426495828672435,0.3162268670745944,0.0,0.0,0.1758105696402498
1.0,0.0,0.0,0.2748258154884659,0.949976764176862,0.8048119117396223,0.8785115589190647,0.8502889722769238,0.7898398052525,1.0
1.0,0.5930097586072897,0.4179268587345857,1.0,0.1721187863560876,0.2060797625772056,0.2025746486580483,0.0870297055463838,0.0,0.0
1.0,0.0,0.0,0.3516758632210857,0.9722553669370608,0.8217138163224353,0.5818301230309533,0.8661687263422727,0.7112683117586307,1.0
1.0,0.1053884462311299,0.6382817742970219,1.0,0.2661422791526627,0.1917262421754466,0.1789661145573251,0.0,0.0,0.1307501135854636
1.0,0.5378443870917416,0.4092770034330958,1.0,0.2108007851780587,0.1933073675109217,0.2319374350928488,0.0464930700020803,0.0,0.0
1.0,0.3269479759248391,0.4802474052752923,1.0,0.2322183125329958,0.1272529928233282,0.1573239500791899,0.0022413687037211,0.0,0.0
1.0,0.5168632798810759,0.4197405261848609,1.0,0.2141176097098932,0.1761331308944863,0.1753758560728624,0.0368402130957503,0.0,0.0
1.0,0.0,0.0,0.2526288654487558,0.7265966573480873,0.8027347234994578,0.9834342485523576,0.8621685716540625,0.7772674652559384,1.0
1.0,0.0,0.0,0.3775656045286352,0.3751614937294192,0.8633175753628308,0.7264933791074056,0.88561550381019,0.2537966790443495,1.0
1.0,0.0,0.0,0.3895646397808927,0.1887583399688384,0.874623875694911,0.4225226265659285,0.9183130392710274,0.2739237818529572,1.0
1.0,0.6162528243144627,0.4020087516335668,1.0,0.2563398461769179,0.213492990312118,0.2565910405553056,0.0989902941581834,0.0,0.0
0.9827330450489846,0.0,0.0,0.3261621591390631,1.0,0.8122738976400815,0.9651458755268432,0.8596333748486198,0.6967075373583667,1.0
0.9871739662083826,0.0,0.0,0.2346152797541766,0.9644340064010524,0.7915020704723565,1.0,0.8260682751812357,0.8944889257498887,1.0
1.0,0.0,0.0,0.3043858019352455,0.9557417411420814,0.8067556341442059,0.9228677584298706,0.8512995957382742,0.7857954654084978,1.0
1.0,0.2679229805925594,0.493462446283988,1.0,0.1677394762556913,0.1539008046869039,0.1716746979424951,0.0,0.0,0.0035109987807479
1.0,0.0628343520999308,0.5851526879458173,1.0,0.2127964190195152,0.1111008224063592,0.1232605712402051,0.0,0.0,0.0657520316187299
0.8426323221280815,0.0,0.0,0.3100084089692568,0.9406440739728524,0.8159756446788246,1.0,0.8603012624883137,0.6979821444839209,1.0
1.0,0.0,0.0,0.3032552702354504,0.897487971209135,0.8180371071527451,0.8411922520243548,0.8742984782790355,0.7627035766908772,1.0
1.0,0.5443895438007809,0.4325168693652721,1.0,0.2701570858729203,0.1944795135768399,0.2282007177152615,0.0707173209868712,0.0,0.0
1.0,0.0,0.0,0.3121994557111093,0.479518509528147,0.8685342740450187,0.6127142901776809,0.8710725254344331,0.2243843175520292,1.0
0.8459749465577628,0.0,0.0,0.2946845396251361,0.9280659364635048,0.7946174495838709,1.0,0.8516630613807433,0.7081786932009405,1.0
0.970736268939394,0.0,0.0,0.2661906105787003,0.6442850378787879,0.8383379066340021,1.0,0.9006211385862473,0.3489713541666667,1.0
1.0,0.0,0.0,0.4367445001611891,0.9236582322408136,0.8249344280636125,0.6280853828717365,0.8723297659262103,0.3876747122278226,1.0
1.0,0.0,0.0,0.2632943958488703,0.4598313417848168,0.856546753611286,0.7818184404865058,0.9287287679851464,0.1697773868053929,1.0
1.0,0.6220323221708874,0.355774331985524,1.0,0.2317736942654711,0.2289064289833141,0.2384381952957807,0.1000345492228063,0.0,0.0
0.965402764848512,0.0,0.0,0.2777728115580045,0.6444416253178241,0.8300398467402502,1.0,0.8868982072829499,0.0984313942705424,1.0
1.0,0.4545958744767229,0.4617597554086325,1.0,0.2503747408359821,0.1526160420066263,0.2123055197191879,0.0512351334047941,0.0,0.0
0.9421095135448369,0.0,0.0,0.246492742627951,1.0,0.7947732077677225,0.9761344558536752,0.8345985071903699,0.7754185306271703,1.0
1.0,0.3936009464756901,0.4570499885009346,1.0,0.1706803318807163,0.1425444017846483,0.1906162909322498,0.0,0.0,0.0142202590867888
1.0,0.3517403017118059,0.4937818049523636,1.0,0.1626030605516269,0.175816363665494,0.1650358125468974,0.0293472066137644,0.0,0.0
1.0,0.3249137977239026,0.5063217610928251,1.0,0.2404638153154148,0.1327481872637572,0.1660621246595703,0.0031295701243711,0.0,0.0
1.0,0.0,0.0,0.3406528421978433,0.8474204291895886,0.8155692875053036,0.7742156499946874,0.8520746845017053,0.7865446831273682,1.0
1.0,0.0,0.0,0.3721453608647047,0.4595822468345923,0.8359038359488373,0.7302929290213894,0.889078820677312,0.6670183786302499,1.0
1.0,0.0,0.0,0.2672201343609542,0.692878357322,0.8145065158143688,0.8849352729625037,0.8874296304586169,0.7186498065761541,1.0
1.0,0.5408455992557873,0.4436648148156933,1.0,0.2640517158361484,0.181099963559772,0.1897056946907965,0.0450083307763185,0.0,0.0
1.0,0.6546289462767818,0.3558376291372841,1.0,0.2219253657231559,0.1806972501466182,0.2733499773805959,0.0562813557474212,0.0,0.0
1.0,0.0,0.0,0.4028162427132706,0.3401346156238697,0.8362932862989114,0.8005814266933733,0.8941853594413812,0.5884208169003554,1.0
1.0,0.0,0.0,0.3033383638693699,0.5783328584373265,0.8532777015230464,0.7140779432636564,0.9272256707571066,0.265262054818754,1.0
1.0,0.1219670618704382,0.5688913914264405,1.0,0.2415720993420845,0.1105412150680101,0.1657923347070543,0.0,0.0,0.0182527049376165
1.0,0.0,0.0,0.2990057516008522,0.4735507307444065,0.8884493611679432,0.6228504236939449,0.9516348910334173,0.0050623172643261,1.0
1.0,0.0,0.0,0.2824471032311402,0.4459811589683269,0.8091637935832362,0.926567696483998,0.8663693426206355,0.6783357437519187,1.0
0.84902670781793,0.0,0.0,0.3904572286063089,1.0,0.821695170129838,0.8339254902913801,0.8710396497327492,0.7479501324454932,1.0
1.0,0.5094515885610481,0.4048718897579814,1.0,0.2160928451594172,0.1613552025611759,0.1436242237146412,0.0558033979786188,0.0,0.0
1.0,0.0,0.0,0.3318543947359382,0.8175427811862566,0.8283474485519914,0.8528335176174296,0.8739525157233397,0.6566288385312079,1.0
1.0,0.0,0.0,0.3260406829281092,0.8857106005727763,0.8241883599053417,0.7389366787398922,0.8715325534614299,0.49197692048517,1.0
1.0,0.0,0.0,0.2413624249597319,0.6263881394149133,0.8326749909299931,0.9630168126986473,0.907364150749876,0.3029900823153314,1.0
1.0,0.1492111272968626,0.6509688935255338,1.0,0.287356544818226,0.2149335103266689,0.3066484362220636,0.0,0.0,0.148870571355352
1.0,0.0,0.0,0.2579114685829723,0.5677868808611672,0.8270534084443633,0.9764359988313672,0.8728479703481616,0.52491986223299,1.0
1.0,0.418693625607244,0.4839963844480462,1.0,0.2552120561675949,0.1855151936970822,0.1870565968417311,0.0520548458836294,0.0,0.0
1.0,0.0,0.0,0.316547802697278,0.5885659205127011,0.8324704931129057,0.9757048503849876,0.8834768852131333,0.1976894969800336,1.0
0.8877902279672626,0.0,0.0,0.3983536197825819,1.0,0.8222073435592834,0.8503869706230227,0.8690187844040308,0.5831137962930439,1.0
1.0,0.4584578788904183,0.432008364207712,1.0,0.2696504875865124,0.1700552312352813,0.2365489020293218,0.0212258220006767,0.0,0.0
1.0,0.5580117479678948,0.4756487813033231,1.0,0.225909774832319,0.1832188614265759,0.1574181675119616,0.0472214039388495,0.0,0.0
1.0,0.394228467940606,0.468757358080729,1.0,0.1561948413613204,0.153516376731513,0.1649324505074687,0.0060739761028309,0.0,0.0
0.9980135408965924,0.0,0.0,0.4327895066721665,1.0,0.8111702317624766,0.7581146987336655,0.8697313723074281,0.8738345840668376,1.0
0.8773747427860459,0.0,0.0,0.2388386088204139,0.57459404061189,0.7888313426178318,1.0,0.8243893239743524,0.691309358600122,1.0
0.8686892550190651,0.0,0.0,0.2997761943967617,1.0,0.7948029410477551,0.9362204277958638,0.8386775510137305,0.7586194676885132,1.0
0.8197190001633708,0.0,0.0,0.3890163290884645,1.0,0.7940815003609791,0.8872471818330331,0.8493337791404932,0.8062800196046385,1.0
1.0,0.2698249648907059,0.5143662928262009,1.0,0.1594989107591049,0.1631101720916658,0.1562498375237328,0.0,0.0,0.0054159360025543
1.0,0.0,0.0,0.3614605163868716,0.8662712408980473,0.7924066290320144,0.8419536391565373,0.8305266302420595,0.7696723116523116,1.0
0.8959223601454642,0.0,0.0,0.2909693541778037,0.4590743790690734,0.8270665732768058,1.0,0.8571306480011054,0.55534381942986,1.0
1.0,0.3802858076535416,0.4455730881253417,1.0,0.196042245557651,0.1318094162130464,0.1616889016601384,0.0148578474828544,0.0,0.0
0.93217226759815,0.0,0.0,0.2376131393476455,0.930407800424638,0.8076406668977448,1.0,0.8477800355895265,0.7666710759662532,1.0
1.0,0.032320263977106,0.7180300864804632,1.0,0.3167423269785131,0.2153105793788758,0.3156440008720719,0.0,0.0,0.2044682207329182
1.0,0.0974118714274424,0.6212845429555476,1.0,0.2986941800825991,0.1901246773173878,0.2671937028971032,0.0,0.0,0.0449244988541474
1.0,0.2131709378206719,0.5573858802016649,1.0,0.2452611752724575,0.1184527043189963,0.138558004695103,0.0,0.0,0.0795573693894295
1.0,0.0,0.0,0.2943196837948951,0.6464222188886259,0.8377288497386237,0.9277876935228582,0.8913565829022634,0.631953735140413,1.0
1.0,0.0,0.0,0.2709699978928547,0.9359559952574488,0.8176729658460362,0.8502449027192017,0.866713737806956,0.6475757546308025,1.0
0.9938098488707042,0.0,0.0,0.3057457668324418,0.9715980057949452,0.8067230340635526,1.0,0.8675825887564124,0.6352713923718925,1.0
1.0,0.0,0.0,0.3817260446342729,0.409030570224304,0.8443524840386178,0.8406739014582586,0.8656277553045851,0.6167191512039115,1.0
0.9770388430068546,0.0,0.0,0.4097993843522268,0.9726324657586654,0.8110563024378517,1.0,0.8549770899156753,0.788596009752237,1.0
1.0,0.4241218664880091,0.4717226534518477,1.0,0.2288822839335437,0.1343819976702096,0.190583638328664,0.0464578477807065,0.0,0.0
1.0,0.0,0.0,0.4139417104449689,0.97784147637603,0.8046270372301986,0.4347214617754426,0.8576741553403942,0.3619010810868764,1.0
1.0,0.0,0.0,0.2930871924408662,0.9775351961531964,0.811288793087192,0.9853963933932152,0.8579712379803814,0.7770621087096494,1.0
0.9882682748710218,0.0,0.0,0.2180524497634607,0.6597182725713419,0.857839663352266,1.0,0.9051919826362276,0.6283562684184593,1.0
0.8675396881173875,0.0,0.0,0.4252066084709207,1.0,0.8078672476955109,0.7662207854069557,0.8662475744331597,0.6269772478220034,1.0
1.0,0.5287723540498842,0.4189181050517858,1.0,0.2439977684098135,0.1790310565074557,0.3204691395415525,0.0601472019019006,0.0,0.0
1.0,0.0,0.0,0.2634339569794703,0.5992349918070173,0.8319460197191996,0.8545436205970762,0.8693164421006424,0.3911776834373174,1.0
1.0,0.545774436066102,0.3871758204351005,1.0,0.2495891513144714,0.1839331276223536,0.1889613495490301,0.0548637920067889,0.0,0.0
1.0,0.3137871853546911,0.507216189318408,1.0,0.1413224479703239,0.2091558174668414,0.1357149951239046,0.0590656543215362,0.0,0.0
0.997522499312998,0.0,0.0,0.2671354952412258,0.983898392415503,0.7981686562258087,1.0,0.8398392220643519,0.7890732344050564,1.0
0.8165989368843045,0.0,0.0,0.3925567446616605,1.0,0.8235396891138406,0.8524360044266296,0.8748023371004952,0.6835960886050688,1.0
1.0,0.2161483683749756,0.5322986225034503,1.0,0.1775069656016457,0.1535458111347464,0.1683783037783506,0.0,0.0,0.0582797840092519
1.0,0.0545467111947095,0.6607887347911172,1.0,0.3073077712323762,0.1780624195416821,0.2544797073087722,0.0,0.0,0.0850755014917119
1.0,0.0,0.0,0.295978789531007,0.5574602644446369,0.8523135613151657,0.8825397789318328,0.8589615427374028,0.3425266141739093,1.0
0.9701577196104246,0.0,0.0,0.2642269940976914,0.8511357557224104,0.7998737743746028,1.0,0.8628523457539234,0.7004048275783571,1.0
1.0,0.2521092201105309,0.5140278093609952,1.0,0.162532292545408,0.1486208142397548,0.1566361413804423,0.0,0.0,0.020085476292493
0.7891795993592504,0.0,0.0,0.3656504417650777,1.0,0.8107935927688964,0.737733606627969,0.8619138934276052,0.6651118728146477,1.0
0.9228365813796988,0.0,0.0,0.277131012537969,0.9280640132943292,0.8055807052399585,1.0,0.8504909150291886,0.7027968906651251,1.0
1.0,0.587513799288819,0.3879614816127014,1.0,0.2195744598402356,0.20397179443371,0.2237152695124584,0.0735580618456216,0.0,0.0
0.961580552093026,0.0,0.0,0.341256329075464,1.0,0.8131388909440623,0.7154619989817237,0.8635998550978339,0.4194713156246891,1.0
1.0,0.2674106394442435,0.4998248957518895,1.0,0.2442828570154863,0.108302187541743,0.1318245648327229,0.008850664259274,0.0,0.0
0.8707495725114209,0.0,0.0,0.3309352396210614,0.9359121599587116,0.8185918488511201,1.0,0.8593494975090209,0.6328787633882561,1.0
1.0,0.0,0.1783157659856797,0.2616562480661449,0.2626437822983487,0.8042937638281653,0.492792784951452,0.902841481426404,0.0,1.0
0.958790737354076,0.0,0.0,0.2818147784691655,0.6730261964414417,0.8133806794897067,1.0,0.8541183845893128,0.8099103251143612,1.0
1.0,0.5128888557919108,0.4716829891644085,1.0,0.1820350689906616,0.1932508381856199,0.2034190172921266,0.0601870406922697,0.0,0.0
1.0,0.6139848729014264,0.4235382419730316,1.0,0.2395083743259427,0.2042261746473482,0.2334622619759288,0.0664626044141751,0.0,0.0
1.0,0.6965972176290325,0.399474716721667,1.0,0.2301852807315368,0.2036483894437464,0.2187283894731375,0.0531931124192517,0.0,0.0
1.0,0.0,0.0,0.2553221856539852,0.5620845047603122,0.8350503810434641,0.8125235626889539,0.8733728124140787,0.3447645912113657,1.0
0.7566446462762514,0.0,0.0,0.2986356125861512,0.869008716731062,0.8001528092982672,1.0,0.8433857240549992,0.6406392443584197,1.0
1.0,0.0,0.0,0.2923382798526373,0.563185237590894,0.8404043108082744,0.7620532742792315,0.8781295976628759,0.3253232835308569,1.0
1.0,0.0,0.0172614499177611,0.2549102879441637,0.5064639850584846,0.8660718054126484,0.6373802078125559,0.9510779873119048,0.0,1.0
1.0,0.258226486147225,0.5126452649938759,1.0,0.1597612635639945,0.1613501713923125,0.1503190251962617,0.0,0.0,0.0460562032784753
0.9608368318703088,0.0,0.0,0.2853574259064108,0.7392681242389546,0.7868297175603766,1.0,0.832975892911575,0.7445136579248678,1.0
1.0,0.0,0.0,0.2863322854756478,0.9105510469633474,0.8225685684648633,0.9099722111762414,0.8686161557308023,0.6600610365866572,1.0
1.0,0.0,0.0,0.2432869973871156,0.9173891175730944,0.8003787550334438,0.908710882868097,0.8453911018409793,0.6762978747810587,1.0
1.0,0.0,0.0,0.2884985981206514,0.5676441985880115,0.8301894480963237,0.7663848158392166,0.8646327943952147,0.2990218365980879,1.0
0.9543055960736532,0.0,0.0,0.2443842743543726,0.7016821684141884,0.7882920108172029,1.0,0.8263031226991288,0.6998695793935442,1.0
1.0,0.0629772445192511,0.698994373399573,1.0,0.2179641370133287,0.2182546821614468,0.3047716332672151,0.0,0.0,0.1767546482636168
1.0,0.628658512244136,0.3953892659520631,1.0,0.2475959185543543,0.2003548020447617,0.2024525535588215,0.0468138662324348,0.0,0.0
1.0,0.5918252830938773,0.3894905916385409,1.0,0.2417313441584359,0.1884951480191127,0.1955644184837587,0.0991009547181779,0.0,0.0
1.0,0.0,0.0,0.418579255715983,0.980272120144865,0.8048769861460185,0.7498837093398095,0.8408613611898291,0.6491469249426853,1.0
1.0,0.1645195667503902,0.6360404223581494,1.0,0.1799855865272348,0.1685279972109754,0.1702068624196629,0.0,0.0,0.1527933824053752
0.9527369027354547,0.0,0.0,0.2996200371521105,1.0,0.8204610120214636,0.8665705616032384,0.8606601696199404,0.6389946294860203,1.0
1.0,0.4860634005286139,0.4076316731045863,1.0,0.1631451958654055,0.1748904244653791,0.1895585739425417,0.0394148790733513,0.0,0.0
1.0,0.5394732054537654,0.4469970795046351,1.0,0.2034458283725616,0.1993558071703155,0.2375718675906422,0.0702460422291965,0.0,0.0
1.0,0.0,0.0,0.2500849518857225,0.8045649304718052,0.8054056408052124,0.6815849880890112,0.855012935926702,0.560854447446658,1.0
1.0,0.52843885304707,0.428946674409897,1.0,0.269110801005766,0.1588937255083974,0.2094297540868679,0.0449398111618716,0.0,0.0
1.0,0.0,0.0,0.4367501921624697,0.6126261638663678,0.8040153628782164,0.0902062243347723,0.8495986618830194,0.4096057520193889,1.0
1.0,0.3658160218909919,0.519846011935612,1.0,0.2659413291189739,0.1207388392938909,0.175971280032566,0.0,0.0,0.003403525416775
0.8786886591629494,0.0,0.0,0.2657490365704021,0.6768513491579307,0.7796897948754911,1.0,0.8405091880259803,0.6842337980712723,1.0
1.0,0.0,0.7489640550979525,1.0,0.3280212159925237,0.2274777050605692,0.3156192057424354,0.0169057718141833,0.0,0.2723260759731636
1.0,0.0,0.0,0.3188970577200912,0.5587265671801234,0.8193288431288821,0.8739235116129139,0.8571486064859212,0.6040468713632134,1.0
0.8583744188105656,0.0,0.0,0.3318992814672195,1.0,0.8261507645446863,0.983660829397554,0.874645572500161,0.7810387013317991,1.0
0.7469804379484559,0.0,0.0,0.2991853278623519,1.0,0.8107046984604985,0.8434206554299041,0.8859715391643388,0.6118108747358609,1.0
1.0,0.3904087878930227,0.4583620201047385,1.0,0.2158546113771932,0.1904970827577368,0.1988140790346452,0.0137002982232026,0.0,0.0
1.0,0.3402316835375572,0.5026719415260764,1.0,0.1855957194443233,0.1570905383959226,0.1904039881134022,0.0,0.0,0.0070127832160052
1.0,0.5088446509120744,0.4064912466381113,1.0,0.2091725084669788,0.1795446673873038,0.1900247887405784,0.0848766021749767,0.0,0.0
1.0,0.0,0.0,0.3037028763034215,0.8773779311536231,0.8125071008674227,0.9180983954491796,0.8600134464365883,0.5171437267862464,1.0
1.0,0.6825761870838063,0.3269025976311209,1.0,0.2691343252479902,0.2459415816209,0.2896812740061479,0.0918909307318841,0.0,0.0
1.0,0.274455688160408,0.5520765463781869,1.0,0.164180565073262,0.1611632951424693,0.1733607443280856,0.0,0.0,0.0755826450994551
1.0,0.0790166938565714,0.6691580959972001,1.0,0.2795510387787781,0.1925139115471428,0.2413552611169429,0.0,0.0,0.201761011911413
1.0,0.0,0.0,0.3921342163040338,0.6986362085751778,0.8420694876681077,0.8754684375785917,0.8744101665772761,0.8050228958593231,1.0
0.9815914997445132,0.0,0.0,0.2129685120795511,0.9600975984235606,0.8243345007147279,1.0,0.8681767468922,0.7459458270072832,1.0
1.0,0.370504919215554,0.4857526176723594,1.0,0.2240486365739473,0.1180684244325193,0.164452865787685,0.0026833732825572,0.0,0.0
1.0,0.3401052204557633,0.4431122265276073,1.0,0.2415864961060013,0.1659157466468751,0.2017785377318741,0.0,0.0,0.015757687535771
1.0,0.2180190586196939,0.5103906891116903,1.0,0.2468704601043425,0.1405840149378872,0.1718968178694038,0.0152456886906414,0.0,0.0
0.940007583785234,0.0,0.0,0.3133332061109523,1.0,0.8229861343682245,0.8693251470007649,0.8687358618012637,0.623052109954496,1.0
1.0,0.3494577252775664,0.5040311670381142,1.0,0.2572122772162013,0.1161626454854211,0.1571944066094559,0.008791931284056,0.0,0.0
