LEFT_LEG_1_x,LEFT_LEG_1_y,LEFT_LEG_1_z,LEFT_LEG_2_x,LEFT_LEG_2_y,LEFT_LEG_2_z,LEFT_LEG_3_x,LEFT_LEG_3_y,LEFT_LEG_3_z,LEFT_LEG_4_x,LEFT_LEG_4_y,LEFT_LEG_4_z,LEFT_LEG_5_x,LEFT_LEG_5_y,LEFT_LEG_5_z
880.1761436462402,840.0731420516968,0.06166217103600502,757.2124099731445,925.8897113800049,0.07251711934804916,659.8731422424316,820.22700548172,0.10662762820720673,657.0611572265625,799.9166750907898,0.1105959415435791,616.2024307250977,805.0586628913879,0.11001316457986832
878.0958366394043,841.8389582633972,0.06103803217411041,749.6870040893555,939.0552163124084,0.056935109198093414,693.0821800231934,806.2090086936951,0.09309142082929611,678.7658500671387,786.63658618927,0.09769535809755325,633.9226341247559,784.877142906189,0.10550449043512344
900.9680557250977,855.7696008682251,0.06794238835573196,755.7564926147461,928.9182043075562,0.058969732373952866,709.6943092346191,803.8628697395325,0.0864676758646965,692.0119285583496,788.1234097480774,0.08932892233133316,656.9675445556641,779.8022317886353,0.08598322421312332
880.4647064208984,845.9620499610901,0.061753012239933014,744.0069580078125,938.617672920227,0.05929185450077057,682.591438293457,808.8114809989929,0.09502284973859787,674.1362571716309,791.3256454467773,0.09937606751918793,634.3407440185547,789.1041970252991,0.10237202048301697
884.1119956970215,835.1272344589233,0.061979833990335464,749.8416709899902,920.2625441551208,0.08588857203722,677.5337791442871,810.8931756019592,0.10029657185077667,657.2980499267578,794.5469355583191,0.10230088233947754,612.132568359375,794.1522645950317,0.10340490937232971
853.8605117797852,817.1233892440796,0.06952401995658875,749.1566276550293,925.9245371818542,0.09305182099342346,655.177116394043,822.7269315719604,0.14346252381801605,632.5790405273438,809.8285746574402,0.14894305169582367,601.4691352844238,817.4621200561523,0.14638389647006989
846.6720771789551,821.6206812858582,0.0746578648686409,746.8276405334473,922.2940278053284,0.12146875262260437,647.8154754638672,817.8027820587158,0.16361138224601746,621.5115737915039,810.1524353027344,0.16844519972801208,576.5726852416992,811.5972232818604,0.16590552031993866
850.9784889221191,824.4794225692749,0.0711933895945549,745.2592849731445,938.4342741966248,0.09439993649721146,656.7875289916992,817.1628499031067,0.15119124948978424,634.3865203857422,806.7236065864563,0.1576133519411087,596.3695335388184,812.383861541748,0.15372341871261597
859.2725944519043,828.8796401023865,0.0676196739077568,734.7300338745117,919.5042300224304,0.08897774666547775,646.9045257568359,817.9702806472778,0.1303226351737976,616.8804359436035,804.3272566795349,0.13507625460624695,577.8930473327637,813.4904336929321,0.13022835552692413
875.5214881896973,832.8849935531616,0.06083675101399422,759.2803573608398,927.6417517662048,0.06974806636571884,654.1483497619629,822.426438331604,0.1130259558558464,650.4164886474609,801.7883205413818,0.11800308525562286,609.0095901489258,805.8488416671753,0.11382745206356049
872.8036308288574,838.7094640731812,0.06209896504878998,751.2492942810059,927.8662204742432,0.06397208571434021,686.971549987793,804.2552876472473,0.10332383960485458,664.1950035095215,787.2812175750732,0.10776043683290482,619.6466445922852,787.759702205658,0.10535676032304764
873.1466674804688,836.0622525215149,0.05948233604431152,745.7569313049316,927.2238421440125,0.056258682161569595,662.4158477783203,811.3229298591614,0.08543097972869873,663.0280494689941,790.7256889343262,0.08883563429117203,621.4968109130859,786.5987348556519,0.09024014323949814
890.4985427856445,850.4339790344238,0.06862366944551468,758.4103775024414,911.6686820983887,0.06356024742126465,695.4991722106934,798.5087728500366,0.09591460227966309,678.2456016540527,779.6671772003174,0.09891919046640396,638.5907363891602,773.1249475479126,0.089599609375
882.1711921691895,844.9797821044922,0.0633956640958786,750.937671661377,915.0311422348022,0.05944876745343208,692.4629974365234,798.2216691970825,0.09100839495658875,681.4336395263672,776.2064838409424,0.09461958706378937,641.7872428894043,772.1021890640259,0.09561280906200409
885.5557250976562,848.8341808319092,0.06789363920688629,750.6975173950195,927.0723724365234,0.07185707986354828,682.5589942932129,802.8991413116455,0.11334889382123947,669.7186660766602,785.0909900665283,0.11851760745048523,631.4608955383301,783.7177205085754,0.1216234341263771
874.4631385803223,832.1258425712585,0.06226939335465431,740.9270095825195,937.3331093788147,0.07575292885303497,672.7027130126953,809.2762541770935,0.11564870178699493,642.6787376403809,794.9940061569214,0.12023154646158218,607.4843788146973,793.7229609489441,0.1191280335187912
859.6009254455566,825.7404899597168,0.07086216658353806,731.132869720459,934.9045729637146,0.08559193462133408,633.6788177490234,817.022066116333,0.14107733964920044,631.1713600158691,795.6383156776428,0.14760443568229675,584.9212646484375,803.754723072052,0.14861468970775604
858.2197952270508,819.7592067718506,0.0663692057132721,745.4962348937988,929.0542888641357,0.07952164858579636,659.9108505249023,818.3369493484497,0.13647732138633728,640.096435546875,804.5770883560181,0.14279569685459137,596.7461013793945,806.8491339683533,0.14169727265834808
854.091911315918,822.1585178375244,0.06667991727590561,744.979190826416,928.5379528999329,0.09815766662359238,656.8596839904785,824.7949147224426,0.14461705088615417,633.6813926696777,808.289737701416,0.14976374804973602,594.8827743530273,817.4961733818054,0.14586520195007324
869.117431640625,830.5717492103577,0.06782010942697525,742.5053787231445,927.4972987174988,0.07731081545352936,650.8280754089355,817.9131817817688,0.13227936625480652,648.3750343322754,796.8299889564514,0.13856926560401917,609.3229866027832,802.8480291366577,0.13820819556713104
878.6544227600098,838.8104009628296,0.06380880624055862,754.5851898193359,934.2486763000488,0.06858200579881668,662.4633407592773,824.2583012580872,0.11211395263671875,661.0515403747559,803.3838057518005,0.11700780689716339,626.8822860717773,795.1689720153809,0.11622553318738937
879.0681838989258,844.5686960220337,0.06100039184093475,740.2386474609375,929.7184252738953,0.06236448138952255,681.9831275939941,803.8298463821411,0.11003272980451584,674.2695236206055,783.4463238716125,0.11595755070447922,632.1942901611328,779.6819186210632,0.1251126229763031
887.1062278747559,850.1587200164795,0.06534940749406815,754.8399925231934,914.9791932106018,0.06416700035333633,701.7644119262695,799.0152597427368,0.10280002653598785,689.3250274658203,782.5119495391846,0.1074347198009491,652.4440383911133,774.6909499168396,0.10683758556842804
893.335132598877,858.2237577438354,0.06558336317539215,763.9982986450195,915.878484249115,0.0624588318169117,722.7087593078613,797.0227217674255,0.09605150669813156,721.3522338867188,776.4465308189392,0.09957938641309738,668.9718818664551,766.5197610855103,0.10188338905572891
891.0746383666992,860.0426173210144,0.06948491930961609,758.5592651367188,918.558976650238,0.07202832400798798,714.0650367736816,797.623450756073,0.10203558951616287,706.5778541564941,782.9214262962341,0.10594790428876877,665.324649810791,766.9360613822937,0.1110825389623642
888.1592559814453,850.7746410369873,0.0704151913523674,763.7753677368164,920.8440899848938,0.06777160614728928,708.9947319030762,799.025559425354,0.11204102635383606,716.6705131530762,779.3814253807068,0.1171850636601448,663.2347869873047,768.6934447288513,0.11971642822027206
883.5953521728516,840.4172158241272,0.06597872078418732,748.3808326721191,913.7367296218872,0.0777798444032669,689.3502044677734,798.1615447998047,0.13948877155780792,671.2150955200195,777.2936797142029,0.14644946157932281,633.0631256103516,776.1719155311584,0.14681106805801392
890.0795745849609,846.4613270759583,0.06464207917451859,755.8696746826172,913.2159519195557,0.07177180796861649,712.5399398803711,794.159345626831,0.11029224097728729,694.6047592163086,774.3735265731812,0.11534453183412552,648.8402938842773,767.8299450874329,0.12414412945508957
890.6266593933105,869.9353981018066,0.0699038878083229,751.6373634338379,923.600606918335,0.06943462044000626,739.7086715698242,796.1158347129822,0.11425802111625671,743.9514541625977,770.0712847709656,0.11940774321556091,684.1345596313477,754.5357584953308,0.13014541566371918
893.1816673278809,856.0094547271729,0.06925711780786514,752.5298309326172,921.7064309120178,0.07086871564388275,718.4884071350098,791.0922288894653,0.10334151238203049,707.8522682189941,776.7039585113525,0.10797097533941269,662.7972793579102,760.7533550262451,0.11865442246198654
888.3465385437012,855.0741791725159,0.0709492489695549,753.9175415039062,925.5265188217163,0.06908050924539566,716.5324974060059,794.5338034629822,0.1038154885172844,706.255989074707,782.302737236023,0.10835912078619003,649.6832656860352,765.1134037971497,0.11667578667402267
889.7430038452148,853.5153222084045,0.07068908214569092,763.0967330932617,941.1118698120117,0.05875784903764725,714.6739768981934,798.8676524162292,0.12485844641923904,716.5931510925293,780.1334953308105,0.1330924779176712,658.0126762390137,769.0919137001038,0.14439056813716888
885.3637504577637,846.4573359489441,0.06880272924900055,748.952808380127,931.0007357597351,0.07244135439395905,700.6835174560547,800.8696532249451,0.1535152941942215,691.3598442077637,779.8002362251282,0.16308504343032837,638.661003112793,773.9636635780334,0.17078426480293274
879.7919654846191,842.6253390312195,0.062388066202402115,758.3466339111328,919.9666213989258,0.080623559653759,708.9034652709961,800.2626800537109,0.14275012910366058,698.6795425415039,782.0063638687134,0.1501372903585434,661.241455078125,775.4841542243958,0.15507718920707703
863.7289237976074,824.6521997451782,0.06720247119665146,749.4307136535645,921.0294198989868,0.08866620063781738,692.7543067932129,803.4756016731262,0.1628774106502533,671.4261817932129,784.4405007362366,0.17139823734760284,639.1147041320801,779.2655539512634,0.1750161051750183
864.536304473877,827.6552653312683,0.06205010041594505,739.7506713867188,928.0761408805847,0.0587313212454319,694.5934295654297,801.1476159095764,0.12391465157270432,685.6733894348145,775.8990383148193,0.1323251575231552,640.4594993591309,778.2969975471497,0.14537832140922546
865.9721946716309,825.4404473304749,0.061139680445194244,747.5005531311035,911.1835670471191,0.07253990322351456,688.6648750305176,791.8132710456848,0.12923423945903778,693.1288719177246,770.322597026825,0.13625915348529816,654.7798919677734,765.4229736328125,0.14422792196273804
884.8721122741699,837.35595703125,0.06615842133760452,761.5806198120117,921.2662482261658,0.07327177375555038,689.040699005127,804.012987613678,0.12585771083831787,691.0685348510742,783.5895538330078,0.13231009244918823,652.7907943725586,782.7481985092163,0.13452975451946259
884.5996284484863,841.8150758743286,0.06387382745742798,764.1637229919434,927.8021049499512,0.07218062877655029,708.801326751709,798.5526752471924,0.12192365527153015,700.0700569152832,785.424313545227,0.12821105122566223,656.6210746765137,778.4874773025513,0.13458721339702606
887.4583053588867,850.4502010345459,0.06460500508546829,757.8023529052734,930.0478863716125,0.06032906845211983,719.9505043029785,800.5422520637512,0.12160501629114151,713.2455825805664,778.1909108161926,0.12944598495960236,664.4803619384766,773.6736631393433,0.1409977525472641
890.5875778198242,852.1679306030273,0.06360148638486862,761.4098167419434,925.0765514373779,0.0676964819431305,732.4077987670898,794.0880846977234,0.10803980380296707,719.6280097961426,773.3709168434143,0.11313389986753464,679.7966766357422,764.5646238327026,0.1229313537478447
898.7369155883789,856.2219500541687,0.06426434218883514,763.2439041137695,915.5893206596375,0.06406226009130478,737.164192199707,794.4736790657043,0.10103083401918411,738.5658645629883,774.2317771911621,0.10578548163175583,688.4177398681641,758.5193538665771,0.11454951018095016
907.5386238098145,868.7427592277527,0.06514492630958557,780.1301765441895,919.171872138977,0.06293423473834991,750.60791015625,809.7201704978943,0.09327559173107147,759.2654800415039,792.4972343444824,0.09698518365621567,718.0431175231934,780.4261350631714,0.10332529991865158
915.6083106994629,870.8977103233337,0.06294761598110199,780.4163360595703,913.2326889038086,0.05611690133810043,742.6262855529785,793.2404851913452,0.08002293854951859,746.3970565795898,780.2516841888428,0.08229652047157288,702.9638671875,768.1686115264893,0.08028673380613327
916.0775756835938,860.4027199745178,0.057622138410806656,800.2553558349609,879.8234796524048,0.057746514678001404,717.9410934448242,797.9655933380127,0.08337900042533875,713.9301681518555,784.9943661689758,0.08540289849042892,683.8410186767578,772.7904653549194,0.06808661669492722
891.1542892456055,853.5140347480774,0.06754488497972488,767.2320556640625,915.9446597099304,0.0669327825307846,714.8999977111816,794.1605687141418,0.0947970449924469,721.3839912414551,775.8987808227539,0.09841671586036682,678.2562446594238,762.54878282547,0.10398323088884354
891.1335182189941,855.009355545044,0.059810150414705276,756.9776344299316,929.5253705978394,0.0600866861641407,716.5933227539062,799.704179763794,0.12625597417354584,734.2484664916992,780.9048771858215,0.13378316164016724,660.2609252929688,771.3936996459961,0.13947196304798126
882.4060249328613,844.627275466919,0.06805990636348724,749.4121170043945,931.2262344360352,0.07100925594568253,706.7609596252441,802.9542446136475,0.16494254767894745,698.7520980834961,780.9707951545715,0.17627288401126862,648.6478042602539,773.3840489387512,0.1904524713754654
878.3993339538574,836.1536622047424,0.0648091733455658,749.659595489502,917.519416809082,0.0787099078297615,698.4219932556152,800.7668495178223,0.15546630322933197,688.1742095947266,779.352457523346,0.1645120531320572,651.3914108276367,771.398012638092,0.17132973670959473
873.6447715759277,826.2581133842468,0.0709245353937149,760.4215621948242,903.0726313591003,0.0984887182712555,698.6100196838379,798.2476115226746,0.1684362292289734,701.5084075927734,779.2754030227661,0.1769876927137375,665.6061172485352,773.6689639091492,0.18915513157844543
855.9761238098145,820.5112767219543,0.06650810688734055,739.2573165893555,917.488067150116,0.08729468286037445,664.2026710510254,805.406985282898,0.1422569751739502,665.1094436645508,785.0200510025024,0.149154394865036,625.5513381958008,785.4851460456848,0.15741083025932312
851.0587692260742,815.7924127578735,0.0684053972363472,741.8127822875977,914.1100287437439,0.09390784800052643,669.6211624145508,807.7576303482056,0.15691620111465454,657.8783226013184,792.7560782432556,0.16418056190013885,622.43408203125,793.1337547302246,0.16459332406520844
863.8537788391113,833.0492734909058,0.0629296749830246,732.6522445678711,923.9018082618713,0.07073831558227539,670.0420761108398,806.0932660102844,0.12464585900306702,651.1364364624023,789.2184591293335,0.1316501796245575,611.4230346679688,788.9159059524536,0.1394704282283783
877.8206062316895,843.3878374099731,0.06140677630901337,745.3467750549316,926.4586400985718,0.0638643428683281,680.643482208252,801.5153789520264,0.11750495433807373,669.6572113037109,786.27854347229,0.12436708807945251,627.165584564209,782.4662446975708,0.1295207291841507
880.5091094970703,850.2026224136353,0.06211469694972038,749.7668838500977,939.7864937782288,0.05301406607031822,696.4645385742188,803.8509607315063,0.13879919052124023,694.1646194458008,783.9441847801208,0.1489448994398117,645.0605392456055,780.3203058242798,0.15408915281295776
893.9953422546387,850.2614593505859,0.06715279072523117,764.5368003845215,919.3736815452576,0.07210090011358261,697.8356552124023,812.4257040023804,0.1186308041214943,700.7973861694336,794.397976398468,0.12442450225353241,660.9678268432617,790.4136085510254,0.12877340614795685
887.2212409973145,856.9765305519104,0.06797248870134354,744.3623542785645,930.2272939682007,0.06850168108940125,704.3766403198242,799.5726013183594,0.10875017195940018,689.4463920593262,781.8713736534119,0.11376272141933441,637.0539093017578,774.890570640564,0.11863492429256439
883.4965324401855,856.7690563201904,0.06594425439834595,756.9715118408203,923.1308770179749,0.07038529217243195,722.1613311767578,795.0638508796692,0.1320749670267105,723.0173492431641,774.0825605392456,0.14002346992492676,676.7693138122559,762.2483539581299,0.15409402549266815
891.9278526306152,852.0897173881531,0.06370415538549423,765.970458984375,921.1705255508423,0.08547971397638321,721.2542724609375,799.7420310974121,0.12842857837677002,718.2340621948242,787.6210427284241,0.13358770310878754,669.7130584716797,768.2144451141357,0.14523519575595856
892.5385093688965,848.2764530181885,0.0672331377863884,761.6202735900879,925.2312397956848,0.08123151957988739,718.0950164794922,796.6813516616821,0.13833190500736237,713.8713455200195,781.8486499786377,0.1453608125448227,671.9550132751465,768.5500860214233,0.15264394879341125
886.7972946166992,845.4780292510986,0.06622058153152466,752.8067779541016,925.9845972061157,0.0699511244893074,708.8438987731934,795.6200337409973,0.13803164660930634,704.1030693054199,777.1754908561707,0.14652176201343536,655.2272415161133,769.9808406829834,0.15788033604621887
886.7371559143066,847.412760257721,0.0778646394610405,759.3287086486816,933.9485692977905,0.09552992135286331,709.2911338806152,799.4995379447937,0.1700017750263214,700.279655456543,783.4140729904175,0.1788759082555771,650.0241851806641,775.2849197387695,0.18639203906059265
869.6717262268066,831.433961391449,0.07286738604307175,743.6099624633789,910.7104253768921,0.09593163430690765,686.3572883605957,800.118613243103,0.1625068634748459,665.3009033203125,778.6054086685181,0.17014284431934357,623.2501602172852,773.497474193573,0.17220307886600494
849.9735832214355,814.8107886314392,0.06519445776939392,739.3375968933105,921.8915677070618,0.08268989622592926,679.5819854736328,802.6446104049683,0.14704440534114838,672.4901390075684,779.8510265350342,0.15506352484226227,632.8493499755859,774.5793914794922,0.16077479720115662
843.1185722351074,815.1157236099243,0.06395382434129715,730.9029006958008,923.5440874099731,0.08003055304288864,670.5055618286133,804.3786907196045,0.13601620495319366,653.3220291137695,786.9994568824768,0.14279808104038239,613.9242553710938,784.8855113983154,0.14555957913398743
843.8024139404297,817.2070741653442,0.06627276539802551,743.4912872314453,919.97962474823,0.08405503630638123,656.6231346130371,801.1593317985535,0.14686182141304016,658.6790084838867,778.330729007721,0.15454281866550446,619.8553848266602,789.0369272232056,0.16080337762832642
846.939868927002,815.7361507415771,0.05793984234333038,733.2918548583984,917.6517033576965,0.07432324439287186,669.5514106750488,806.923999786377,0.11958575248718262,648.7716865539551,784.4594264030457,0.1249159574508667,610.5016708374023,783.6875939369202,0.12502500414848328
872.2929954528809,835.7877016067505,0.06700240820646286,746.9586753845215,928.9451766014099,0.070503368973732,667.0505905151367,809.928674697876,0.13230089843273163,668.2623481750488,787.7479219436646,0.1404057890176773,620.2776145935059,788.7381076812744,0.14977100491523743
900.7777976989746,856.8893694877625,0.06627292186021805,775.8840179443359,913.9700818061829,0.06301553547382355,715.7623672485352,799.2627096176147,0.09557927399873734,701.1733245849609,790.2537059783936,0.09941752254962921,676.8850708007812,767.1786832809448,0.08987711369991302
896.9944381713867,875.0241494178772,0.0692300871014595,765.3793144226074,925.7818865776062,0.06423596292734146,716.9918060302734,802.3381948471069,0.07045187801122665,723.2129859924316,781.8574690818787,0.07035190612077713,684.5479202270508,763.6139631271362,0.06951756030321121
896.3355445861816,861.2326169013977,0.06715070456266403,765.9991836547852,905.5258870124817,0.06497421115636826,729.2570686340332,789.2678332328796,0.09127101302146912,726.7704963684082,767.3031163215637,0.09423892945051193,679.2982864379883,759.5375418663025,0.09652305394411087
891.6977691650391,866.2806844711304,0.06740956008434296,748.1351280212402,923.7885117530823,0.0642935261130333,718.2904815673828,787.366189956665,0.0952393189072609,729.7513389587402,766.6496658325195,0.09856318682432175,668.8306045532227,757.278242111206,0.10484770685434341
889.2276191711426,859.4243144989014,0.06945855915546417,758.5236167907715,910.9888386726379,0.07370258122682571,707.7478981018066,788.2976031303406,0.1024661734700203,704.9547386169434,782.983546257019,0.10611384361982346,660.9029960632324,772.9703235626221,0.1100691705942154
891.6291618347168,864.4795274734497,0.06753069907426834,757.6106071472168,924.0743923187256,0.05370642617344856,717.3874282836914,796.966073513031,0.11788883060216904,721.1602020263672,772.7596950531006,0.12566354870796204,666.6567993164062,764.54505443573,0.1346185803413391
879.8406600952148,848.2559180259705,0.06614284962415695,735.106372833252,934.897620677948,0.06689687818288803,693.7347221374512,802.1141767501831,0.15210901200771332,685.2998542785645,778.3028554916382,0.1619993895292282,625.023021697998,774.9069213867188,0.16850332915782928
879.3894195556641,841.6529846191406,0.0654815137386322,739.3243789672852,931.4608097076416,0.06943061947822571,688.4137344360352,802.29660987854,0.1443701684474945,684.0177726745605,775.795783996582,0.15347962081432343,633.1181716918945,775.2618741989136,0.16339276731014252
873.1690406799316,832.6298189163208,0.059097349643707275,747.6354789733887,912.4706411361694,0.07508085668087006,691.9767379760742,800.6034064292908,0.1253984570503235,675.3958511352539,782.2729969024658,0.1313912570476532,629.8886489868164,775.1234078407288,0.13481691479682922
857.7196884155273,826.407458782196,0.0599755123257637,734.2540168762207,921.6347193717957,0.06935698539018631,679.3148803710938,805.5910277366638,0.12422862648963928,668.5450172424316,782.5254034996033,0.13128869235515594,624.4034957885742,780.8509969711304,0.1398487091064453
860.0822067260742,827.6548790931702,0.0653516873717308,734.7394180297852,923.0553674697876,0.07449866831302643,679.9449348449707,802.4342393875122,0.13502342998981476,677.2245597839355,776.0818576812744,0.1427726149559021,626.5418815612793,781.8577909469604,0.15234903991222382
876.3629150390625,842.3859357833862,0.0593508705496788,746.3878440856934,922.2452330589294,0.06372702121734619,692.7436065673828,794.0335607528687,0.12466378509998322,698.5391235351562,772.9823613166809,0.1320399045944214,656.9469451904297,766.8577837944031,0.1420006901025772
887.4322128295898,852.9752326011658,0.05904952809214592,772.4731063842773,926.1963200569153,0.05534677952528,733.8481521606445,798.3889102935791,0.09699928760528564,737.9615020751953,775.1285576820374,0.10174982994794846,692.8247451782227,767.7624821662903,0.11035487055778503
894.2300033569336,857.8841257095337,0.06246264651417732,761.3330841064453,912.3760771751404,0.07252155244350433,728.8472557067871,795.0333380699158,0.08932454884052277,718.9244842529297,772.5022029876709,0.09127607196569443,674.4242477416992,765.6325721740723,0.09930266439914703
884.5771980285645,854.5661473274231,0.06179302930831909,763.6772346496582,929.6538591384888,0.06415044516324997,719.2743873596191,801.1784505844116,0.11057524383068085,713.9113426208496,778.1720495223999,0.11621738225221634,664.918270111084,766.4024090766907,0.12099730968475342
887.0189666748047,858.0578684806824,0.05977947637438774,755.2892303466797,931.5843415260315,0.06244619935750961,717.6006889343262,801.589343547821,0.12050802260637283,707.8613662719727,781.6165852546692,0.12703107297420502,654.8891830444336,770.2042150497437,0.12797480821609497
876.1585235595703,839.4001221656799,0.061918772757053375,755.2417373657227,927.1167254447937,0.06938498467206955,707.8510665893555,801.1299133300781,0.13068963587284088,705.2911376953125,783.4348011016846,0.13823480904102325,660.893726348877,772.0184397697449,0.14551259577274323
