RIGHT_LEG_1_x,RIGHT_LEG_1_y,RIGHT_LEG_1_z,RIGHT_LEG_2_x,RIGHT_LEG_2_y,RIGHT_LEG_2_z,RIGHT_LEG_3_x,RIGHT_LEG_3_y,RIGHT_LEG_3_z,RIGHT_LEG_4_x,RIGHT_LEG_4_y,RIGHT_LEG_4_z,RIGHT_LEG_5_x,RIGHT_LEG_5_y,RIGHT_LEG_5_z
889.8365020751953,865.4325699806213,-0.06162301078438759,726.1845016479492,964.0190076828003,-0.0877295508980751,651.9466781616211,818.7356114387512,-0.04349350184202194,656.4860343933105,791.3430261611938,-0.03572724387049675,591.1917114257812,795.5094408988953,-0.023475611582398415
885.2597236633301,862.5855445861816,-0.06092161312699318,720.8633422851562,961.4962935447693,-0.09418652206659317,670.308723449707,800.2546977996826,-0.05176858231425285,680.288200378418,773.9870953559875,-0.04415971785783768,617.0605087280273,777.4531316757202,-0.023394020274281502
905.8892440795898,873.6585402488708,-0.06781668961048126,762.9918479919434,948.4512948989868,-0.10258817672729492,704.289665222168,803.5531067848206,-0.054473116993904114,714.5372772216797,781.8107986450195,-0.04700899496674538,657.733039855957,769.2536187171936,-0.033951062709093094
887.2368049621582,867.5711059570312,-0.06160753592848778,724.6025276184082,959.8603177070618,-0.09457647800445557,687.2531890869141,806.6558861732483,-0.03664414584636688,717.3049163818359,771.2184119224548,-0.028041332960128784,640.4546356201172,762.2807335853577,-0.008715357631444931
893.6713027954102,871.5144681930542,-0.06193431466817856,724.6919631958008,962.1751070022583,-0.08845756947994232,680.4547119140625,817.5918316841125,-0.03612218052148819,691.9396591186523,793.034234046936,-0.026869449764490128,617.4538421630859,783.0035662651062,-0.0014158189296722412
861.2017250061035,842.7114701271057,-0.06950117647647858,718.8696670532227,969.4460391998291,-0.10099981725215912,647.3161697387695,810.7591509819031,-0.025919200852513313,637.6148414611816,795.825834274292,-0.015913700684905052,578.1869888305664,792.261950969696,-0.004584860987961292
852.0554351806641,845.4130125045776,-0.07471918314695358,712.7717971801758,965.1815843582153,-0.08919177949428558,626.1398506164551,824.6250343322754,-0.015366296283900738,633.5987091064453,795.3478646278381,-0.005088970065116882,553.5228538513184,814.2603993415833,0.010398562997579575
853.553581237793,841.4778256416321,-0.07117250561714172,715.272045135498,965.4759621620178,-0.0950906053185463,633.3640480041504,822.1603202819824,-0.014813571237027645,640.6317329406738,795.9540009498596,-0.004413270857185125,572.6528549194336,789.9595212936401,0.008316158317029476
872.6209259033203,849.4995403289795,-0.06765960156917572,716.7070770263672,966.1671996116638,-0.09356752783060074,643.6318588256836,813.9416885375977,-0.026950860396027565,630.9536361694336,798.9179277420044,-0.017184512689709663,572.2426986694336,804.7087955474854,-0.005979287903755903
889.7706413269043,855.3064370155334,-0.06076196953654289,718.2471656799316,959.4169163703918,-0.08661723881959915,633.1653785705566,817.5750946998596,-0.04228729009628296,635.0696182250977,790.7275557518005,-0.03489116579294205,572.6194381713867,802.5020885467529,-0.032301586121320724
886.1510467529297,862.9966306686401,-0.06199578195810318,722.7925872802734,964.2025351524353,-0.09077848494052887,661.0647583007812,806.7312669754028,-0.043659042567014694,660.981330871582,790.461437702179,-0.036139216274023056,587.8075790405273,791.2085509300232,-0.023639755323529243
885.9173583984375,860.1692390441895,-0.05939488112926483,720.9084892272949,967.6212573051453,-0.0895579382777214,663.9288711547852,812.8756070137024,-0.0499432347714901,671.2053680419922,788.450939655304,-0.042841698974370956,608.3161354064941,768.9779090881348,-0.024941978976130486
898.0211448669434,874.1413378715515,-0.06847654283046722,727.533016204834,960.1065444946289,-0.09470319747924805,680.3526878356934,795.1832628250122,-0.053617749363183975,686.3809204101562,772.9045343399048,-0.04696265608072281,619.6296501159668,772.4259853363037,-0.041416384279727936
896.349048614502,875.8737444877625,-0.06322416663169861,723.9362525939941,960.9207344055176,-0.09848460555076599,694.6698760986328,800.3228044509888,-0.04842790588736534,721.783390045166,775.0929594039917,-0.040359415113925934,640.7159614562988,768.6917066574097,-0.022726837545633316
893.1611824035645,869.7341680526733,-0.06774994730949402,723.0170631408691,957.4664783477783,-0.10588669031858444,688.9924049377441,792.803328037262,-0.032999057322740555,702.0470237731934,769.9232268333435,-0.02216249518096447,642.1487045288086,745.1237154006958,0.0009908000938594341
882.8514862060547,858.8287353515625,-0.062231581658124924,722.5842475891113,964.8487758636475,-0.09573078155517578,668.2638931274414,805.4485058784485,-0.01998232863843441,678.6213111877441,780.744137763977,-0.009149054065346718,616.6173362731934,779.6741938591003,0.01473731268197298
873.3990669250488,849.5708012580872,-0.07089392095804214,719.4347190856934,966.6240549087524,-0.1004742830991745,652.0767974853516,813.5144448280334,-0.01389585342258215,663.7762641906738,788.6599588394165,-0.0017630431102588773,583.6827850341797,795.767834186554,0.022276025265455246
869.8121452331543,843.3812069892883,-0.06636154651641846,712.6856231689453,965.2152514457703,-0.09718687832355499,649.1740036010742,808.9652681350708,-0.028059346601366997,640.3278350830078,789.7193455696106,-0.01796754263341427,565.8710289001465,808.3192849159241,-0.004395348485559225
862.3364067077637,848.7192106246948,-0.06669887155294418,714.7295379638672,964.5777654647827,-0.08085521310567856,644.4628143310547,811.6302466392517,-0.025863800197839737,629.9288749694824,792.2325968742371,-0.017530817538499832,561.0998153686523,808.622932434082,-0.009084049612283707
879.1648292541504,852.0008182525635,-0.06779346615076065,715.8758926391602,965.444483757019,-0.09816639870405197,639.3410682678223,813.8609004020691,-0.03144575282931328,646.1077308654785,788.2607817649841,-0.021393269300460815,581.9895172119141,797.7254819869995,-0.010158289223909378
896.3627815246582,861.3112163543701,-0.06374521553516388,722.5316047668457,963.898115158081,-0.09624645113945007,654.1090965270996,809.7143769264221,-0.038872893899679184,660.5814170837402,785.9040856361389,-0.02999095432460308,598.6392974853516,786.7069458961487,-0.01579565927386284
894.6327781677246,867.6228618621826,-0.06094665452837944,725.3287696838379,961.8584561347961,-0.08957352489233017,687.1281051635742,798.879497051239,-0.025372518226504326,699.7417259216309,776.488823890686,-0.015490957535803318,632.6909065246582,769.6514439582825,0.013521624729037285
896.9672584533691,872.9611229896545,-0.0652027502655983,732.6861190795898,959.8629570007324,-0.09401924163103104,707.8862571716309,792.9110884666443,-0.03755870833992958,725.8605766296387,768.6441993713379,-0.028942329809069633,661.966438293457,760.8192086219788,-0.012934776954352856
898.2044219970703,882.4941873550415,-0.06546749919652939,751.4053344726562,957.7700614929199,-0.10012403130531311,724.7176551818848,798.4830236434937,-0.03879687562584877,761.4136505126953,774.6977734565735,-0.029285745695233345,683.5463333129883,756.9677066802979,-0.006039670668542385
896.7719078063965,891.1518430709839,-0.06936918944120407,731.4703559875488,962.8053188323975,-0.1111392229795456,722.2103691101074,795.794677734375,-0.0465218760073185,752.0923805236816,772.9569983482361,-0.03641660884022713,672.6903533935547,760.1679468154907,-0.010896624065935612
896.6794967651367,881.0564160346985,-0.07031562924385071,734.1034126281738,959.8522710800171,-0.10899726301431656,717.315731048584,803.239803314209,-0.034817326813936234,734.6697235107422,783.6478114128113,-0.02439139597117901,669.5824241638184,752.9189658164978,-0.0037881440948694944
895.1164627075195,866.6546273231506,-0.06597933173179626,735.9646224975586,959.9316430091858,-0.09182001650333405,692.8756713867188,803.3709955215454,-0.003004953498020768,706.7227935791016,780.001916885376,0.00905431155115366,634.4777297973633,772.2101426124573,0.032430700957775116
902.4802780151367,871.2361836433411,-0.06453996896743774,754.4454002380371,957.483344078064,-0.09659194201231003,724.350471496582,796.0221719741821,-0.02873557060956955,739.3254661560059,774.3341946601868,-0.017686273902654648,680.4296493530273,743.4280014038086,0.013586760498583317
897.7021408081055,900.6948852539062,-0.06978148967027664,734.4812965393066,960.0030326843262,-0.10281793028116226,749.8220443725586,799.0568447113037,-0.029441019520163536,790.3064346313477,783.0536484718323,-0.01747174747288227,704.3136405944824,739.1376686096191,0.017688222229480743
899.1376304626465,877.720992565155,-0.06915131211280823,732.000846862793,957.0125198364258,-0.1077297255396843,735.2717971801758,798.1676602363586,-0.03703715279698372,770.350399017334,776.3902044296265,-0.025737229734659195,691.6720962524414,754.0761351585388,0.009774397127330303
894.5064353942871,882.0635962486267,-0.07083375006914139,730.1050186157227,961.4933967590332,-0.1046975627541542,724.760856628418,802.7644085884094,-0.043566737323999405,742.6221084594727,782.5731682777405,-0.033658161759376526,670.7648849487305,759.1971373558044,-0.0038966641295701265
900.6119155883789,873.4979295730591,-0.07058017700910568,728.8825607299805,958.9007091522217,-0.11536148935556412,720.6314277648926,794.5451331138611,-0.030406225472688675,739.8711204528809,772.1128749847412,-0.018008854240179062,679.2320823669434,753.6594486236572,0.010796163231134415
895.3224563598633,869.5753598213196,-0.06877271831035614,732.865104675293,959.1576218605042,-0.10299850255250931,702.1278190612793,797.3691129684448,-0.0008285636431537569,718.6007881164551,772.8768539428711,0.013110918924212456,648.1015777587891,752.7215337753296,0.04078757390379906
888.4217262268066,865.2663588523865,-0.062351055443286896,734.6795654296875,954.8686408996582,-0.0903576910495758,697.9443740844727,799.7592830657959,-0.006963186431676149,712.3328590393066,776.3263463973999,0.004713661968708038,648.0402374267578,755.4387187957764,0.028593700379133224
869.9361991882324,849.6723175048828,-0.06720846146345139,732.8441619873047,959.1586518287659,-0.09261829406023026,674.1901588439941,804.5002913475037,2.677550401131157e-05,686.2304878234863,780.7564330101013,0.012371760793030262,628.3523368835449,774.5802927017212,0.033891260623931885
881.561107635498,846.0653042793274,-0.06211025267839432,729.6520042419434,961.967761516571,-0.0819857269525528,685.48095703125,801.4224243164062,-0.02074793167412281,725.2722930908203,772.0253920555115,-0.010615072213113308,626.6226196289062,758.359386920929,0.014732849784195423
876.8671989440918,845.5380249023438,-0.0610995888710022,741.6126251220703,953.2616329193115,-0.07331908494234085,686.0076141357422,801.5808463096619,-0.01647418923676014,697.0471000671387,780.6036114692688,-0.007462418172508478,637.2014236450195,757.6102781295776,0.014537041075527668
896.9278335571289,859.0878367424011,-0.06609310954809189,757.3584938049316,956.0199522972107,-0.0902734026312828,702.0458221435547,799.8613142967224,-0.019270019605755806,713.8150978088379,778.0812835693359,-0.008921570144593716,651.7033767700195,753.4311175346375,0.012069317512214184
895.2454948425293,866.464855670929,-0.0637734979391098,758.4134674072266,961.0521197319031,-0.08925653249025345,715.2197456359863,797.567446231842,-0.01850195787847042,729.4338798522949,774.0674328804016,-0.0075805638916790485,666.7535018920898,750.3011727333069,0.01978892832994461
896.3515090942383,871.1102056503296,-0.06453301757574081,758.4068870544434,962.0633554458618,-0.09558521956205368,726.7298126220703,793.6483526229858,-0.018015114590525627,744.0621185302734,770.3711342811584,-0.006129302084445953,676.5295028686523,740.1375102996826,0.02663661167025566
899.2480659484863,880.0263833999634,-0.06342208385467529,731.7258453369141,958.4873056411743,-0.10233739018440247,727.9559326171875,795.5719470977783,-0.03167464956641197,745.887451171875,775.0239515304565,-0.020619558170437813,689.289436340332,755.8687949180603,0.011341968551278114
907.3508262634277,885.3533792495728,-0.06412040442228317,743.492546081543,956.4059329032898,-0.09618990868330002,742.5019454956055,800.6180191040039,-0.03181224316358566,777.9175758361816,775.0665664672852,-0.02143475040793419,700.9090232849121,754.700231552124,0.009410599246621132
920.8329391479492,893.5778045654297,-0.06502692401409149,767.5218772888184,952.2187900543213,-0.09310507029294968,745.0056838989258,803.0080604553223,-0.06103423610329628,758.3988761901855,784.3482542037964,-0.05444132536649704,708.1427764892578,757.9600811004639,-0.035726554691791534
921.9291114807129,885.7614398002625,-0.06279306858778,771.7644882202148,954.8694777488708,-0.09422703832387924,743.2950782775879,794.977719783783,-0.05475449189543724,754.024715423584,785.2772855758667,-0.04776659980416298,694.2053604125977,756.0454344749451,-0.03317093849182129
921.7225456237793,887.4296021461487,-0.05752543732523918,779.6601676940918,928.9488458633423,-0.08612800389528275,704.3547821044922,808.8276386260986,-0.046381875872612,706.4023590087891,791.9827008247375,-0.04144854098558426,663.237419128418,768.930401802063,-0.050986986607313156
905.2970695495605,880.4141020774841,-0.0674455314874649,751.7098617553711,953.8075160980225,-0.10466153174638748,724.5653343200684,798.2452940940857,-0.0502450130879879,741.4389038085938,777.9271745681763,-0.04137209802865982,677.9489135742188,747.3122048377991,-0.01734328828752041
904.7374534606934,882.0590901374817,-0.059761229902505875,732.6630020141602,965.8836364746094,-0.10321789234876633,721.5583419799805,797.3222494125366,-0.010683165863156319,727.3950004577637,779.7173237800598,0.0020532263442873955,659.1773414611816,760.8889245986938,0.02579493075609207
892.079029083252,870.2474784851074,-0.06807088106870651,731.0456085205078,963.4963631629944,-0.10019000619649887,697.2196769714355,801.747636795044,0.006573812570422888,713.5428428649902,776.693594455719,0.021397680044174194,640.0595283508301,766.9080591201782,0.05423634871840477
887.6130294799805,859.4843745231628,-0.06482124328613281,736.2404823303223,955.7528686523438,-0.0941307470202446,704.3769264221191,799.5812916755676,0.002346030669286847,705.5448532104492,778.9714336395264,0.01561779249459505,637.9110717773438,769.154999256134,0.042450714856386185
885.44677734375,850.5521035194397,-0.07097367197275162,741.870288848877,957.3939943313599,-0.09438785910606384,703.3626937866211,802.0773553848267,0.0015429650666192174,737.1145248413086,775.4361319541931,0.01488497480750084,653.7872314453125,754.805417060852,0.04709514230489731
867.9241561889648,846.2698173522949,-0.06655150651931763,723.0808067321777,964.1127347946167,-0.08935634791851044,677.8891181945801,807.171835899353,-0.008643778041005135,689.6610260009766,784.3491554260254,0.0031676366925239563,622.8316497802734,764.985237121582,0.03456496074795723
863.5943412780762,843.299388885498,-0.06837468594312668,720.7227516174316,960.9249186515808,-0.08537015318870544,659.5727920532227,802.4791717529297,-0.008361552841961384,659.8119735717773,787.8022527694702,0.0023164087906479836,596.0364532470703,792.166485786438,0.017672138288617134
880.6948471069336,853.7690806388855,-0.06292445957660675,726.2040138244629,961.9152975082397,-0.0900365561246872,674.904899597168,808.2652115821838,-0.014656498096883297,686.6129493713379,785.3072190284729,-0.0033881410490721464,624.7265625,773.885064125061,0.024418018758296967
893.2340240478516,865.4558730125427,-0.06139026954770088,741.4117813110352,956.5502572059631,-0.09251119941473007,684.6401596069336,803.1588864326477,-0.017415551468729973,696.54052734375,781.6875886917114,-0.006449880078434944,634.2932510375977,760.0825881958008,0.017016371712088585
892.4973678588867,871.1438727378845,-0.062085140496492386,752.372875213623,959.5218443870544,-0.08936265856027603,703.3881568908691,797.6813864707947,0.004384971689432859,720.0638580322266,774.5484280586243,0.017006879672408104,647.4180221557617,762.8688454627991,0.039731837809085846
902.080249786377,880.3720664978027,-0.06708211451768875,747.1633529663086,953.5364413261414,-0.09825389832258224,707.5499725341797,795.1244902610779,-0.03159872069954872,721.5149116516113,774.4361615180969,-0.021209068596363068,674.7485733032227,752.9586839675903,0.00140434131026268
895.5950546264648,882.433934211731,-0.06784603744745255,746.0042953491211,964.0109610557556,-0.09950944036245346,722.0343589782715,798.2911276817322,-0.03173675015568733,739.7741317749023,776.502149105072,-0.02143486775457859,675.8172798156738,745.5031943321228,0.006054977886378765
889.6688461303711,882.1575164794922,-0.06590813398361206,728.8822174072266,956.6627168655396,-0.10380100458860397,735.062427520752,792.3417091369629,-0.018978996202349663,742.7617835998535,772.0030546188354,-0.006149296183139086,689.7938919067383,751.175422668457,0.026385104283690453
895.605583190918,879.8908138275146,-0.06359115988016129,732.5220680236816,959.5469498634338,-0.1052825003862381,723.1820869445801,800.9687876701355,-0.03963584825396538,759.1800498962402,771.5776133537292,-0.029812563210725784,690.3073883056641,753.7365031242371,-0.0028649596497416496
900.9747505187988,876.4063024520874,-0.06718029826879501,755.0325965881348,957.9139351844788,-0.09710142016410828,719.168586730957,797.2625112533569,-0.013826349750161171,763.5158157348633,771.5045499801636,-0.0018850351916626096,669.4951057434082,750.3355479240417,0.023924212902784348
897.0855903625488,868.0009245872498,-0.06616202741861343,745.8225059509277,957.3081851005554,-0.10220222920179367,712.1282386779785,796.228358745575,-0.016641568392515182,755.0145149230957,772.0707750320435,-0.004176423419266939,680.723819732666,753.5393929481506,0.023640204221010208
890.6442260742188,866.5460300445557,-0.0778234675526619,749.6095848083496,958.2168745994568,-0.11029540747404099,707.2543144226074,799.7570300102234,-0.010565219447016716,725.093936920166,776.7266178131104,0.0029629117343574762,655.8539199829102,758.8653588294983,0.0257291067391634
882.806510925293,859.2900967597961,-0.07291421294212341,746.3776588439941,956.9459581375122,-0.09351576864719391,695.7224464416504,804.3097472190857,0.0053887199610471725,711.5092277526855,781.0573768615723,0.018528355285525322,642.0013046264648,758.5720753669739,0.043275509029626846
861.5206718444824,840.2011156082153,-0.06515362113714218,724.5895957946777,962.0370268821716,-0.07867694646120071,686.6511154174805,796.5656733512878,-0.0015882884617894888,686.6506576538086,785.8438324928284,0.009487989358603954,623.2881546020508,764.5565128326416,0.035277869552373886
853.9066314697266,840.2376794815063,-0.0639306902885437,719.146614074707,966.1703538894653,-0.08035994321107864,661.6086959838867,808.2325100898743,-0.01064234972000122,670.6854057312012,784.6069693565369,-0.0006583420326933265,607.3476791381836,769.4457721710205,0.02245396561920643
851.0643768310547,840.0090909004211,-0.06624334305524826,716.3204383850098,968.0722546577454,-0.08541403710842133,646.5533065795898,803.1684136390686,-0.02076273038983345,656.2849044799805,776.9802474975586,-0.0111012514680624,590.1293563842773,791.9671869277954,0.008180522359907627
858.2451438903809,843.4251737594604,-0.05792472884058952,716.8953323364258,965.8566641807556,-0.0752398669719696,664.9777221679688,806.8579530715942,-0.023396288976073265,657.6374244689941,784.0904402732849,-0.01532040536403656,591.6762542724609,790.5065631866455,-0.0014547331957146525
884.4443893432617,853.7345767021179,-0.06695675849914551,737.7038383483887,955.9619522094727,-0.0924391895532608,690.6564903259277,792.8127908706665,-0.018899451941251755,688.7250709533691,785.7958745956421,-0.007510806899517775,620.1461219787598,773.931348323822,0.01716495491564274
906.3422584533691,876.2151145935059,-0.06618811935186386,766.4728546142578,938.2436013221741,-0.10083507001399994,710.0783729553223,798.0458664894104,-0.04024512320756912,721.4225006103516,779.2748880386353,-0.031717877835035324,676.889533996582,757.1540021896362,-0.023339271545410156
905.5082130432129,904.4360518455505,-0.06910017132759094,741.5950584411621,967.9140257835388,-0.1187121719121933,725.159969329834,803.5247826576233,-0.09018752723932266,741.5103149414062,782.7578544616699,-0.08399014919996262,679.8911476135254,757.5230526924133,-0.0658295676112175
903.7383842468262,889.4186639785767,-0.06702502071857452,744.7751426696777,949.2446279525757,-0.10912209004163742,733.3011245727539,797.2852993011475,-0.05441712960600853,769.1589546203613,774.8566460609436,-0.04511991888284683,692.9156112670898,743.7503170967102,-0.022245291620492935
899.9530792236328,891.0873413085938,-0.06727219372987747,729.6031951904297,954.856538772583,-0.1054568737745285,735.2155494689941,798.9195370674133,-0.04217097535729408,770.4742813110352,775.9459662437439,-0.03193483129143715,690.3705596923828,744.4974946975708,-0.0030395123176276684
892.6892280578613,889.2262530326843,-0.06935330480337143,739.5327186584473,953.39031457901,-0.1115262508392334,723.9886093139648,793.9644885063171,-0.04187577962875366,758.628101348877,778.0175542831421,-0.031040409579873085,674.7382736206055,749.8047924041748,-0.003903071628883481
887.852611541748,879.4136166572571,-0.06745821982622147,721.9283866882324,954.5279145240784,-0.11586825549602509,719.0312576293945,792.1311450004578,-0.03949570283293724,720.7163429260254,776.5701913833618,-0.02794620208442211,651.6116523742676,757.376024723053,-0.006272852886468172
891.0897445678711,874.4234204292297,-0.06616932898759842,728.7812232971191,959.2260503768921,-0.09104426950216293,701.1855697631836,797.292058467865,0.005774278659373522,737.5977516174316,774.6283149719238,0.019200222566723824,642.2038078308105,751.3694429397583,0.04686666652560234
894.8316764831543,871.2527918815613,-0.06551526486873627,729.2890548706055,966.435055732727,-0.09420811384916306,698.4589004516602,799.7822642326355,-0.0033777435310184956,735.0687217712402,778.5418081283569,0.009695330634713173,641.9328117370605,752.0947337150574,0.04095657169818878
888.2901763916016,856.9260621070862,-0.05909352004528046,728.9585494995117,962.5651431083679,-0.08878690749406815,687.0214462280273,801.2491321563721,-0.013681667856872082,699.7675323486328,779.4431591033936,-0.002651635790243745,630.2484512329102,768.9332985877991,0.023283902555704117
872.6141166687012,847.3123383522034,-0.059987254440784454,720.6381225585938,963.1883382797241,-0.08502939343452454,682.3639869689941,803.370931148529,-0.012965459376573563,711.7482948303223,774.4749784469604,-0.00164525315631181,624.6544647216797,758.5980176925659,0.029203398153185844
877.9045486450195,849.0682411193848,-0.06540288031101227,723.4675025939941,967.2932767868042,-0.08485034108161926,683.5640716552734,802.9049348831177,-0.011904808692634106,717.0588111877441,774.1272354125977,-0.000546948635019362,625.6597709655762,756.1182403564453,0.029124818742275238
891.9197273254395,864.5794343948364,-0.059295251965522766,740.9188270568848,954.5594573020935,-0.08553850650787354,703.3570289611816,797.653706073761,-0.011900031939148903,718.7170028686523,777.9452633857727,-0.0010001696646213531,652.474479675293,749.0829133987427,0.02856900356709957
894.9263191223145,882.0241355895996,-0.05893472954630852,754.4650268554688,960.3319144248962,-0.09343631565570831,732.4505996704102,798.106119632721,-0.03104800172150135,749.7228240966797,774.2551445960999,-0.02072385884821415,700.4384422302246,753.7699127197266,0.008122476749122143
