RIGHT_LEG_1_x,RIGHT_LEG_1_y,RIGHT_LEG_2_x,RIGHT_LEG_2_y,RIGHT_LEG_3_x,RIGHT_LEG_3_y,RIGHT_LEG_4_x,RIGHT_LEG_4_y,RIGHT_LEG_5_x,RIGHT_LEG_5_y
1.0,0.5575746758226413,0.3255458519193681,1.0,0.2110599814841012,0.1645490182420716,0.3171241621734871,0.0333001358929519,0.0,0.0
1.0,0.5519355888041457,0.3563107493211821,1.0,0.2039000080112166,0.2231316292868893,0.2625774369509171,0.1026486801876743,0.0,0.0
1.0,0.0,0.1800240629698111,0.2363180745779054,0.3964374276382865,0.8015141525683658,0.5781765712212044,0.8821184464150634,0.0,1.0
1.0,0.0,0.1974596046123459,0.2835994280618609,0.4284924113632721,0.8101793385243562,0.6233469615762728,0.8867922104983913,0.0,1.0
1.0,0.0,0.2083452601448055,0.2822335682904977,0.4196918673177303,0.8124476203840636,0.5924166526351238,0.8913748772141928,0.0,1.0
1.0,0.652416092085019,0.340584271266541,1.0,0.2155669649509105,0.1958127632240117,0.2626838646843367,0.1470237231854703,0.0,0.0
1.0,0.6129635919946302,0.2056261612120475,1.0,0.1601314549175187,0.229494106320809,0.335476216091772,0.0866870973371942,0.0,0.0
1.0,0.6198938502649131,0.1766550012144549,1.0,0.1941289461428243,0.2297634386118124,0.3965869360305374,0.132232065707055,0.0,0.0
1.0,0.0,0.1689109041384773,0.2578207596339303,0.4106471311835521,0.8107939411681913,0.6028644231614098,0.892590104279793,0.0,1.0
1.0,0.5013881750961515,0.3378958566067878,1.0,0.2374965514328626,0.2367107056837747,0.3103991989691717,0.1383151313583322,0.0,0.0
1.0,0.0,0.2253018649836626,0.3064019069713329,0.402430318083103,0.8196974840550316,0.5719786504765432,0.9006940597721428,0.0,1.0
1.0,0.3264343188225128,0.4697437808419601,1.0,0.2749813303441849,0.1252571149296652,0.2474451174369111,0.0,0.0,0.0352987632984374
1.0,0.4112454966102774,0.4553491870065498,1.0,0.1954335727117054,0.1921347403857263,0.2260061743999234,0.0476278841958398,0.0,0.0
1.0,0.0,0.2364669565548104,0.2740976661588558,0.4304331841634867,0.8081296421276489,0.6103307513849977,0.8928542338352367,0.0,1.0
1.0,0.5077181531468239,0.4334472490100694,1.0,0.2230896193686115,0.2305629713615939,0.2886479249952951,0.1133480939152027,0.0,0.0
1.0,0.0,0.1803273387752289,0.2579398708747819,0.4147328093623512,0.8064651278783012,0.6009406055956894,0.8859326664634657,0.0,1.0
1.0,0.0,0.231234531632085,0.2890458052565642,0.410773275732706,0.8349016796102543,0.5996929046820915,0.9158339253382116,0.0,1.0
1.0,0.3155429351062279,0.5034357859947103,1.0,0.2731363472291987,0.1395349991840988,0.2961513533904489,0.0,0.0,0.0567671973941471
1.0,0.0,0.2014614756473988,0.2149557243913576,0.3880161641719168,0.8054980756825713,0.5719150267951896,0.8920028937240438,0.0,1.0
1.0,0.0,0.2512133586281487,0.2979187576958779,0.4123278265980563,0.8298517310832674,0.5846376188010627,0.9098262800369554,0.0,1.0
1.0,0.5838907860962168,0.2242773320430417,1.0,0.187005947179206,0.1992079194257024,0.273914011062079,0.0899108995606453,0.0,0.0
1.0,0.2037833824520468,0.6204232941652749,1.0,0.255254090186049,0.1837183268232241,0.2756648140942159,0.0,0.0,0.1905424881242528
1.0,0.0,0.1870447198696559,0.2763473888876261,0.4172861998781929,0.8143744940297698,0.5908863289729162,0.8934815735040332,0.0,1.0
1.0,0.5868363532739346,0.3221686798072655,1.0,0.186619011156523,0.2245407942085046,0.2386268593160192,0.1167900006972591,0.0,0.0
1.0,0.0,0.1942534293087056,0.2830826912749327,0.4170843406220269,0.8178170903190675,0.5874192584544343,0.8998071566033387,0.0,1.0
1.0,0.6489519746167376,0.3677438237869029,1.0,0.2214298665036597,0.1960932329289321,0.2572625220810301,0.1360022071167443,0.0,0.0
1.0,0.5507079323803855,0.3604242923838322,1.0,0.2076039087153898,0.2222362813085451,0.2674607846614509,0.1047366783342737,0.0,0.0
1.0,0.4254638681146572,0.3997630984188738,1.0,0.2128779681751412,0.195010561356044,0.2611430601126114,0.0836697733073348,0.0,0.0
1.0,0.0,0.1852070058595647,0.2564322961691544,0.402971406615222,0.8045635462755343,0.5929610536539549,0.8811728408886286,0.0,1.0
1.0,0.0,0.1991991713260992,0.2850128125140488,0.4109832705887581,0.8093353172536377,0.6070014033993419,0.8873823326560665,0.0,1.0
1.0,0.0,0.203040234095626,0.2653867577260039,0.4389620074310528,0.8190804968500424,0.622926369773407,0.8987628822123666,0.0,1.0
1.0,0.2935240943418301,0.507720973474546,1.0,0.2161304240128936,0.1834631492584226,0.242003211996669,0.034153379743581,0.0,0.0
1.0,0.0,0.2873914469160875,0.2639582199175102,0.4008916954907498,0.8155018394783285,0.5803350998000825,0.8997278899010817,0.0,1.0
1.0,0.550589250443059,0.4282484627855894,1.0,0.2283755678167446,0.1770252231007385,0.2964176180087563,0.0593918356684904,0.0,0.0
1.0,0.0,0.2400007648368273,0.2948871909846303,0.4029029583083413,0.8069125670343422,0.5669453624722742,0.8898726800589145,0.0,1.0
1.0,0.0,0.190462394751183,0.2261662830990838,0.3997171825088237,0.8041810865423522,0.5733160727786549,0.887000812443669,0.0,1.0
1.0,0.0,0.1883710070243781,0.2740760710438361,0.4217973352639528,0.8098431621688811,0.5755363976084547,0.8878291854266225,0.0,1.0
1.0,0.0,0.2349952342077043,0.2951306630527181,0.4159115486046694,0.8166512649981187,0.5774334391923346,0.8977715338842518,0.0,1.0
1.0,0.6848299384903075,0.2972891089426036,1.0,0.225969809678157,0.2169098059154661,0.3849023187114413,0.1385794116279974,0.0,0.0
1.0,0.0,0.2775758297430124,0.294300910417503,0.4252884886011799,0.8239302583348692,0.5969397475589426,0.9011585652977356,0.0,1.0
1.0,0.2252384800798992,0.6044383252678001,1.0,0.2924148215853467,0.2139834202084296,0.2332309838593738,0.0,0.0,0.1537092784014511
1.0,0.0,0.1820992798078937,0.2602559881757267,0.4172816757175461,0.808279677007907,0.5870252219220989,0.8902085160639973,0.0,1.0
1.0,0.1384905001330225,0.6573419107089592,1.0,0.2764408591937679,0.2027954934570957,0.292045760140294,0.0,0.0,0.2610519446980316
1.0,0.0,0.1630893905138481,0.2448225440611244,0.3930305737510164,0.8138015722800919,0.580843215861066,0.8974609366269023,0.0,1.0
1.0,0.6445758812990742,0.3244404946444892,1.0,0.2050441999226316,0.2466549431337996,0.2792632733790951,0.1482598783649694,0.0,0.0
1.0,0.0,0.2385137263962696,0.2912993320575854,0.4161744628116532,0.8202055329223438,0.6053718834674117,0.9066006538244508,0.0,1.0
1.0,0.1116585628652677,0.6088025894527275,1.0,0.2897567623152519,0.1557767336414217,0.2642447980722737,0.0,0.0,0.2035531702571167
1.0,0.6208993997498776,0.2777889577930885,1.0,0.1645971869904634,0.214638735812971,0.2534059328222301,0.0991723148849627,0.0,0.0
1.0,0.4248466593722315,0.3964454091657967,1.0,0.1960334155234197,0.1828437206002983,0.2417736516317675,0.060746374122374,0.0,0.0
1.0,0.5596223674655048,0.3535260363356257,1.0,0.1984387340228,0.1767164107861889,0.2604834959090076,0.0630628603380145,0.0,0.0
1.0,0.0,0.1891605471501541,0.267766393338389,0.4439542270006706,0.8133894807426196,0.6133748518451344,0.895127661931911,0.0,1.0
1.0,0.0,0.2660092764224951,0.2545949268290467,0.4522690410777552,0.796911607488761,0.6192529211214458,0.8860669007803921,0.0,1.0
1.0,0.0,0.2603594864935339,0.2599692764880368,0.4278844280792263,0.799353437334551,0.5978368475154339,0.8850479210635104,0.0,1.0
1.0,0.6352742433287307,0.2705292462439489,1.0,0.3076154568434793,0.2024162120778025,0.4276825612882106,0.1067744839981206,0.0,0.0
1.0,0.0,0.1849046928876773,0.2941891266387526,0.4038332138615208,0.8200892292142923,0.5688246589821001,0.900803301888044,0.0,1.0
1.0,0.0,0.1750750766826009,0.2555871524782283,0.4086494762029666,0.8115194747100357,0.5977195959509446,0.8967621586023505,0.0,1.0
1.0,0.0,0.1664369414424304,0.2584506539222317,0.4187209794019825,0.8125273844468135,0.5757676481829365,0.8944676574801795,0.0,1.0
1.0,0.4082036945202882,0.4090257936517201,1.0,0.2246395421102691,0.2118572234912575,0.2726700101930707,0.0972438188132043,0.0,0.0
1.0,0.2847294001472863,0.4970860532696757,1.0,0.2442600051232895,0.1043953788230814,0.2099814781155271,0.0201140144140203,0.0,0.0
1.0,0.0,0.2075876050426856,0.2826477663833672,0.4118214903556654,0.820648661937206,0.5988641106323948,0.90309514820538,0.0,1.0
1.0,0.0,0.2583468188399625,0.297140233199379,0.4105485052380547,0.8289476334957835,0.5924718933651307,0.9101025327498676,0.0,1.0
1.0,0.6002891447380383,0.4327139904862642,1.0,0.2533210426710964,0.1817531284607506,0.4173386582269726,0.0660201693665964,0.0,0.0
1.0,0.0,0.2398732825514344,0.3096006173097342,0.434154725462478,0.8302802735684588,0.6160807086413977,0.9151537668424652,0.0,1.0
1.0,0.0,0.211723903617912,0.2632665102234091,0.4401310806359919,0.8298210959180445,0.6091259801695856,0.9069974141339844,0.0,1.0
1.0,0.0,0.1759406711815964,0.2757859336321485,0.4063115303892492,0.8142615349839846,0.565785317091112,0.8982385339309634,0.0,1.0
1.0,0.0,0.2242713128677285,0.2939616639804868,0.4123852194677629,0.8176097523496421,0.5937641039527994,0.8988633905383737,0.0,1.0
1.0,0.0,0.1568625758411184,0.2611383639383088,0.4179027658337053,0.8200562353486516,0.6061387200533468,0.904302166701807,0.0,1.0
1.0,0.6477414709759943,0.2062737400189367,1.0,0.2014752904237227,0.2276474449868816,0.3730279015209136,0.1009705465870978,0.0,0.0
1.0,0.0,0.209547073997678,0.2444385198955138,0.4057359477389169,0.7998633623292634,0.5772346021883564,0.8842591017784982,0.0,1.0
1.0,0.5401547653107157,0.3993165918399476,1.0,0.2189204285960083,0.2051234525244945,0.2949015148450329,0.0895968054951889,0.0,0.0
1.0,0.0,0.1686093013000397,0.2587484105934294,0.4051776689249073,0.8066122858275339,0.5675959031737844,0.893699026271763,0.0,1.0
1.0,0.4827000908960436,0.3330945133000772,1.0,0.1776257015726928,0.1756124320273007,0.3176267597148051,0.0129716627597314,0.0,0.0
1.0,0.4590706448243693,0.4055902658039387,1.0,0.2003331799078746,0.2209875050918445,0.2265452290075942,0.098030116497511,0.0,0.0
1.0,0.4940008974851371,0.388238023719509,1.0,0.2280843130146563,0.1930455321012612,0.2696636801491532,0.0559835995189939,0.0,0.0
1.0,0.0,0.2122069489818981,0.2725624436715186,0.4029813639072099,0.8052447866180987,0.5985802050586616,0.8832283783718083,0.0,1.0
1.0,0.0,0.2856484252243258,0.2733185159810571,0.4310801694366867,0.8213771383871186,0.6144617551458048,0.909788183917092,0.0,1.0
1.0,0.0,0.1576073854083642,0.2609313428012321,0.4111886536410651,0.8066200215163792,0.5935983020888052,0.8900159623817688,0.0,1.0
1.0,0.5970800851909971,0.3333282654094091,1.0,0.1977964323189925,0.2457036106331163,0.2652359831531899,0.1443841245458214,0.0,0.0
1.0,0.6968554513812598,0.1871942163201118,1.0,0.2139729490651756,0.2587102570709348,0.382206120041936,0.1494990228942039,0.0,0.0
1.0,0.0,0.2276733162952453,0.2273208538563832,0.4274363197729846,0.8110522694172063,0.6047965500109659,0.8997522950812554,0.0,1.0
1.0,0.0,0.2733058383564549,0.2953128234176662,0.430889228570422,0.808441890862286,0.6128730755385505,0.8943161374307069,0.0,1.0
1.0,0.3057727253053111,0.4830363066375789,1.0,0.2740760306008032,0.1096659347656876,0.2449711545485146,0.0,0.0,0.1059850328328382
1.0,0.0,0.3142665533238976,0.2867758265439883,0.4301829256067789,0.8164194157730834,0.5983706308567682,0.899765492479053,0.0,1.0
1.0,0.0,0.2021003888330262,0.2386895109327519,0.4206139764110841,0.817937081363329,0.6001266620346195,0.8992450676177359,0.0,1.0
1.0,0.0,0.2366016579937178,0.295614451908188,0.4347233112910456,0.8216298687079295,0.6028373329531489,0.8982423705796356,0.0,1.0
1.0,0.5826243049366338,0.4241635161421531,1.0,0.1876101607528424,0.1914058753352954,0.2289051669831794,0.0700744574114168,0.0,0.0
1.0,0.0,0.220799064402679,0.2279122800763867,0.3883479643779356,0.8136493123850158,0.564147842987144,0.8964423749105161,0.0,1.0
1.0,0.0,0.1960528392032528,0.2855494581505926,0.4487131390545478,0.8165328455995859,0.6188490199500283,0.8953329889109637,0.0,1.0
1.0,0.0,0.2197608467425111,0.2438650565374607,0.4320638358280892,0.8151855799740952,0.6093544006532357,0.8967583450452239,0.0,1.0
1.0,0.0717419619952743,0.6193670053202952,1.0,0.2823138490733935,0.2090158679215429,0.2703136868342973,0.0,0.0,0.2230496164058756
1.0,0.0,0.1780471834891194,0.2641147009826772,0.4106751920322997,0.8114957273404241,0.5911777610002383,0.8948257478459027,0.0,1.0
1.0,0.4544333280362874,0.3825354144020564,1.0,0.2200147862141393,0.1668931763191471,0.2694102322908032,0.0542775417009367,0.0,0.0
1.0,0.0,0.2021264890283806,0.2963049732741401,0.4472912529363944,0.823496879162781,0.642936576017229,0.8980412971905587,0.0,1.0
1.0,0.0,0.214879059327725,0.2922025797332493,0.4079123651169301,0.8098232046277208,0.5593446758301744,0.8920955214303619,0.0,1.0
1.0,0.592013787806525,0.3478598132194775,1.0,0.236983104411742,0.2209341146010766,0.3832837846816613,0.111898641659492,0.0,0.0
1.0,0.5419599823839076,0.3875957711473463,1.0,0.2181210233238045,0.1212553798367082,0.2397748191046533,0.0025498059348671,0.0,0.0
1.0,0.5215327850204058,0.4308506517628304,1.0,0.2052912912240223,0.229184381343125,0.2532851814725005,0.1216758369906592,0.0,0.0
1.0,0.0,0.224717667851066,0.2694122192071206,0.4008324400616389,0.8099956269575349,0.5760491398873757,0.8908836139017978,0.0,1.0
1.0,0.0,0.1944458183169073,0.2445111487561186,0.4056550788767658,0.8082585661655037,0.5770286326012242,0.8876272307694001,0.0,1.0
1.0,0.0,0.2004782410885275,0.2856386953474749,0.4008242252388581,0.8107452543558488,0.5660152571603906,0.8904014093417721,0.0,1.0
1.0,0.0,0.2555314569146666,0.2742539032043232,0.4184142730370326,0.8191592094818456,0.5842018908846749,0.9000152500770221,0.0,1.0
1.0,0.4148903182992309,0.3701563919800669,1.0,0.1662491005385892,0.1977364514238667,0.2728083660010023,0.0037851129239152,0.0,0.0
1.0,0.0,0.2079083994177416,0.2527866633451422,0.4004144110385457,0.8105877995709939,0.5900002549880672,0.8940851882797219,0.0,1.0
1.0,0.0,0.1878258052644511,0.2751458139114174,0.4228386253676069,0.8102228840239649,0.5824370646977222,0.892336191210713,0.0,1.0
1.0,0.5329010729510258,0.3409804372116598,1.0,0.1896350680098524,0.2245938151208813,0.3114093735646029,0.0452358394053091,0.0,0.0
1.0,0.0,0.183129093321168,0.2468298425337451,0.4210207281326852,0.8025622711470589,0.6170292647883927,0.8873894727095968,0.0,1.0
1.0,0.0,0.6790093081296905,1.0,0.3188575872817474,0.1995522454001738,0.303059122694453,0.0447824976902634,0.0,0.3011180962531635
1.0,0.2335764837782916,0.5504379211425755,1.0,0.2549642685281076,0.184225352112676,0.4014795458492889,0.0,0.0,0.1407679910307616
1.0,0.3024324830926279,0.4809415771817834,1.0,0.2376642302395089,0.0898285572645217,0.1954567015081465,0.0,0.0,0.0346241734911341
1.0,0.0,0.2514197579199413,0.2762404869189666,0.4443801077285089,0.8229547128203955,0.6168147555914559,0.903367425379614,0.0,1.0
1.0,0.0,0.181106921584415,0.2737358985473418,0.4334107831506328,0.8161023862714367,0.6072477532048828,0.89838462649906,0.0,1.0
1.0,0.0,0.1896815237756824,0.259691250849584,0.4374727435715214,0.8147782557990355,0.6217918174182715,0.8948198349176701,0.0,1.0
1.0,0.0,0.2460146356147419,0.2877708790345671,0.4245451808889049,0.8223254124669805,0.6184575367904257,0.8987743806449959,0.0,1.0
1.0,0.0,0.2515257578120886,0.2875597934424588,0.4473204980582167,0.8103431491629804,0.6191710488013996,0.8948459302948671,0.0,1.0
1.0,0.5511893758579209,0.4011517617381805,1.0,0.212113532374016,0.2242754975561271,0.274321988927641,0.1127694109353303,0.0,0.0
1.0,0.0,0.2519369202420077,0.2745948654731617,0.4008884620002413,0.8266328916329528,0.574784801140072,0.901216320273226,0.0,1.0
1.0,0.0,0.1854490628204695,0.2727938917802012,0.4186879176122279,0.8171217997591188,0.5905001981669292,0.9014397630965396,0.0,1.0
1.0,0.0,0.2007766501701631,0.2453449110788274,0.3926259466282958,0.805051602269345,0.5719152049411275,0.8885017793119997,0.0,1.0
1.0,0.0,0.2622703797250211,0.290927792734182,0.4291048915648376,0.821123202763451,0.6030287526859716,0.8971594149174162,0.0,1.0
1.0,0.5910892258144339,0.2992573181149414,1.0,0.254035559809986,0.1777281203033962,0.2778043161860004,0.0918482189568036,0.0,0.0
1.0,0.0,0.2152324209819328,0.2905130846336201,0.4382000639937822,0.8218912792743437,0.6151428719268992,0.9013331471953572,0.0,1.0
1.0,0.6127652801257094,0.202117955693372,1.0,0.1841624530938249,0.195950271463469,0.2695674616336171,0.0945380387213115,0.0,0.0
1.0,0.4236497758984405,0.4161321290501134,1.0,0.1863131463100328,0.1337701683266179,0.2080525148973832,0.0,0.0,0.0045106021936021
1.0,0.0,0.1577874315825792,0.2587597295342419,0.4159350511529674,0.8089678147187209,0.588125820094203,0.890427586715655,0.0,1.0
1.0,0.0,0.2600672396834337,0.2748093586886482,0.4537244859769753,0.8101678771917011,0.6424763348574187,0.8991348590561484,0.0,1.0
1.0,0.3422647812901508,0.4685685359673674,1.0,0.2360723808989605,0.1396601142453671,0.2764548772811598,0.0,0.0,0.0399399401571886
1.0,0.1693351423689276,0.5940078370754083,1.0,0.2807154857014063,0.172791921880488,0.3136257487593996,0.0,0.0,0.1465326241439561
1.0,0.0,0.2578393933396203,0.2955149990723138,0.3831901285738125,0.8339677520778501,0.5487992533171888,0.9146046668718312,0.0,1.0
1.0,0.0,0.2148407539844926,0.2537002346041971,0.4511631158715509,0.8235407077601614,0.613801938218016,0.9028919963010468,0.0,1.0
1.0,0.369183424917719,0.4788273383971341,1.0,0.2083170120219679,0.1463133055922054,0.219608441710488,0.0,0.0,0.111133302402459
1.0,0.0,0.2855722186322484,0.2855398327709901,0.4404923253803747,0.8063836565444896,0.6234065408403902,0.8939026616094686,0.0,1.0
1.0,0.0,0.1725612649926658,0.2495006056543955,0.4106782293554262,0.8091250441495166,0.5975634222107162,0.8917843187609613,0.0,1.0
1.0,0.6374218626160431,0.1955638997007788,1.0,0.2264842825848222,0.2003349483449003,0.2650051473375268,0.1013572738487795,0.0,0.0
1.0,0.0,0.2321140007541832,0.2816036021662633,0.44671360987416,0.8213770042811176,0.6348990470340835,0.9000296930535978,0.0,1.0
1.0,0.4274589991542057,0.3980214835048043,1.0,0.1939892266535763,0.1391892544880442,0.2328926432998429,0.0057780279198925,0.0,0.0
1.0,0.0,0.1913767720770025,0.2805981226835184,0.4145674052072174,0.81410800850074,0.6196142546445306,0.897338008256567,0.0,1.0
1.0,0.0,0.3212246730848387,0.2774410367682587,0.4167215457546401,0.8022468478488791,0.5651605770756482,0.8887689516533412,0.0,1.0
1.0,0.0,0.228143317795123,0.2832016420965735,0.4301224320749209,0.8283636485333244,0.6029483858152908,0.9126618809368432,0.0,1.0
1.0,0.6250301342532937,0.3670445699398019,1.0,0.2039352556755091,0.2496600178881236,0.3399741753027753,0.0896031823003018,0.0,0.0
1.0,0.6251245449381215,0.3161259916906175,1.0,0.1917995362825083,0.2067471619141898,0.3627504450312441,0.0882961098380562,0.0,0.0
1.0,0.7088680279038911,0.2459863831103885,1.0,0.1915614368166279,0.2605180745951985,0.3616466204085067,0.1513731880687028,0.0,0.0
1.0,0.0,0.2528054094151447,0.266155343101958,0.4529751078732645,0.8166974917926014,0.6218361453689746,0.8979449053112036,0.0,1.0
1.0,0.0,0.2285428255756599,0.2593117506037821,0.4319831609030051,0.827079294050325,0.600178402018467,0.9037736159217208,0.0,1.0
1.0,0.0,0.2790650078203607,0.3053490265627321,0.3944000393275386,0.8314776663754018,0.5731667798671086,0.9098206298935216,0.0,1.0
1.0,0.0,0.1902083648281926,0.2609310260125092,0.4299940044077379,0.8069492103856951,0.596565543752912,0.8899403094758457,0.0,1.0
1.0,0.3597398393360395,0.4505299397421592,1.0,0.1929889487177759,0.1444834843683071,0.2157588839158065,0.0,0.0,0.053417442550336
1.0,0.0,0.2552588729556108,0.2703140846197271,0.4459308281145644,0.8197000259684882,0.616644072097122,0.8981664280634882,0.0,1.0
1.0,0.0,0.1922462618289775,0.2618819080379931,0.4159460522431127,0.8114120649831041,0.590794287663644,0.8947465559726793,0.0,1.0
1.0,0.0,0.1529690672609793,0.2567621561287521,0.4030417413594901,0.8107049246493424,0.5798743398769385,0.889948130154843,0.0,1.0
1.0,0.0,0.2480969680371194,0.298842758816729,0.4141782929501238,0.8026783663152439,0.5928468149890446,0.8874583332512097,0.0,1.0
1.0,0.0,0.1807255387373111,0.2552287588217058,0.3969764143350019,0.8194669093653734,0.5705122627184639,0.9026153710806052,0.0,1.0
1.0,0.0,0.6649804446325309,1.0,0.3125735499374645,0.157436731021778,0.285473794218128,0.0171591203062154,0.0,0.2639151382533657
1.0,0.6603532690007198,0.2207224539424068,1.0,0.249586641484045,0.2171482092819927,0.3452684191895095,0.1355164967263583,0.0,0.0
1.0,0.6092789008874524,0.1943877124645208,1.0,0.2101539472265255,0.2172677174071302,0.3792355345402834,0.1099559810652284,0.0,0.0
1.0,0.0,0.2320748668797662,0.2895028389419749,0.4209935557647919,0.8245856256124876,0.5861380109390214,0.9008606356019292,0.0,1.0
1.0,0.1164241300937976,0.6144840857917107,1.0,0.268297517714275,0.1785231849573019,0.252184105692535,0.0,0.0,0.2580477601864995
1.0,0.0,0.2006212575950736,0.2841841892891936,0.4289460253585673,0.8171172056550715,0.6091831869800538,0.8991107561363558,0.0,1.0
1.0,0.5620910241239959,0.3693719054755175,1.0,0.2125018131921046,0.2363812031891305,0.2766499809181694,0.1404654246112192,0.0,0.0
1.0,0.6192210096631083,0.2841119338320387,1.0,0.2101890012847683,0.2431741832646517,0.2866056290438769,0.1484963745066643,0.0,0.0
1.0,0.0,0.1823759582493025,0.2473036587183126,0.4174050133387723,0.8109890578456674,0.5739681693087675,0.8966641430859177,0.0,1.0
1.0,0.6266630332312043,0.3193544733714408,1.0,0.2102900495847973,0.2415837850577421,0.2910069137531747,0.1418666038180532,0.0,0.0
1.0,0.0,0.2320706976083738,0.2803409034592129,0.4108756145710274,0.8230819368336091,0.5819220961580556,0.8998369865341312,0.0,1.0
1.0,0.4174901277300191,0.4524483451062825,1.0,0.2455464496071102,0.0936441032777641,0.245266814092249,0.0,0.0,0.0043001525764975
1.0,0.0,0.1952185712229218,0.2672795170311478,0.4291108397890797,0.8214516820846419,0.5999989336688722,0.9007600313180316,0.0,1.0
1.0,0.0,0.7086508180801613,1.0,0.2926295319273798,0.2668321776167242,0.2665215699215763,0.1183548152134872,0.0,0.3799122598819066
1.0,0.0,0.2330155595126093,0.2492579752783087,0.4478248952201742,0.8047138260823244,0.6209118372044202,0.891608292544167,0.0,1.0
1.0,0.0,0.2042824832019014,0.2860631263240893,0.4387536664153592,0.8203662804555536,0.6331669574118005,0.9007186266372716,0.0,1.0
1.0,0.0,0.2979155305746543,0.2638533480272757,0.4413658438140085,0.8049961635955349,0.6320961917480005,0.8967815266970455,0.0,1.0
1.0,0.4706177170780604,0.4257717178374794,1.0,0.2375320975281641,0.225078777522147,0.3016655439981367,0.1160808782560709,0.0,0.0
1.0,0.438405557498602,0.4447918540740995,1.0,0.2667833166303922,0.1037267478314006,0.2594755904321916,0.0651787447745501,0.0,0.0
1.0,0.6073404663746217,0.3695248924704603,1.0,0.2145911405547041,0.2260686382076884,0.4061726899688535,0.1019807617522447,0.0,0.0
1.0,0.0,0.1493764985258509,0.2690979147939526,0.4002277707149858,0.8140069252740586,0.568926192485027,0.8975357300526037,0.0,1.0
1.0,0.7314737524424195,0.1559950871509943,1.0,0.2353211474715722,0.2712927685728808,0.4446634310823801,0.1988359743330271,0.0,0.0
1.0,0.3298350587213589,0.4836111373040917,1.0,0.2162375525473831,0.1370448012488415,0.2535326533879219,0.0,0.0,0.078427871751191
1.0,0.066348168311272,0.6276818040320176,1.0,0.2456794530875973,0.196329350891949,0.2439633904067564,0.0,0.0,0.2845049984527543
1.0,0.0,0.3112637281792601,0.2930651610816486,0.4351098406551981,0.8113099861931292,0.6154881970383765,0.8970548180243714,0.0,1.0
1.0,0.0,0.188060955098268,0.244147272279961,0.4057352745659555,0.7976895442705512,0.5895101264727566,0.8793114351224219,0.0,1.0
1.0,0.561771949147067,0.3743145338128234,1.0,0.1905023682133146,0.2197290267712655,0.2304280326287167,0.1020430425812927,0.0,0.0
1.0,0.4307579073433438,0.4041342890931915,1.0,0.2308727013428505,0.2114993427013929,0.3869548071508266,0.0671190719032193,0.0,0.0
1.0,0.3598528800625654,0.4534369321386052,1.0,0.2200731968261262,0.1971626401746068,0.2568867445050163,0.077068137866041,0.0,0.0
1.0,0.0,0.1875975381399294,0.2655178932867619,0.4097371337446067,0.8188110539251006,0.5792910842781166,0.8975334071037272,0.0,1.0
